region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
IDN/JK	8057484	1	1	0
IND/TN	12643044	1	1	0
ROU/BZ	7664436	1	1	0
PSE/NBS	8385024	1	1	0
AGO/LUA	8778072	1	1	0
BRA/GO	16770048	3	3	0
IDN/YO	27833626	7	7	0
BOL/S	14477268	2	2	0
USA/IA	23719930298	291	12	2
NPL/P3	27120312	3	3	0
FRA/PAC	18423994	2	2	0
AWS/eu-west-3	117235282	125	4	4
FIN/18	213258208	12	0	6
UKR/77	4389036	1	1	0
CAN/AB	9498660	1	1	0
COL/SUC	1113636	1	1	0
PRY/ASU	20831544	4	4	0
PHL/00	23779404	2	2	0
COL/CHO	6878340	1	1	0
QAT/DA	34653732	3	3	0
IDN/JT	1048128	1	1	0
AWS/ap-southeast-3	934506132	888	3	3
IRQ/AR	11201868	2	2	0
HKG/NKT	205391063	11	11	0
KHM/12	20110956	1	1	0
THA/30	21596946	2	2	0
VEN/A	15918444	3	3	0
ECU/G	3471924	2	2	0
IDN	11791440	3	3	0
NPL	23249654	4	4	0
MEX/GUA	1310160	1	1	0
EGY/GZ	917112	1	1	0
UKR/21	13494648	1	1	0
CRI/SJ	35308812	5	5	0
NIC/MN	851604	1	1	0
CRI/A	18437308	1	1	0
DZA/15	2110608	1	1	0
ZAF/WC	2110608	1	1	0
VNM/45	2110608	1	1	0
IRQ	2030748	2	2	0
GEO/TB	24827346	3	3	0
BGD	106205490	17	17	0
CIV/AB	19914432	2	2	0
PHL/10	1113636	1	1	0
BEL/VLG	32	4	0	1
JPN/26	38682972	2	0	2
CAN/ON	10677804	1	1	0
DEU/HE	104120884	1	1	0
COL/RIS	2358288	1	1	0
UZB/SA	16377000	2	2	0
VNM/70	11529408	1	1	0
KEN/28	4716576	1	1	0
GUY/DE	14215236	3	3	0
MEX/SLP	2947860	1	1	0
PHL/03	3995988	1	1	0
PRY/10	6747324	2	2	0
USA/DC	187567208	116	2	1
BRA/SP	49145936	7	7	0
VNM	47034744	5	5	0
GEO/AJ	1310160	1	1	0
BRA/MG	38596606	6	6	0
KAZ/31	4520053	2	1	1
PSE/GZA	6157752	1	1	0
SYC	12118980	1	1	0
KEN/17	12446520	1	1	0
GBR	1113636	1	1	0
USA/FL	28111014	2	2	0
SYR	4454544	3	3	0
USA/NH	17754214	26	3	3
PER/LMA	4978608	3	3	0
VNM/54	10022724	1	1	0
TUN/51	13363632	1	1	0
PAK/IS	851604	1	1	0
ALB	5306149	2	1	1
BOL/L	46052124	1	1	0
SAU/04	1048128	1	1	0
JAM/08	6419784	1	1	0
MAR/06	13560156	3	3	0
VNM/43	21683148	2	2	0
ZAF/EC	3013368	1	1	0
BRA/PB	20176464	2	2	0
GCP/us-west2	142134472	146	3	3
VNM/56	7009356	1	1	0
FRA/BFC	14149728	1	1	0
VEN/M	12708552	2	2	0
BLR/HM	9695184	2	2	0
PRY/1	12577536	1	1	0
AWS/ap-south-1	101460576	106	2	2
USA/OK	8384838	1	1	0
USA/MN	4978608	1	1	0
BOL/C	8384838	1	1	0
BOL/T	1703208	1	1	0
ECU/P	14673792	2	2	0
GAB/1	2423796	1	1	0
ARM	2504240	1	1	0
IDN/SN	1703208	1	1	0
TWN/TNN	1113636	1	1	0
UKR/05	9629676	1	1	0
BRA/ES	9564168	1	1	0
JOR/AM	37607100	4	4	0
LBN/BA	21552132	5	5	0
IDN/LA	2358288	1	1	0
BRA/SE	2030748	1	1	0
DOM/01	13887696	2	2	0
COL/VAC	5306148	2	2	0
SAU/11	1	1	0	1
ETH/AA	8581548	3	3	0
MEX	3668448	1	1	0
NGA/RI	1703208	1	1	0
BGR/22	7305944	1	1	0
MYS/13	7305944	1	1	0
MYS/07	9861020	1	1	0
JOR	7795452	1	1	0
ARE/AZ	30954596	3	3	0
DEU/HH	14477268	1	1	0
UZB/TK	50833844	7	7	0
UKR/07	1048128	1	1	0
COL/ARA	7926468	1	1	0
MAR/09	6026736	1	1	0
MYS/14	2751336	3	3	0
PAK/BA	3930480	1	1	0
OMN/ZU	10022724	1	1	0
ARG/M	11873194	2	2	0
SAU/02	3078876	1	1	0
IND/PB	17425128	1	1	0
ETH	1768716	1	1	0
TWN/TXG	1113636	1	1	0
PAK	1113636	1	1	0
VNM/22	18931812	2	2	0
ZAF/MP	1441176	1	1	0
PHL/11	5044116	1	1	0
AZE/BA	21093576	2	2	0
IND/GJ	12919846	1	1	0
ROU/TM	1531166	1	1	0
JAM	1531166	1	1	0
OMN/MA	23239210	3	3	0
ARG/E	1572192	1	1	0
VNM/HP	24696516	2	2	0
ARE/SH	7991976	1	1	0
IRQ/MU	917112	1	1	0
COL/MAG	5502672	1	1	0
MEX/CHH	6747325	2	1	1
ESP/AN	15066840	1	1	0
POL/14	170050604	1	1	0
RUS/MOW	16377000	1	1	0
USA/TN	74969824	1	1	0
DEU/BE	33633454230	40	2	3
JAM/01	11791440	1	1	0
GCP/asia-east1	44718216	48	1	1
MYS/10	14084220	1	1	0
IRQ/BA	8057484	1	1	0
BRA/AL	1	1	0	1
TUN/11	10743312	1	1	0
IND/RJ	10088232	1	1	0
IRQ/KA	1113636	1	1	0
CHL/BI	13101236	2	2	0
ARG/F	6026736	1	1	0
BGD/G	18342240	1	1	0
ALB/11	12512028	1	1	0
MAR/07	6616308	1	1	0
NGA/FC	7942008	1	1	0
COL/DC	30723252	4	4	0
VNM/39	1113636	1	1	0
CYP/01	3543656	1	1	0
DOM/25	3668448	1	1	0
VEN/V	11694740	2	2	0
MDA/CU	15525396	1	1	0
IDN/KI	16750546	1	1	0
ALB/01	8516040	1	1	0
MEX/COA	2441290	1	1	0
ZAF	1375668	1	1	0
BRN/BM	1113636	1	1	0
LVA/LPX	2685828	1	1	0
LBN	6878340	1	1	0
VEN/N	5437164	1	1	0
VNM/27	12184488	1	1	0
IND/CG	3078876	1	1	0
MEX/JAL	10743312	1	1	0
JAM/12	10874328	1	1	0
BRA/BA	7205880	1	1	0
GTM/01	4782084	1	1	0
HUN/BU	4556074	4	0	1
UZB	3340908	1	1	0
ARG/R	5371656	1	1	0
DOM/04	4520052	1	1	0
SAU/03	1113636	1	1	0
MEX/SIN	2423796	1	1	0
MYS/04	1506684	1	1	0
COL/NSA	3668448	1	1	0
SRB/20	8974596	1	1	0
ARG/C	1113636	1	1	0
MEX/CHP	12053472	1	1	0
MEX/MIC	8581548	1	1	0
MAR/03	1048128	1	1	0
HND/CP	2423796	1	1	0
COL/SAN	5306148	1	1	0
IDN/JB	1637700	1	1	0
ARG	1	1	0	1
KGZ/GB	15197856	1	1	0
VEN/D	1703208	1	1	0
LKA/1	2030748	1	1	0
VEN	9695184	1	1	0
MAR/05	13822188	1	1	0
IND/HR	23386356	1	1	0
IDN/JI	6419784	1	1	0
