region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
IND/KL	13951134	2	1	1
TWN/NWT	20639204	1	1	0
CHE/VD	5978093	25	2	2
CHN/JS	307825952	8	8	0
ZWE/HA	1061824	1	1	0
FRA/IDF	12256640	20	4	3
KOR/45	15794632	1	1	0
ZAF/GP	17055548	3	3	0
PAN/4	7432768	1	1	0
UKR/71	1393644	1	1	0
UKR	17984644	4	4	0
XK	16524636	1	1	0
ARG/X	1128188	1	1	0
COD/KN	2123648	1	1	0
PAK/PB	3119108	3	3	0
IRL/M	20174656	1	1	0
MAR/06	2853652	2	2	0
ARG/C	1460008	1	1	0
VNM/13	862732	1	1	0
GRC/I	228512540	1	1	0
USA/MN	228512540	1	1	0
IRN	12144612	1	1	0
VNM/66	14201896	3	3	0
MEX/VER	3052744	1	1	0
ALB/11	20838296	2	2	0
CYP/02	1460008	1	1	0
RUS/KO	4778208	1	1	0
PRT	1128188	1	1	0
SAU/02	1393644	1	1	0
TUN/12	1659100	1	1	0
IND/PB	4060926144	25	22	2
IND/MH	2604580451	16	16	0
IND/RJ	670401534	6	5	1
IND/TS	27474696	1	1	0
IND	23094672	1	1	0
VNM/35	9091868	1	1	0
ISR/JM	13737348	1	1	0
IRQ/BG	2190012	2	2	0
VNM	11149152	2	2	0
JPN/27	513745328	2	2	0
MAR/04	929096	1	1	0
BRA/PB	2322740	1	1	0
VNM/HP	9821872	2	2	0
PHL/11	1128188	1	1	0
UKR/48	1128188	1	1	0
IND/GJ	6437308	1	1	0
IDN	2389104	1	1	0
MYS/10	2654560	1	1	0
PAK/SD	1128188	1	1	0
QAT/DA	19112832	1	1	0
MEX/GUA	17387368	1	1	0
BRA/RJ	3981840	2	2	0
MEX/BCN	2057284	1	1	0
MEX/MEX	6570036	2	2	0
BRA/MT	1128188	1	1	0
ITA/72	2057284	1	1	0
SYC	2123648	2	2	0
VNM/39	10817332	1	1	0
VNM/37	11215516	1	1	0
IND/NL	929096	1	1	0
ECU/P	1990092	1	1	0
IDN/JK	16790092	2	2	0
AUS	8361864	1	1	0
PAN/8	4645480	2	2	0
AGO/LUA	929096	1	1	0
ARG/N	1128188	1	1	0
IRQ/KI	10817332	1	1	0
BRA/CE	1327280	1	1	0
TUR/10	1460008	1	1	0
DZA/03	1128188	1	1	0
IRL	1194552	1	1	0
ITA/21	1128188	1	1	0
USA/MI	3981840	1	1	0
IND/DL	413049276	2	2	0
CHL/RM	3450928	2	2	0
ROU/B	1128188	1	1	0
PHL	862732	1	1	0
IRQ/SU	1128188	1	1	0
AUS/NSW	4114568	1	1	0
KOR/47	953335462	3	3	0
IDN/KR	7631860	1	1	0
NPL/P3	16657364	1	1	0
ARE/SH	1393644	1	1	0
IDN/JT	1791828	1	1	0
URY/MO	9888236	2	2	0
VCT/04	1327280	1	1	0
TUN/11	2057284	1	1	0
IRQ	5508212	1	1	0
JPN/40	2221145980	5	5	0
USA/CT	178742229	1	1	0
EST/37	178742229	1	1	0
AWS/us-west-2	178742229	1	1	0
TWN/TPE	343947897	1	1	0
DEU	11149152	1	1	0
CRI/SJ	3583656	1	1	0
KEN/30	2853652	2	2	0
ARG/S	2521832	2	2	0
NPL	13405528	2	2	0
MLT/04	862732	1	1	0
FRA/ARA	13073708	1	1	0
EGY/C	929096	1	1	0
VEN/V	1924556	1	1	0
AZE/BA	4512752	1	1	0
VEN/B	1061824	1	1	0
PER/LMA	2190012	1	1	0
PHL/00	929096	1	1	0
VNM/54	11746428	1	1	0
CAN/MB	1061824	1	1	0
ARG/W	1128188	1	1	0
AUT/9	16458272	1	1	0
IRQ/NA	1260916	1	1	0
VNM/51	10618240	1	1	0
UKR/05	1061824	1	1	0
ARM/AV	6238216	1	1	0
MYS/04	13339164	1	1	0
AUS/SA	995460	1	1	0
KWT/KU	1061824	1	1	0
ITA/55	1393644	1	1	0
USA/TX	20307384	1	1	0
