week_start	README.md	dataset_description.json	derivatives/labels/dataset_description.json	derivatives/labels/sub-370/micr/sub-370_sample-0006_TEM_seg-axonmyelin-manual.png	derivatives/labels/sub-370/micr/sub-370_sample-0006_TEM_seg-nuclei-manual.png	derivatives/labels/sub-370/micr/sub-370_sample-0006_TEM_seg-process-manual.png	derivatives/labels/sub-370/micr/sub-370_sample-0006_TEM_seg-uaxon-manual.png	derivatives/labels/sub-370/micr/sub-370_sample-0007_TEM_seg-axonmyelin-manual.png	derivatives/labels/sub-370/micr/sub-370_sample-0007_TEM_seg-nuclei-manual.png	derivatives/labels/sub-370/micr/sub-370_sample-0007_TEM_seg-process-manual.png	derivatives/labels/sub-370/micr/sub-370_sample-0007_TEM_seg-uaxon-manual.png	derivatives/labels/sub-372/micr/sub-372_sample-0005_TEM_seg-axonmyelin-manual.png	derivatives/labels/sub-372/micr/sub-372_sample-0005_TEM_seg-nuclei-manual.png	derivatives/labels/sub-372/micr/sub-372_sample-0005_TEM_seg-uaxon-manual.png	derivatives/labels/sub-373C/micr/sub-373C_sample-0001_acq-roi_chunk-01_TEM_seg-axonmyelin-manual.png	derivatives/labels/sub-373C/micr/sub-373C_sample-0001_acq-roi_chunk-01_TEM_seg-uaxon-manual.png	derivatives/labels/sub-373C/micr/sub-373C_sample-0001_acq-roi_chunk-02_TEM_seg-axonmyelin-manual.png	derivatives/labels/sub-373C/micr/sub-373C_sample-0001_acq-roi_chunk-02_TEM_seg-uaxon-manual.png	derivatives/labels/sub-374/micr/sub-374_sample-0004_TEM_seg-axonmyelin-manual.png	derivatives/labels/sub-374/micr/sub-374_sample-0004_TEM_seg-process-manual.png	derivatives/labels/sub-374/micr/sub-374_sample-0004_TEM_seg-uaxon-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0001_TEM_seg-axonmyelin-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0001_TEM_seg-nuclei-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0001_TEM_seg-process-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0001_TEM_seg-uaxon-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0005_TEM_seg-axonmyelin-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0005_TEM_seg-nuclei-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0005_TEM_seg-uaxon-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0006_TEM_seg-axonmyelin-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0006_TEM_seg-nuclei-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0006_TEM_seg-uaxon-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0007_TEM_seg-axonmyelin-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0007_TEM_seg-nuclei-manual.png	derivatives/labels/sub-375/micr/sub-375_sample-0007_TEM_seg-uaxon-manual.png	participants.json	participants.tsv	samples.json	samples.tsv	sub-366A/micr/sub-366A_TEM.json	sub-366A/micr/sub-366A_sample-0001_TEM.png	sub-366A/micr/sub-366A_sample-0002_TEM.png	sub-366A/micr/sub-366A_sample-0003_TEM.png	sub-366A/micr/sub-366A_sample-0004_TEM.png	sub-366A/micr/sub-366A_sample-0005_TEM.png	sub-366A/micr/sub-366A_sample-0006_TEM.png	sub-366A/micr/sub-366A_sample-0007_TEM.png	sub-366A/micr/sub-366A_sample-0008_TEM.png	sub-366A/micr/sub-366A_sample-0009_TEM.png	sub-366A/micr/sub-366A_sample-0010_TEM.png	sub-366A/micr/sub-366A_sample-0011_TEM.png	sub-366A/micr/sub-366A_sample-0012_TEM.png	sub-366A/micr/sub-366A_sample-0013_TEM.png	sub-366A/micr/sub-366A_sample-0014_TEM.png	sub-366A/micr/sub-366A_sample-0015_TEM.png	sub-366A/micr/sub-366A_sample-0016_TEM.png	sub-367A/micr/sub-367A_sample-0001_TEM.png	sub-367A/micr/sub-367A_sample-0002_TEM.png	sub-367A/micr/sub-367A_sample-0003_TEM.png	sub-367A/micr/sub-367A_sample-0004_TEM.png	sub-367A/micr/sub-367A_sample-0005_TEM.png	sub-367A/micr/sub-367A_sample-0006_TEM.png	sub-367A/micr/sub-367A_sample-0007_TEM.png	sub-367A/micr/sub-367A_sample-0008_TEM.png	sub-368A/micr/sub-368A_sample-0001_TEM.png	sub-368A/micr/sub-368A_sample-0002_TEM.png	sub-368A/micr/sub-368A_sample-0003_TEM.png	sub-368A/micr/sub-368A_sample-0004_TEM.png	sub-369B/micr/sub-369B_sample-0001_TEM.png	sub-369B/micr/sub-369B_sample-0002_TEM.png	sub-369B/micr/sub-369B_sample-0003_TEM.png	sub-369B/micr/sub-369B_sample-0004_TEM.png	sub-369B/micr/sub-369B_sample-0005_TEM.png	sub-369B/micr/sub-369B_sample-0006_TEM.png	sub-369B/micr/sub-369B_sample-0007_TEM.png	sub-369B/micr/sub-369B_sample-0008_TEM.png	sub-370/micr/sub-370_sample-0001_TEM.png	sub-370/micr/sub-370_sample-0002_TEM.png	sub-370/micr/sub-370_sample-0003_TEM.png	sub-370/micr/sub-370_sample-0004_TEM.png	sub-370/micr/sub-370_sample-0005_TEM.png	sub-370/micr/sub-370_sample-0006_TEM.png	sub-370/micr/sub-370_sample-0007_TEM.png	sub-370/micr/sub-370_sample-0008_TEM.png	sub-371/micr/sub-371_sample-0001_TEM.png	sub-371/micr/sub-371_sample-0002_TEM.png	sub-371/micr/sub-371_sample-0003_TEM.png	sub-371/micr/sub-371_sample-0004_TEM.png	sub-371/micr/sub-371_sample-0005_TEM.png	sub-371/micr/sub-371_sample-0006_TEM.png	sub-371/micr/sub-371_sample-0007_TEM.png	sub-371/micr/sub-371_sample-0008_TEM.png	sub-372/micr/sub-372_sample-0001_TEM.png	sub-372/micr/sub-372_sample-0002_TEM.png	sub-372/micr/sub-372_sample-0003_TEM.png	sub-372/micr/sub-372_sample-0004_TEM.png	sub-372/micr/sub-372_sample-0005_TEM.png	sub-372/micr/sub-372_sample-0006_TEM.png	sub-372/micr/sub-372_sample-0007_TEM.png	sub-372/micr/sub-372_sample-0008_TEM.png	sub-373C/micr/sub-373C_sample-0001_TEM.png	sub-373C/micr/sub-373C_sample-0001_acq-roi_chunk-01_TEM.png	sub-373C/micr/sub-373C_sample-0001_acq-roi_chunk-02_TEM.png	sub-373C/micr/sub-373C_sample-0002_TEM.png	sub-373C/micr/sub-373C_sample-0003_TEM.png	sub-373C/micr/sub-373C_sample-0004_TEM.png	sub-373C/micr/sub-373C_sample-0005_TEM.png	sub-373C/micr/sub-373C_sample-0006_TEM.png	sub-373C/micr/sub-373C_sample-0007_TEM.png	sub-373C/micr/sub-373C_sample-0008_TEM.png	sub-374/micr/sub-374_sample-0001_TEM.png	sub-374/micr/sub-374_sample-0002_TEM.png	sub-374/micr/sub-374_sample-0003_TEM.png	sub-374/micr/sub-374_sample-0004_TEM.png	sub-374/micr/sub-374_sample-0005_TEM.png	sub-374/micr/sub-374_sample-0006_TEM.png	sub-374/micr/sub-374_sample-0007_TEM.png	sub-374/micr/sub-374_sample-0008_TEM.png	sub-375/micr/sub-375_sample-0001_TEM.png	sub-375/micr/sub-375_sample-0002_TEM.png	sub-375/micr/sub-375_sample-0003_TEM.png	sub-375/micr/sub-375_sample-0004_TEM.png	sub-375/micr/sub-375_sample-0005_TEM.png	sub-375/micr/sub-375_sample-0006_TEM.png	sub-375/micr/sub-375_sample-0007_TEM.png	sub-375/micr/sub-375_sample-0008_TEM.png
2025-05-12	4000	1330	1770	2740320	150795	230180	1044740	2241465	162685	255255	1427505	2600885	147710	1628755	60565	41225	45725	25885	2282340	160115	1337680	2081300	120216	152124	1838344	1565384	109504	3109400	1683744	108196	2185300	1231928	102020	2320338	1059	804	1980	7317	4032	8352916	3747948	3736862	8462966	8996946	8885188	6329084	8946150	6217154	3770224	6247640	8453034	8910172	3754948	8474376	6260468	18841228	19305294	38049352	18634940	39016610	38913230	38847648	18589820	30712436	18853762	34255716	30670986	28368684	24937892	28743334	38531172	28769814	17028230	36308856	28199412	27028484	26718580	28996738	29605780	29943180	26140892	29828482	27157712	28621212	29203186	28656490	29349540	20414094	20910876	20800260	20750926	29485134	29232620	29746400	29989924	29574332	29940094	29573412	29854930	29245728	494832	346756	28804696	30064270	29278348	28847028	29551932	29372458	29058020	30261736	29357054	30032068	30959412	30038038	29030652	28948812	28990560	31421016	31556622	30590044	29872898	32017078	29834032	31720104	30280052
2025-05-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-06-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9420614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-06-23	800	266	354	548064	30159	46036	208948	448293	32537	51051	285501	520177	29542	325751	12113	8245	9145	5177	456468	32023	334420	520325	30054	38031	459586	391346	27376	777350	420936	27049	546325	307982	25505	773446	353	268	660	2439	1920	4176458	1873974	1868431	4231483	4498473	4442594	3164542	4473075	3108577	1885112	3123820	4226517	4455086	1877474	4237188	3130234	9420614	9652647	19024676	9317470	19508305	19456615	19423824	9294910	15356218	9426881	17127858	15335493	14184342	12468946	14371667	19265586	14384907	8514115	18154428	14099706	13514242	13359290	14498369	14802890	14971590	13070446	14914241	13578856	14310606	14601593	14328245	14674770	10207047	10455438	10400130	10375463	14742567	14616310	14873200	14994962	14787166	14970047	14786706	14927465	14622864	247416	173378	14402348	15032135	14639174	14423514	14775966	14686229	14529010	15130868	14678527	15016034	15479706	15019019	14515326	14474406	14495280	15710508	15778311	15295022	14936449	16008539	14917016	15860052	15140026
2025-06-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4176458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32023	0	0	0	0	459586	0	0	0	0	0	0	0	0	773446	0	0	0	0	0	0	0	0	0	0	4442594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9426881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10207047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14423514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-28	0	0	0	0	0	46036	0	448293	0	51051	0	0	0	0	12113	0	9145	0	0	0	0	0	0	38031	0	0	0	777350	0	27049	546325	0	0	0	0	0	0	2439	0	4176458	1873974	1868431	4231483	0	0	0	4473075	0	0	0	0	0	0	0	0	0	0	0	0	0	19456615	19423824	0	0	0	0	15335493	14184342	12468946	14371667	0	0	8514115	0	0	0	0	14498369	14802890	0	0	0	13578856	14310606	14601593	0	0	0	0	0	0	14742567	0	0	0	0	0	14786706	14927465	0	0	0	0	15032135	14639174	14423514	14775966	14686229	14529010	15130868	0	15016034	15479706	0	0	0	0	15710508	0	15295022	14936449	0	14917016	0	0
2025-08-04	800	0	0	548064	30159	0	0	0	0	0	0	0	0	0	0	0	0	5177	456468	0	0	0	30054	0	0	0	0	0	0	0	0	0	0	0	0	268	330	0	192	0	0	0	0	0	0	0	0	0	0	3123820	0	0	1877474	4237188	0	9420614	0	19024676	0	19508305	0	0	0	15356218	0	17127858	0	0	0	0	19265586	0	0	18154428	0	13514242	0	0	0	0	0	14914241	0	14310606	0	14328245	0	0	10455438	0	0	0	14616310	14873200	0	14787166	0	0	0	0	0	173378	0	0	0	0	0	0	0	0	0	0	0	15019019	14515326	0	0	0	0	0	0	16008539	0	0	0
2025-08-11	0	0	354	0	0	0	0	0	32537	0	285501	520177	29542	325751	0	8245	0	0	0	0	0	520325	0	0	0	391346	27376	0	420936	0	0	307982	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	3108577	1885112	0	4226517	4455086	0	0	0	0	9652647	0	9317470	0	0	0	0	0	0	0	0	0	0	0	0	14384907	0	0	0	0	13359290	0	0	14971590	13070446	0	0	0	0	0	0	0	0	0	10375463	0	0	0	14994962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14474406	14495280	0	15778311	0	0	0	0	15860052	0
2025-08-18	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3164542	0	0	0	0	0	0	0	0	3130234	0	0	0	0	0	0	0	9294910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14970047	0	0	0	0	0	14402348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-08-25	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9145	0	0	0	0	0	0	0	0	0	0	777350	0	0	0	0	0	0	0	0	0	0	0	4176458	0	0	0	0	0	0	0	0	1885112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15356218	0	0	0	0	0	0	19265586	0	0	0	0	13514242	13359290	0	0	14971590	0	0	0	0	0	0	0	0	0	0	0	0	0	14873200	0	14787166	0	0	0	0	0	0	0	15032135	0	0	14775966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-01	0	0	354	0	30159	0	208948	0	0	0	0	0	29542	0	0	0	0	0	0	0	0	0	0	0	0	391346	0	0	0	0	0	307982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4473075	3108577	0	0	4226517	4455086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14371667	0	14384907	0	18154428	14099706	0	0	0	0	0	13070446	0	0	0	14601593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14639174	0	0	0	0	0	14678527	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38031	0	0	0	0	0	27049	0	0	25505	0	0	0	0	0	0	0	0	0	0	4498473	0	0	0	0	0	0	0	0	1877474	0	0	9420614	0	0	0	0	19456615	19423824	9294910	0	0	0	0	14184342	0	0	0	0	0	0	0	0	0	0	14802890	0	0	0	0	0	0	0	14674770	0	0	10400130	0	0	0	0	0	0	0	14786706	14927465	14622864	247416	0	0	0	0	0	0	0	14529010	0	0	0	0	0	0	0	0	0	0	15295022	0	0	0	0	15140026
2025-10-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8352916	0	0	0	0	0	3164542	0	0	0	0	0	4455086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-11-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32023	0	0	0	0	459586	0	0	0	0	0	0	0	0	773446	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9426881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10207047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-15	3200	1330	1416	2192256	120636	230180	835792	1793172	130148	204204	1142004	2600885	118168	1303004	48452	41225	36580	20708	1825872	128092	1672100	2601625	120216	152124	1838344	1565384	109504	3109400	1683744	108196	2185300	1231928	102020	3093784	1412	1072	5610	12195	7680	16705832	7495896	7473724	16925932	17993892	22212970	12658168	17892300	12434308	7540448	12495280	16906068	17820344	7509896	14873328	12520936	32388846	36753393	57112180	31671032	55262594	58303598	54373044	34501038	45844784	32407647	55742340	48423654	46841940	40463288	44137714	55694268	45343338	42570575	50655108	46672668	41636768	41261356	44522134	46834384	50381676	43697036	46729546	44648348	42312384	45383662	43133758	43695792	37380666	39685830	37177260	34966162	45076038	59439834	45926876	43943128	47392508	44941426	49094796	48590218	45426204	989664	693512	43085440	50830306	45458824	60171606	44487756	43784218	47662292	44607988	49140470	44771368	45633204	48445786	46652304	47487576	47922372	45898284	48916242	46639504	49066742	65647269	43983760	47311008	42988604
2025-12-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3164542	0	0	0	0	0	0	0	0	3130234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14328245	0	0	10455438	0	0	14742567	0	0	0	0	0	0	0	0	0	173378	0	0	0	0	0	14686229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14917016	0	0
2025-12-29	0	0	0	548064	0	0	0	448293	32537	51051	285501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27376	0	420936	0	546325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19024676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15130868	0	15016034	0	0	0	0	0	0	15778311	0	0	0	0	0	0
2026-01-05	0	0	0	0	0	0	0	0	0	0	0	0	0	325751	0	0	0	5177	456468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	4231483	0	0	0	0	0	0	3123820	0	0	0	0	0	0	9652647	0	9317470	19508305	0	0	0	0	0	0	15335493	0	0	0	0	0	0	0	0	0	0	14498369	0	0	0	0	0	0	0	0	0	10207047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14515326	14474406	0	0	0	0	0	0	0	15860052	0
2026-01-12	2400	798	1062	1644192	90477	138108	626844	1344879	97611	153153	856503	1560531	88626	977253	48452	24735	27435	15531	1369404	192138	1003260	1560975	90162	114093	2757516	1174038	82128	2332050	1262808	81147	1638975	923946	76515	4640676	1412	804	990	7317	576	0	5621922	0	0	0	13327782	9493626	13419225	0	0	0	12679551	0	0	0	9390702	0	0	0	0	0	0	0	0	0	28280643	0	0	42553026	0	43115001	0	0	25542345	0	0	0	0	0	0	0	0	0	40736568	0	0	42984735	44024310	30621141	31366314	0	0	44227701	43848930	44619600	0	0	0	44360118	0	0	742248	520134	0	0	0	86541084	0	44058687	0	0	44035581	0	0	0	0	0	0	47131524	47334933	0	44809347	48025617	44751048	0	0
2026-01-19	800	266	354	548064	60318	46036	208948	448293	32537	51051	285501	520177	29542	325751	12113	8245	18290	5177	456468	32023	334420	520325	30054	38031	459586	782692	27376	1554700	420936	54098	546325	615964	51010	773446	353	536	660	2439	1920	20882290	3747948	1868431	16925932	4498473	4442594	3164542	4473075	3108577	1885112	3123820	4226517	4455086	1877474	4237188	3130234	9420614	9652647	19024676	9317470	19508305	19456615	19423824	9294910	15356218	9426881	34255716	15335493	14184342	12468946	14371667	77062344	14384907	8514115	18154428	14099706	13514242	13359290	14498369	14802890	14971590	13070446	14914241	27157712	14310606	14601593	14328245	14674770	10207047	10455438	10400130	10375463	14742567	14616310	14873200	14994962	59148664	14970047	14786706	14927465	14622864	247416	173378	28804696	15032135	58556696	14423514	14775966	14686229	14529010	15130868	14678527	15016034	15479706	15019019	14515326	14474406	28990560	15710508	15778311	15295022	29872898	16008539	14917016	15860052	15140026
2026-01-26	800	0	354	0	0	0	208948	0	0	0	0	0	29542	0	0	0	0	0	0	0	0	0	0	38031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4176458	0	1868431	0	0	0	0	4473075	3108577	0	0	4226517	0	1877474	4237188	0	0	0	0	0	0	19456615	0	9294910	0	0	0	0	0	12468946	0	0	14384907	0	18154428	14099706	13514242	13359290	0	14802890	14971590	0	14914241	0	14310606	0	0	14674770	0	0	10400130	10375463	0	0	0	14994962	14787166	14970047	14786706	0	14622864	247416	0	0	15032135	14639174	0	0	0	0	0	14678527	0	15479706	15019019	0	0	0	15710508	0	0	0	0	0	0	0
2026-02-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4498473	0	0	0	0	1885112	0	0	4455086	0	0	0	9420614	0	0	0	0	0	19423824	0	15356218	0	0	0	14184342	0	14371667	19265586	0	0	0	0	0	0	0	0	0	13070446	0	0	0	14601593	0	0	0	0	0	0	0	0	14873200	0	0	0	0	14927465	0	0	0	0	0	0	0	14775966	0	14529010	0	0	0	0	0	0	0	0	0	0	15295022	0	0	0	0	15140026
2026-02-09	800	266	354	548064	30159	46036	208948	448293	32537	51051	285501	520177	29542	325751	12113	8245	9145	5177	456468	32023	334420	520325	30054	38031	459586	391346	27376	777350	420936	27049	546325	307982	25505	773446	353	268	330	2439	1920	4176458	1873974	1868431	4231483	4498473	4442594	3164542	4473075	3108577	1885112	3123820	4226517	4455086	1877474	4237188	3130234	9420614	9652647	19024676	9317470	19508305	19456615	19423824	9294910	15356218	9426881	17127858	15335493	14184342	12468946	14371667	19265586	14384907	8514115	18154428	14099706	13514242	13359290	14498369	14802890	14971590	13070446	14914241	13578856	14310606	14601593	14328245	14674770	10207047	10455438	10400130	10375463	14742567	14616310	14873200	14994962	14787166	14970047	14786706	14927465	14622864	247416	173378	14402348	15032135	14639174	14423514	14775966	14686229	14529010	15130868	14678527	15016034	15479706	15019019	14515326	14474406	14495280	15710508	15778311	15295022	14936449	16008539	14917016	15860052	15140026
2026-02-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15019019	0	0	0	0	0	0	0	0	0	0	0
2026-03-09	0	0	0	548064	0	0	0	448293	0	0	0	520177	0	0	12113	0	9145	0	456468	0	0	520325	0	0	0	391346	0	0	420936	0	0	307982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13070446	14914241	0	0	0	0	0	0	0	0	0	0	0	0	0	14787166	0	0	0	0	247416	173378	0	0	0	0	0	0	0	0	0	0	15479706	0	0	0	0	15710508	0	0	0	16008539	14917016	15860052	0
2026-03-16	0	532	0	1096128	0	92072	0	896586	65074	102102	571002	1040354	0	0	0	16490	0	0	0	64046	668840	1040650	60108	0	919172	0	54752	0	841872	0	1092650	0	0	1546892	0	0	660	4878	0	0	0	0	8462966	0	8885188	6329084	0	0	0	6247640	0	0	0	0	6260468	0	13167108	19717908	18634940	17097588	0	0	0	0	18466985	0	11725932	0	0	0	0	0	17028230	0	0	0	0	16704540	0	0	0	0	0	0	0	16508016	0	19771215	18447414	0	0	13298124	23648388	0	0	0	0	0	0	0	0	346756	0	0	0	23255340	0	23844912	0	17949192	0	22272720	0	0	28009974	7336896	0	0	22010688	0	0	11791440	21290100	19259352	0
2026-03-30	1600	1064	1062	1096128	60318	92072	417896	896586	65074	102102	571002	1040354	59084	651502	24226	16490	18290	10354	912936	64046	668840	1040650	60108	76062	919172	782692	54752	1554700	841872	54098	1092650	615964	51010	1546892	706	536	2642	4878	4032	12529374	5621922	3736862	8462966	8996946	8885188	6329084	8946150	6217154	3770224	6247640	8453034	8910172	3754948	8474376	6260468	18841228	19305294	38049352	18634940	39016610	38913230	38847648	18589820	30712436	18853762	51383574	61341972	28368684	24937892	28743334	38531172	28769814	17028230	36308856	28199412	40542726	40077870	85920985	44408670	44914770	39211338	29828482	27157712	28621212	29203186	28656490	29349540	20414094	20910876	20800260	20750926	29485134	29232620	29746400	29989924	29574332	29940094	29573412	29854930	29245728	494832	346756	57609392	30064270	29278348	96498301	29551932	29372458	29058020	30261736	29357054	30032068	30959412	57634593	43545978	43423218	28990560	31421016	31556622	30590044	29872898	32017078	29834032	31720104	30280052
2026-04-06	800	532	1062	548064	30159	46036	208948	448293	32537	51051	285501	520177	29542	325751	12113	8245	9145	5177	456468	32023	334420	520325	30054	38031	459586	391346	27376	777350	420936	27049	546325	307982	25505	773446	353	804	1321	4878	1920	4176458	1873974	1868431	4231483	4498473	4442594	3164542	4473075	3108577	1885112	3123820	4226517	4455086	1877474	4237188	3130234	9420614	9652647	19024676	9317470	19508305	19456615	19423824	9294910	15356218	9426881	17127858	30670986	14184342	12468946	14371667	19265586	14384907	8514115	18154428	14099706	13514242	13359290	14498369	14802890	14971590	13070446	14914241	13578856	14310606	14601593	14328245	14674770	10207047	10455438	10400130	10375463	29485134	14616310	14873200	14994962	14787166	14970047	14786706	14927465	14622864	247416	173378	14402348	15032135	14639174	14423514	14775966	14686229	14529010	15130868	14678527	15016034	15479706	15019019	14515326	14474406	14495280	15710508	15778311	15295022	14936449	16008539	14917016	15860052	15140026
