region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
HND	3602940	1	1	0
NPL	1113636	1	1	0
ARG/B	23779404	2	2	0
MEX/QUE	13887696	2	2	0
IRQ/SU	12118980	1	1	0
DOM/14	10350264	1	1	0
SLV/SS	7533420	1	1	0
CHL/TA	2947860	1	1	0
VNM/21	9826200	1	1	0
SYC	21879672	2	2	0
ARG/C	1113636	1	1	0
JOR/AM	14477268	3	3	0
BRA/SC	2030748	2	2	0
PAN/8	6550800	1	1	0
SVK/BL	7205880	1	1	0
COL/LAG	4192512	1	1	0
ARE/SH	917112	1	1	0
JOR	4585560	1	1	0
BRA/PR	7926468	3	3	0
THA	3668448	1	1	0
EGY/C	4716576	1	1	0
IND/MH	1113636	1	1	0
GHA/AA	2227272	1	1	0
BRA/PE	10612296	1	1	0
TGO/M	8974596	1	1	0
MYS/14	3144384	3	3	0
CHN/BJ	1429112	5	1	1
BRA/DF	30461220	2	2	0
FRA/IDF	11718356	18	4	3
PHL/00	7140372	3	3	0
ARG/M	14215236	1	1	0
BOL/S	7926468	1	1	0
VEN/A	16245984	1	1	0
COL/VAC	3340908	1	1	0
VNM/52	13756680	2	2	0
VNM/06	8712564	1	1	0
THA/20	917112	1	1	0
OMN/MA	3733956	2	2	0
AGO/LUA	12381012	1	1	0
ECU/P	54364069	2	2	0
EST/37	280096641	1	1	0
CHN/GD	134963200	726	0	1
USA/NH	1232588	6	1	1
MEX/GRO	18211224	1	1	0
COL/COR	2751336	1	1	0
ISR	5895720	1	1	0
USA/NJ	22813565	7	2	1
LVA/RIX	9433152	1	1	0
KGZ	1113636	1	1	0
VNM/DN	27185820	3	3	0
NIC/MN	21421116	1	1	0
USA/TX	2710611	52	0	1
USA/MN	63935808	1	1	0
IND/GJ	2227272	2	2	0
RUS/MOW	917112	1	1	0
IDN/JI	1113636	1	1	0
VNM	1113636	1	1	0
MEX/GUA	3930480	1	1	0
JAM/14	3013368	1	1	0
VNM/22	9367644	1	1	0
FRA/ARA	12774060	1	1	0
CAN/AB	12118980	1	1	0
BRA/SP	15983952	3	3	0
DEU/HB	1310160	1	1	0
VEN/F	4913100	1	1	0
VNM/26	12446520	1	1	0
URY/MO	14477268	2	2	0
MAR/07	14739300	1	1	0
BOL/L	8516040	1	1	0
KEN/28	2423796	1	1	0
ESP/AN	11005344	1	1	0
MYS/10	1113636	1	1	0
TUR/76	1703208	1	1	0
IND/TS	6878340	1	1	0
TUR/55	1113636	1	1	0
VNM/68	1048128	1	1	0
BFA/03	2227272	1	1	0
VEN/I	3602940	1	1	0
IND/WB	8909088	1	1	0
IRQ/BB	8974596	1	1	0
IDN	10022724	1	1	0
