region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
ITA/45	37737564	30	26	2
IND/UP	6155141	6	6	0
BRA/SP	38968429	26	26	0
MAR/06	9277943	7	7	0
ISR/TA	4578443	3	3	0
PHL/00	6645722	5	5	0
FRA/PAC	1061824	1	1	0
UKR/07	1061824	1	1	0
BRA/RJ	12160618	9	9	0
SYR	5941812	3	3	0
USA/TX	31216332	19	19	0
JAM/14	1805968	1	1	0
FRA/IDF	14061690	43	9	3
AGO/LUA	1805968	1	1	0
EGY/GZ	2867792	2	2	0
GHA/AA	2123648	2	2	0
TUR/34	5291738	4	4	0
IND/TS	2681596	2	2	0
VNM/37	7702103	5	5	0
VNM/SG	49668372	36	36	0
MAR/09	5282361	3	3	0
NOR/50	100961690	56	0	17
CIV/AB	3361955	2	2	0
IRQ/AR	5012909	2	2	0
PAK/SD	6138479	6	6	0
RUS/SAM	2207992	1	1	0
ZAF/GP	26248844	16	16	0
BRA/AM	3119108	2	2	0
COL/DC	9857394	7	7	0
VNM/45	2927350	3	3	0
RUS/ROS	9388445	5	5	0
PAN/8	6007352	3	3	0
VNM/39	5665960	4	4	0
SEN/DK	4092366	3	3	0
MEX/OAX	2356971	2	2	0
DZA/03	1061824	1	1	0
VNM/HP	5624475	4	4	0
JPN/13	7212584	23	3	1
KAZ/19	3196164	2	2	0
JOR	10673847	7	7	0
ARG/J	2043814	2	2	0
IND/HR	4167773	4	4	0
IRQ/NA	2062915	2	2	0
BRA/PR	4252927	3	3	0
LBY/TB	2497198	3	3	0
IND/JK	862732	1	1	0
NIC/ES	2523307	1	1	0
VNM/20	7088661	4	4	0
OMN/MA	9959504	6	6	0
MAR/03	6298706	4	4	0
SGP	21657713	38	20	2
IRQ	10975731	6	6	0
MEX/SIN	4789447	2	2	0
MEX/CHH	4430264	2	2	0
ESP/VC	4155128	2	2	0
ARG	8257864	5	5	0
IRQ/KI	2569090	1	1	0
PSE/NBS	3704612	2	2	0
ARE/AZ	9773097	6	6	0
JOR/AM	19094775	14	14	0
ARG/E	1754180	1	1	0
PAK/KP	1754180	1	1	0
GBR/SCT	3483615	2	2	0
IDN/JK	2826875	3	3	0
BHR/13	3348687	2	2	0
BGD/C	18967002	11	11	0
MEX/MEX	8425652	5	5	0
BRA/PE	7593101	3	3	0
RUS/NIZ	1988729	1	1	0
CAN/AB	2989090	2	2	0
KEN/30	16627163	9	9	0
NZL/WKO	1109087	1	1	0
BRA/TO	1061824	1	1	0
ARG/H	2193915	2	2	0
ZAF	1062003	1	1	0
BRA/SC	8770637	5	5	0
USA/MI	2130994	2	2	0
BRA/MG	26892573	15	15	0
LVA/RIX	1062003	1	1	0
NPL/P5	1696534	1	1	0
USA/CT	1696534	1	1	0
CHL/AN	2917460	2	2	0
ARG/A	1393644	1	1	0
ESP/CT	3517292	3	3	0
PHL/15	995460	1	1	0
RUS/CU	1160159	1	1	0
IDN/JI	862732	1	1	0
MAR/04	6197354	3	3	0
IRQ/NI	3117234	2	2	0
RUS/TAM	1860858	1	1	0
MLI/BKO	1860858	1	1	0
SAU/02	2090275	2	2	0
IND/UK	1061824	1	1	0
ARG/X	4766883	4	4	0
IND/GJ	4527033	3	3	0
PAK	4153428	3	3	0
IDN/JT	1487044	1	1	0
JAM/01	8024512	4	4	0
USA/FL	9811432	7	7	0
USA/AZ	1487044	1	1	0
ARG/G	1393644	1	1	0
MYS/13	2595091	1	1	0
NZL/CAN	2595091	1	1	0
RUS/MOW	9759531	6	6	0
ARM/ER	3623542	2	2	0
TUN/11	2601165	2	2	0
VNM/21	1273885	1	1	0
CHL/ML	1273885	1	1	0
NGA/RI	2128549	2	2	0
KAZ/75	3284827	3	3	0
IRQ/DA	1061824	1	1	0
IND/RJ	2311422	2	2	0
TGO/M	7501700	3	3	0
GBR/NIR	1327280	1	1	0
UZB/SA	4977106	2	2	0
BRA/SE	1393644	1	1	0
NGA/AB	1819824	1	1	0
ISR/M	1819824	1	1	0
JPN	7507904	23	3	1
USA/RI	8226698	7	3	1
ECU/G	3711104	3	3	0
BRA/GO	13235002	6	6	0
USA/LA	2957679	2	2	0
CHN/SH	2532515	2	2	0
HND/CR	1433863	1	1	0
CHL/RM	15875760	9	9	0
COL/BOL	1433863	1	1	0
KOR/11	1433863	1	1	0
BRA/PI	2634255	2	2	0
PAN/4	2395952	2	2	0
PRY/ASU	1433863	1	1	0
UZB/TK	7788609	5	5	0
USA/NC	11119303	6	6	0
ZAF/WC	2206339	2	2	0
EGY/IS	1061824	1	1	0
KOR/27	2335401	1	1	0
LKA/1	4596838	2	2	0
USA/AL	1753365	1	1	0
MAR/07	1753365	1	1	0
IRQ/WA	995460	1	1	0
THA/83	1129521	1	1	0
ESP/AN	2329913	2	2	0
MEX	2057284	1	1	0
MYS/14	5388333	4	4	0
MYS/04	3327325	2	2	0
NZL/AUK	4816476	2	2	0
BRA/CE	3630975	2	2	0
IRQ/BG	20741707	14	14	0
DZA/09	1659100	1	1	0
KHM/12	995460	1	1	0
IDN/JB	1924556	2	2	0
IDN/JA	1575354	1	1	0
KEN	3672225	3	3	0
CMR/CE	1393644	1	1	0
TUR/27	1575354	1	1	0
DZA/43	2847765	1	1	0
TUR/63	2847765	1	1	0
AZE/BA	2847765	1	1	0
ZAF/FS	1879057	2	2	0
DEU/SH	1327280	1	1	0
VNM/CT	3564996	2	2	0
VEN/L	1256376	1	1	0
USA/CO	1256376	1	1	0
MDG	1061824	1	1	0
NPL	3052744	3	3	0
GBR	1523816	1	1	0
IRN/23	1112134	1	1	0
ECU/P	11736241	6	6	0
RUS/CE	1112134	1	1	0
BIH/BIH	2270186	2	2	0
COL/ATL	1214826	1	1	0
DOM/01	1214826	1	1	0
EGY/ALX	1214826	1	1	0
UKR/18	1214826	1	1	0
BRA/RO	2875341	1	1	0
PRY/13	2875341	1	1	0
NER/1	929096	1	1	0
MYS/12	1128188	1	1	0
MEX/HID	937189	1	1	0
DZA/02	1061824	1	1	0
SAU/03	968683	1	1	0
BRA/MA	1128188	1	1	0
RUS/MOS	1784282	1	1	0
ARE/SH	1784282	1	1	0
BRA/BA	9504233	5	5	0
ESP/MD	1784282	1	1	0
AUT/9	878335	1	1	0
PRT/11	14596086	18	18	0
KAZ/35	878335	1	1	0
VEN/N	878335	1	1	0
PRY/10	2701981	1	1	0
PSE	2701981	1	1	0
BRA/RN	2986380	2	2	0
ARE	1183234	1	1	0
ISR	1207791	1	1	0
USA/WA	3561634	9	3	2
USA/AR	4421055	1	1	0
PHL/03	1924556	2	2	0
DOM/32	1628466	1	1	0
USA/PA	3004848	7	2	1
DEU/HE	4305090	5	5	0
CHE/ZH	715794	1	1	0
EST/37	1431588	2	2	0
IND/JH	929096	1	1	0
RUS/KDA	1460008	1	1	0
VNM/63	862732	1	1	0
BLR/HM	2410406	1	1	0
ARG/T	4467017	2	2	0
SDN/KH	2057284	1	1	0
IRQ/DQ	2410406	1	1	0
USA/MN	4443418	2	2	0
GUY/DE	2130815	2	2	0
PRY/11	2031080	2	2	0
IND/AP	929096	1	1	0
JPN/45	1068991	1	1	0
IRQ/KA	3874415	2	2	0
BOL/L	4322112	2	2	0
ZMB/09	929096	1	1	0
FRA/HDF	1061824	1	1	0
NPL/P3	4133061	3	3	0
SYR/DI	1061824	1	1	0
BWA/NE	862732	1	1	0
KGZ/GB	1028451	1	1	0
RUS/SVE	1128188	1	1	0
VNM/54	3052744	2	2	0
MAR/01	4887156	3	3	0
HUN/BZ	1135522	1	1	0
EGY/C	2529166	2	2	0
IND/PB	5563602	1	1	0
PAK/IS	3986933	2	2	0
USA/SD	2702264	1	1	0
ARG/N	3464082	2	2	0
ITA/72	2220499	1	1	0
BRA	2220499	1	1	0
VEN/K	2220499	1	1	0
DZA/16	5698849	3	3	0
MYS/10	2056611	1	1	0
IDN/YO	2056611	1	1	0
COD/KN	1128188	1	1	0
USA/DC	1573260	1	1	0
VNM	6481253	4	4	0
RUS	6353011	3	3	0
MEX/COA	2272909	1	1	0
RUS/STA	1061824	1	1	0
GCP/us-west3	1909878	26	1	1
DEU/NW	3833887	4	4	0
ITA/34	1848042	2	2	0
GCP/us-east4	2755390	4	2	1
ITA/36	1848042	2	2	0
POL/26	924021	1	1	0
POL/18	924021	1	1	0
FRA/PDL	2772063	3	3	0
NOR	924021	1	1	0
HUN/BA	7808	2	0	1
DEU/BY	1848042	2	2	0
DEU/NI	1131912	1	1	0
AUS/VIC	1131912	1	1	0
LBN/BA	3136728	1	1	0
ISR/HA	3136728	1	1	0
POL/02	1393644	1	1	0
VNM/69	4202858	3	3	0
ARG/S	2760885	1	1	0
CAN/MB	2760885	1	1	0
CHL/BI	1260916	1	1	0
ARG/Q	962089	1	1	0
IRL	1901540	1	1	0
JAM/08	1221770	1	1	0
VEN/F	2839551	1	1	0
VNM/26	995460	1	1	0
MAR/05	1792142	1	1	0
ALB/11	1792142	1	1	0
HND	1128188	1	1	0
VNM/56	2587733	1	1	0
GEO	2587733	1	1	0
IDN/BT	2587733	1	1	0
UKR/43	2144513	2	2	0
IDN/KI	1276368	1	1	0
VEN/I	1061824	1	1	0
MEX/DUR	1276368	1	1	0
POL/14	1276368	1	1	0
RUS/TYU	1602416	1	1	0
USA/SC	1602416	1	1	0
IDN/SB	862732	1	1	0
KOR/26	929096	1	1	0
MEX/VER	1602416	1	1	0
ARG/M	2389859	1	1	0
GAB/8	2477394	1	1	0
MEX/TAM	2735545	2	2	0
CRI/SJ	2805424	1	1	0
USA/WV	2805424	1	1	0
EGY/GH	817233	1	1	0
EGY/SUZ	817233	1	1	0
UKR/51	817233	1	1	0
TUR/16	817233	1	1	0
MEX/NAY	817233	1	1	0
BRA/MT	1393644	1	1	0
AZE	2951914	1	1	0
IRQ/BA	3264728	2	2	0
KGZ	2106676	1	1	0
HUN/BU	929096	1	1	0
IND/KL	1061824	1	1	0
ECU/E	1393644	1	1	0
PRT/08	1327280	1	1	0
FRA/BFC	1858192	1	1	0
TZA/01	1128188	1	1	0
IRQ/MU	929096	1	1	0
MEX/GUA	1858192	1	1	0
UKR/68	1460008	1	1	0
DZA/19	3013482	1	1	0
PHL/40	1128188	1	1	0
VNM/02	2427964	1	1	0
TUN/13	929096	1	1	0
COL/MAG	1010081	1	1	0
VEN/D	1010081	1	1	0
RUS/UD	2573381	1	1	0
ARG/D	1158052	1	1	0
CHL/LL	1158052	1	1	0
NGA/ED	929096	1	1	0
USA/TN	1077692	1	1	0
USA/OR	1077692	1	1	0
RUS/CHE	1061824	1	1	0
