region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
PAK/SD	2161764	2	2	0
IDN/JT	8254008	1	1	0
IDN/JK	917112	1	1	0
ESP/VC	2030748	1	1	0
IND/TS	4458171279	77	10	2
AUT/6	44414424	1	1	0
AUS/QLD	9040104	1	1	0
QAT/DA	1048128	1	1	0
NZL/WGN	1048128	1	1	0
ZAF/LP	1113636	1	1	0
VNM/54	2620320	1	1	0
CHE/FR	13581896	32	3	2
ETH/OR	851604	1	1	0
ARG/N	1310160	1	1	0
POL/12	521624100	37	6	2
AUT/5	66847447	44	5	2
MEX/JAL	803882951	1	1	0
TUR/38	1048128	1	1	0
VNM/DN	851604	1	1	0
ARG/X	7598928	2	2	0
COL/ANT	10415772	1	1	0
IDN/JI	917112	1	1	0
BRA/RO	1310160	1	1	0
ARE/DU	3799464	3	3	0
ARG/B	1375668	1	1	0
CIV/AB	172343384	1	1	0
SYC	9629676	2	2	0
VNM/HP	1048128	1	1	0
KAZ/75	7009356	1	1	0
VEN/V	3668448	1	1	0
ARG/S	14149728	2	2	0
VEN/S	1113636	1	1	0
FIN/18	947138575	2	2	0
JPN/12	929320399	1	1	0
SWE/AB	24403480	26	2	1
USA/CT	3376292725	6	6	0
JOR	148338784	5	5	0
CAN/MB	13232616	1	1	0
TUR/26	15525396	1	1	0
COL/RIS	26203200	1	1	0
DEU/BY	2011033502	17	4	1
ITA/45	985545759	29	5	1
KOR/28	25679136	2	2	0
TWN	944780287	2	2	0
BHS/NP	11005344	1	1	0
USA/AR	172408892	1	1	0
PHL/40	48	6	0	1
CAN	929320399	1	1	0
TWN/TPE	940325743	2	2	0
RUS	1858640798	2	2	0
SVK/BL	13887696	1	1	0
GBR/WLS	91281316	1	1	0
MEX/VER	5371656	1	1	0
PSE	15852936	1	1	0
MAR/06	1965240	1	1	0
IND/GJ	493314968	2	2	0
VEN/A	2423796	1	1	0
BRA/RS	2358288	1	1	0
IRN/23	3200966	2	1	1
VNM	7336896	3	3	0
CAN/AB	13953204	1	1	0
SAU/01	15525396	1	1	0
ARG/A	1375668	1	1	0
PHL/07	4192512	1	1	0
GCP/asia-southeast1	492201332	1	1	0
IND/HR	105562060	3	3	0
GCP/us-west3	492201332	1	1	0
EST/37	492201332	1	1	0
GCP/us-west4	492201332	1	1	0
PHL/11	4782084	1	1	0
KEN/17	6223260	1	1	0
KOR/27	2726034754	2463	0	1
XK	5633688	1	1	0
MEX/MEX	12905076	1	1	0
PAN/8	6681816	1	1	0
KAZ/35	5961228	1	1	0
UKR/23	1375668	1	1	0
MEX/GRO	2685828	1	1	0
RUS/BA	13756680	1	1	0
IND/KL	2751336	3	3	0
ECU/R	1048128	1	1	0
TUN/11	1441176	1	1	0
NPL	982620	1	1	0
MEX/MIC	4585560	1	1	0
BRA/MA	1441176	1	1	0
CPV/PR	1048128	1	1	0
MYS/10	1113636	1	1	0
IRQ/AR	1441176	1	1	0
FJI/C	1113636	1	1	0
BRA/CE	1375668	1	1	0
BWA/GA	1703208	1	1	0
DOM/06	4716576	1	1	0
BGD/B	16508016	1	1	0
IDN/YO	2816844	2	2	0
NPL/P3	1113636	1	1	0
