region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
FRA/IDF	7050251	10	4	3
ARM/ER	2358288	1	1	0
PER/LMA	3684515	1	1	0
BGD	4601627	2	2	0
MNG/1	17448705	1	1	0
VNM/44	9433152	1	1	0
UZB/TK	5987430	2	2	0
PAK/SD	2993715	1	1	0
KGZ/GB	6878340	1	1	0
BOL/L	5583383	2	2	0
IRL/L	3552635	1	1	0
VNM/68	1048128	1	1	0
TUR/34	851604	1	1	0
PHL/00	4168860	1	1	0
USA/KS	4168860	1	1	0
IRQ/AR	14673792	1	1	0
DEU/NW	4454544	1	1	0
JOR/AM	2848490	1	1	0
ALB	2848490	1	1	0
KAZ/35	2848490	1	1	0
COL/COR	3499255	1	1	0
AZE/BA	1113636	1	1	0
IDN/SU	3499255	1	1	0
VNM/DN	3499255	1	1	0
TUR/35	1965240	1	1	0
KEN/30	3499255	1	1	0
