week_start	sub-CHO-20250203-c1/sub-CHO-20250203-c1_ses-session-2025-02-03_obj-17jq6zl_image.nwb	sub-CHO-20250203-c1/sub-CHO-20250203-c1_ses-session-2025-02-03_obj-1gw2wxb_image.nwb	sub-CHO-20250203-c1/sub-CHO-20250203-c1_ses-session-2025-02-03_obj-6na1ic_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-1bdwy4v_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-1vsi25l_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-1xvlth1_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-6ggnpx_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-hkkr5f_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-iprw0d_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-17bi0ut_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-1obg5nb_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-1u00oxf_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-2tpxkv_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-45dags_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-qtvgbl_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-13klykt_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-1742hz_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-1szrx9f_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-9gnl9u_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-b4zjs3_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-r5bzg6_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-10u2jde_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-11vpuuq_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-16oupgh_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-38lrhu_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-jj4z5y_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-mpy12c_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-q2rrg5_image.nwb	sub-CHO-20250203-c6/sub-CHO-20250203-c6_ses-session-2025-02-03_obj-4v7jbs_image.nwb	sub-CHO-20250203-c6/sub-CHO-20250203-c6_ses-session-2025-02-03_obj-jjfd38_image.nwb	sub-CHO-20250203-c6/sub-CHO-20250203-c6_ses-session-2025-02-03_obj-ri7x9_image.nwb	sub-CHO-20250502-c1/sub-CHO-20250502-c1_ses-session-2025-05-02_obj-kf9pkt_image.nwb	sub-CHO-20250502-c1/sub-CHO-20250502-c1_ses-session-2025-05-02_obj-x09hpm_image.nwb	sub-CHO-20250502-c2/sub-CHO-20250502-c2_ses-session-2025-05-02_obj-1ec3a84_image.nwb	sub-CHO-20250502-c2/sub-CHO-20250502-c2_ses-session-2025-05-02_obj-b7nbdk_image.nwb	sub-CHO-20250502-c2/sub-CHO-20250502-c2_ses-session-2025-05-02_obj-bdpbj7_image.nwb	sub-CHO-20250502-c2/sub-CHO-20250502-c2_ses-session-2025-05-02_obj-knm598_image.nwb	sub-CHO-20250502-c2/sub-CHO-20250502-c2_ses-session-2025-05-02_obj-w5wbb_image.nwb	sub-CHO-20250502-c3/sub-CHO-20250502-c3_ses-session-2025-05-02_obj-1je73qr_image.nwb	sub-CHO-20250502-c3/sub-CHO-20250502-c3_ses-session-2025-05-02_obj-91r35a_image.nwb	sub-CHO-20250502-c3/sub-CHO-20250502-c3_ses-session-2025-05-02_obj-jmu6xa_image.nwb	sub-CHO-20250502-c3/sub-CHO-20250502-c3_ses-session-2025-05-02_obj-tbrh9s_image.nwb	sub-CHO-20250502-c3/sub-CHO-20250502-c3_ses-session-2025-05-02_obj-yiyj5m_image.nwb	sub-CHO-20250502-c4/sub-CHO-20250502-c4_ses-session-2025-05-02_obj-3etthd_image.nwb	sub-CHO-20250502-c4/sub-CHO-20250502-c4_ses-session-2025-05-02_obj-ogiajv_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-1jidsm8_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-1l715de_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-1vxhft0_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-cjc0ny_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-cxnp75_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-ts4am4_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-xjhilg_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-zl8o88_image.nwb	sub-CHO-20250502-c6/sub-CHO-20250502-c6_ses-session-2025-05-02_obj-144fvv4_image.nwb	sub-CHO-20250502-c6/sub-CHO-20250502-c6_ses-session-2025-05-02_obj-18hut76_image.nwb	sub-CHO-20250502-c6/sub-CHO-20250502-c6_ses-session-2025-05-02_obj-70ai1p_image.nwb	sub-CHO-20250502-c6/sub-CHO-20250502-c6_ses-session-2025-05-02_obj-k3sm1a_image.nwb	sub-CHO-20250502-c6/sub-CHO-20250502-c6_ses-session-2025-05-02_obj-wk7etj_image.nwb	sub-CHO-20250502-c7/sub-CHO-20250502-c7_ses-session-2025-05-02_obj-bzdg0u_image.nwb	sub-CHO-20250502-c7/sub-CHO-20250502-c7_ses-session-2025-05-02_obj-cf4xpo_image.nwb	sub-CHO-20250502-c7/sub-CHO-20250502-c7_ses-session-2025-05-02_obj-dazy8p_image.nwb	sub-CHO-20250502-c7/sub-CHO-20250502-c7_ses-session-2025-05-02_obj-l2iqna_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-1b4ztn9_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-1biui1a_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-1lx4a4a_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-1opqkoi_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-c0qtx5_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-pj3ods_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-r82qzy_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-rdymg7_image.nwb	sub-CHO-20250502-c9/sub-CHO-20250502-c9_ses-session-2025-05-02_obj-16j1pj_image.nwb	sub-CHO-20250502-c9/sub-CHO-20250502-c9_ses-session-2025-05-02_obj-1rcf16n_image.nwb	sub-CHO-20250502-c9/sub-CHO-20250502-c9_ses-session-2025-05-02_obj-opyqnz_image.nwb
2026-03-02	0	5050612	5161555	4251015	0	4544991	4822823	0	4778946	0	5209535	4914222	5079297	5768587	4874635	5255421	0	0	0	4518931	4576506	4565069	4807176	0	0	0	0	4786907	0	4715637	4901091	0	0	0	4578882	0	0	0	4630230	4542306	0	0	0	0	4745244	5005574	5081605	0	0	0	4710440	4599202	4689811	0	4708067	4517702	0	4771021	4951316	3098313	4847189	0	0	4566800	0	0	0	5037243	0	4560598	0	0	4772960
2026-03-09	0	0	0	0	4513471	0	0	0	0	4747121	0	0	0	0	0	0	0	4918483	0	0	0	0	0	0	0	0	4549825	0	5145239	0	0	0	5229048	0	0	0	0	4685634	0	0	0	5037548	0	0	0	0	0	4973678	4961164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4572145	0	0	0	4958391	0	0
2026-03-16	23517372	22534752	27775392	19652400	0	22469244	20569512	0	0	16639032	15066840	0	0	0	0	22796784	0	0	0	0	0	24172452	0	0	23189832	0	18866304	0	0	0	0	0	18276732	15983952	0	0	18145716	0	18604272	0	18997320	0	22600260	0	0	17949192	24434484	0	10939836	0	0	0	17752668	15590904	0	15066840	18145716	22731276	0	0	16966572	0	0	0	19390368	0	0	23058816	0	21748656	0	0	0
2026-03-23	4331804	4528328	0	0	5314424	0	0	0	0	110737192	59284740	7467912	36422448	0	22731276	0	9891708	54830196	54109608	3995988	0	0	0	0	0	0	0	0	0	0	0	0	0	30341633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8319516	0	0	17032080	9826200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-03-30	0	0	0	103158751	101304040	98356180	95146288	97308052	0	103642793	206940934	198395226	206315073	103513731	204820591	103138264	0	104251900	0	0	98880244	0	0	102221152	99207784	103197624	103130021	101369548	0	0	0	0	0	91024899	92901234	30367810	30440458	30561830	0	0	0	0	0	0	0	29669522	89125983	59946884	0	29766804	29673312	29897890	59698414	0	29765063	29677098	30015555	29836293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-04-06	0	0	0	303691062	246285935	102920387	304007902	205668878	102892310	0	0	0	0	0	0	101435056	851604	0	205752464	7074864	104487902	302179021	206381696	0	194616104	0	0	0	0	0	0	0	0	0	0	91103430	30440458	61123660	0	0	0	0	0	92554242	63307432	0	0	29973442	0	29766804	29673312	29897890	29849207	0	29765063	0	30015555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-04-13	0	0	0	0	0	52340892	0	102834439	191225766	103642793	103470467	99928372	104290445	0	46117632	199367377	17163096	0	74052712	0	46707204	71235868	206381696	100517944	92656984	0	117934829	0	0	0	0	0	0	0	30967078	0	30440458	0	0	0	0	0	0	16704540	35780720	59339044	0	0	29858528	29766804	29673312	0	0	29690535	29765063	0	30015555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-04-20	19914432	38387688	25089564	12577536	0	24893040	23320848	0	0	22338228	24106944	0	0	0	0	17883684	0	0	0	0	0	27906408	0	206714990	28430472	159045260	36029400	189703004	0	0	0	0	34588224	14346252	0	0	40680468	0	33802128	0	31509348	0	10022724	0	0	0	24893040	0	47283656	0	0	0	20831544	114488709	0	79727184	28102932	66127725	0	0	14870316	0	0	0	21552132	0	0	15328872	0	19324860	0	0	0
2026-04-27	0	0	0	115212223	217658939	308761161	24303468	193371452	205784620	207285586	200254455	118119254	171164240	39697848	207819198	100386928	9891708	169371811	193764500	21028068	297426828	191537228	302785560	100124896	193764500	103197624	294790022	97766608	0	0	0	0	0	72343690	66061160	62111288	41183770	67870984	0	0	0	0	0	61702828	63307432	89008566	89125983	67349288	29858528	59533608	89019936	89693670	43343855	0	99972993	29677098	19259352	29836293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-05-11	0	0	0	4709571	0	1138575	1154375	0	0	0	0	0	0	67145700	0	0	0	0	0	0	4773030	0	103190848	0	5123103	0	4746349	0	0	93190408	0	34810624	0	0	30967078	0	0	0	0	0	0	0	0	1355726	32062080	29669522	0	0	0	0	0	0	0	0	0	1111286	0	4771021	0	0	1309757	0	0	0	4740321	0	0	0	0	0	0	0	0
2026-05-18	119105476	113688644	113153050	18800796	4644487	16311492	5437164	0	1110498	5568180	118309678	1311282	1541865	0	4809127	13822188	1295632	0	1497420	0	0	15963461	4741668	0	11398392	0	113152745	1249475	4883207	0	0	0	45316692	9742969	0	0	32864254	0	39640654	0	32990461	0	42328174	0	0	1179144	45823629	0	13953204	4906332	1304024	0	20149699	54267122	0	42713190	15787428	12839568	4885808	0	34608697	0	0	0	7336896	1115675	0	11522535	0	4258020	4827375	4723905	4969484
2026-05-25	2252100	0	0	0	2252100	0	0	0	0	1144181	1990068	2252100	2383116	1117519	0	6852441	2252100	1381051	0	1112515	2186592	0	0	1166083	0	2186592	2448624	0	0	1309221	1429167	1990068	1757124	0	1172466	3476590	1354370	1279218	1092798	1135890	8324534	1565624	0	0	0	3597502	1347649	1501754	1554748	0	0	1127278	2252100	0	1236143	0	1142543	2317608	1990068	3778221	0	4679113	1490339	0	2121084	1115675	0	0	0	1154182	2055576	0	0
2026-06-01	0	0	0	10153740	0	0	40942500	26506623	14935824	0	0	0	0	0	0	0	0	0	0	0	0	21093576	49065492	33212556	0	1108612	52733940	7467912	0	0	0	0	0	23975928	1303482	54998818	0	0	0	0	0	0	1131382	0	18473256	2849948	0	0	0	0	0	0	0	0	18604272	0	38990151	0	0	0	0	0	11856948	28477220	0	21224592	1165729	0	15365190	0	0	0	0
2026-06-08	1027788	1027788	1027788	3699606	962280	36058938	0	0	23445588	4642232	0	0	2653790	0	0	0	2656772	0	0	0	1375668	0	2801520	0	0	0	0	0	0	2741182	0	0	0	0	2410440	0	21290100	0	0	2271780	2272970	0	0	7533420	0	0	0	2610460	2810572	0	0	2254556	0	2118430	17752668	0	3078876	16223858	0	0	0	0	0	31799368	0	21683148	0	0	2590556	0	0	0	0
2026-06-15	2399904	2371280	2490766	2475294	2410634	0	37470576	0	0	0	2783250	2164008	2522774	0	2412374	0	2656772	0	0	0	0	2710354	0	0	0	0	0	103002671	0	5023808	0	2494304	0	0	0	15066840	10546788	2456036	0	0	0	0	0	48068612	0	0	0	0	3727684	0	2346016	3630224	0	0	18080208	2222572	0	20504004	0	0	0	0	0	0	2209254	0	0	0	2787080	2308364	0	0	0
2026-06-22	5502672	2161764	2882352	3013368	0	3078876	2816844	0	0	5175132	1703208	0	0	0	103909599	4782084	0	0	0	0	104487902	9629676	4882452	0	2227272	0	3537432	0	0	0	0	30091548	38210368	30341633	33312010	32845406	3013368	2652560	4674900	0	3471924	2860940	2816844	0	0	0	9564168	0	0	0	0	0	5502672	12206662	3127366	2751336	6288768	2882352	2987400	0	22525670	0	2747262	30395712	2947860	0	2855522	2947860	0	2554812	0	0	0
