region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
ARM/ER	25417104	1	1	0
GRC	84739145	25	1	2
EST/37	18827478	1	1	0
VEN/G	7926468	1	1	0
KEN/30	43333965	20	2	1
VNM/34	2620320	1	1	0
USA/OR	720588	1	1	0
IND/TS	42074399	1	1	0
BRA/PA	5175132	1	1	0
IRL/L	2751336	1	1	0
VNM	11922456	1	1	0
TWN/NWT	14215236	1	1	0
ARG/E	6681816	2	2	0
BEL/BRU	42074399	1	1	0
JOR	4913100	1	1	0
LBN/BA	4127004	1	1	0
BRA/RN	1	1	0	1
ARM/KT	5961228	1	1	0
SEN/DK	10415772	1	1	0
HUN/BU	31567552	18	0	1
TTO/SFO	17228604	1	1	0
BRA/MG	13625664	1	1	0
KWT/KU	16508016	1	1	0
MYS/07	917112	1	1	0
IDN/SU	8843580	1	1	0
IDN/JT	8122992	1	1	0
USA/TN	11463900	1	1	0
ZAF/KZN	1048128	1	1	0
BOL/S	5044116	1	1	0
IND/KL	11594916	1	1	0
MEX/MEX	13298124	1	1	0
PHL/00	917112	1	1	0
PRT/11	19721951	2	1	1
FRA/IDF	3008907	12	3	3
PAK	1113636	1	1	0
ESP/MD	10284756	1	1	0
