week_start	sub-1214579789/sub-1214579789_ses-1214622236_icephys.nwb	sub-1214579789/sub-1214579789_ses-1214626483_icephys.nwb	sub-1216132605/sub-1216132605_ses-1216178721_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223022017_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223032670_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223032714_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223043448_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223050885_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223050946_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223056539_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223057941_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223065636_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223067925_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223069347_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223072279_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223075016_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223193867_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223216141_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223230447_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223239507_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223240845_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223245489_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223246864_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223257956_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223266236_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223266741_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223274165_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223466043_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223472584_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223524258_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223751280_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223780485_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223784745_icephys.nwb	sub-1229448755/sub-1229448755_ses-1229697792_icephys.nwb	sub-1229448755/sub-1229448755_ses-1229726699_icephys.nwb	sub-1229448755/sub-1229448755_ses-1229729186_icephys.nwb	sub-1229448755/sub-1229448755_ses-1231220321_icephys.nwb	sub-1229448755/sub-1229448755_ses-1231234526_icephys.nwb	sub-1229448755/sub-1229448755_ses-1231236649_icephys.nwb	sub-1229448755/sub-1229448755_ses-1231252692_icephys.nwb	sub-1244263408/sub-1244263408_ses-1244377141_icephys.nwb	sub-1244263408/sub-1244263408_ses-1244527847_icephys.nwb	sub-1244263408/sub-1244263408_ses-1245573184_icephys.nwb	sub-1244263408/sub-1244263408_ses-1245582702_icephys.nwb	sub-1244263408/sub-1244263408_ses-1245591661_icephys.nwb	sub-1244263408/sub-1244263408_ses-1245856800_icephys.nwb	sub-1244263408/sub-1244263408_ses-1245868071_icephys.nwb	sub-1246007072/sub-1246007072_ses-1246171824_icephys.nwb	sub-1253938349/sub-1253938349_ses-1254008145_icephys.nwb	sub-1253938349/sub-1253938349_ses-1254033693_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256351608_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256357783_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256367067_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256380088_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256400893_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256601748_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256616986_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256619665_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256624472_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256626376_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256644993_icephys.nwb	sub-1256313642/sub-1256313642_ses-1256432717_icephys.nwb	sub-1256313642/sub-1256313642_ses-1256446193_icephys.nwb	sub-1256313642/sub-1256313642_ses-1256446225_icephys.nwb	sub-1256313642/sub-1256313642_ses-1256468441_icephys.nwb	sub-1256313642/sub-1256313642_ses-1256469559_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257720395_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257726371_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257738494_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257745417_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257758173_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257774268_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257781170_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257787146_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257812670_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258167132_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258170140_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258191718_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258198439_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258199441_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258207076_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258234928_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260169255_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260210354_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260317674_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260767591_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260789843_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260812463_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260835742_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260848566_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260867040_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260974189_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261009002_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261030646_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261411167_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261435877_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261453570_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261463287_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261476169_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261483652_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261763003_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261802117_icephys.nwb
2024-11-11	0	0	4127004	6616308	0	4061496	0	0	0	0	0	0	0	0	7140372	0	0	4127004	9171120	0	0	0	0	0	4061496	13232616	0	4389036	0	0	0	0	0	0	0	0	11201868	0	0	0	8122992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9957216	0	0	0	0	6223260	5764704	0	0	7860960	0	0	0	6747324	4127004	0	0	0	0	0	0	0	0	16114968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4061496	0	0	0	0	0	0	0
2024-11-18	0	0	0	6616308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4061496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6288768	0	0	0	0	0	0	0	0	0	0
2024-11-25	0	0	0	0	0	0	0	0	38375019	53361986	41253531	61508885	98758478	52591524	0	0	179285370	0	0	0	85371314	7860960	62051020	62901314	79739316	0	0	0	46158138	58567676	53218251	48045242	46884249	46053907	41157684	43672866	51944147	0	31905917	57804963	43997172	82604537	0	54380202	63333798	32362557	59121664	42646804	57985422	49764849	0	27884919	42085455	37051759	40486813	43847578	0	39849978	59734744	73024878	0	49905175	0	43285408	58476458	53507421	32894475	60980741	40003343	35059831	42463163	53594595	0	45649794	44371989	95895941	51538401	93822513	71904184	71314925	0	0	0	0	55421060	49692735	0	91602133	0	0	51012266	0	44240787	14673792	25973972	129355382	0	27157135	0	89565224	75373557	29268516
2024-12-02	65743537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25165824	0	0	0	31268026	0	0	0	0	0	16777216	0	0	0	0	0	14411760	0	0	0	21742584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16777216	25165824	0	0	25165824	0	0	0	0	0	16777216	0	0	0	0	63515576	0	16777216	0	0	0	0	41304127	0	0	0	0	0	33554432	0	0	0	0	0	0	0	0	0	0
2025-01-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19521384	0	0	19390368	0	22207212
2025-01-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20176464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20241972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13887696	0
2025-02-17	90909361	0	90762149	0	0	0	0	0	38375019	53361986	0	45721457	0	52591524	21234740	91214841	89642685	0	0	0	0	0	0	0	39869658	0	0	0	0	29283838	0	48045242	0	46053907	41157684	0	51944147	0	31905917	0	0	0	0	54380202	0	32362557	0	38519800	57985422	0	78842730	0	42085455	0	40486813	0	0	39849978	0	73024878	48633841	49905175	68254990	43285408	58476458	0	0	60980741	40003343	35059831	0	0	50868431	0	0	95895941	51538401	93822513	71904184	0	0	0	56171003	0	55421060	0	42631312	0	59624475	46918296	51012266	45667254	44240787	0	0	0	0	27157135	33837639	89565224	75373557	0
2025-03-10	0	0	0	0	0	0	512000	0	0	0	0	0	0	0	0	0	0	0	0	368830	0	0	0	0	0	0	0	0	0	0	379851	0	0	0	512000	5633688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4061496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4061496	0	0	0	0	0	0	0	0	0	0	0	0
2025-05-05	90909361	101013024	90762149	129400340	37941044	84013154	0	51198766	38375019	106723972	82507062	0	98758478	52591524	21234740	91214841	0	65176136	25646859	163758460	85371314	64418504	124102040	62901314	0	128860164	60895416	109754676	46158138	0	106436502	0	93768498	0	82315368	87345732	51944147	0	63811834	115609926	87994344	0	120437036	54380202	63333798	32362557	59121664	38519800	115970844	49764849	78842730	55769838	42085455	74103518	0	43847578	120569600	39849978	119469488	73024878	48633841	49905175	68254990	43285408	58476458	53507421	65788950	60980741	40003343	35059831	0	107189190	101736862	45649794	88743978	95895941	51538401	93822513	71904184	71314925	115693114	104379660	56171003	109624332	55421060	0	42631312	91602133	119248950	93836592	51012266	45667254	0	79227797	51947944	110358062	74927962	27157135	67675278	0	0	29268516
2025-07-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43285408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52428800	0	0	0	0	0	0	0	0	0	0	0	0	45667254	0	0	0	0	0	0	0	0	0	0
2025-07-28	38480561	0	0	0	0	31584354	0	0	0	0	0	0	0	162724	0	0	0	32588068	0	0	0	0	0	0	0	0	0	0	0	29283838	0	0	46884249	46053907	0	0	0	0	31905917	0	0	72647321	60218518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59734744	0	0	0	0	0	0	0	32894475	0	0	0	0	0	0	0	0	0	0	0	0	0	57846557	0	56171003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-08-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62051020	0	39869658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38519800	0	0	0	0	0	0	0	0	0	39849978	0	0	0	0	0	0	58476458	0	0	0	0	0	0	0	0	0	44371989	0	51538401	0	0	0	0	0	0	0	55421060	0	0	0	0	0	0	0	0	0	0	110358062	0	0	0	37136424	0	0
2025-08-11	0	0	0	0	0	0	0	51198766	0	0	0	0	0	0	0	0	0	0	0	81879230	0	0	0	62901314	0	0	0	0	0	0	789451	0	0	0	0	43672866	0	0	0	0	0	0	0	0	0	0	0	0	0	49764849	0	15289719	0	0	0	0	60284800	0	0	0	0	0	68254990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54812166	0	0	42631312	0	0	0	0	0	0	0	25973972	0	0	0	0	0	0	0
2025-08-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40003343	0	0	0	50868431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59624475	0	0	0	0	0	0	0	74927962	0	33837639	0	0	0
2025-08-25	0	0	38333349	0	0	0	61553045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59121664	0	0	0	0	0	0	0	0	0	60284800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55421060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89565224	0	29268516
2025-09-01	0	0	0	0	37941044	0	0	0	0	0	0	0	0	162724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51944147	0	0	0	43997172	72647321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73024878	0	0	68254990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41393713	0	0	0	0	0	0	0	0	0	0	0	46918296	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-08	0	0	0	0	0	0	0	0	0	933186	0	0	0	0	0	0	52428800	0	0	0	0	52428800	0	0	0	0	0	0	0	0	0	0	0	0	41157684	0	0	0	0	5376163	0	0	0	0	0	32362557	0	0	0	0	0	0	0	0	40486813	0	0	0	59734744	0	48633841	49905175	0	0	0	1078621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79227797	0	0	0	0	0	0	0	0
2025-09-22	0	86472224	112180589	71799784	52187296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38519800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-29	0	0	0	68038200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-06	107289861	63556768	56278465	101759202	50378888	104479004	62608049	27407462	1536000	59129778	30057427	57223649	43778243	32725924	20965480	80258041	75536696	24310508	31231476	104431646	36659200	88772668	36994024	82025870	17987062	38656286	21760548	70023476	9138716	35627514	23215051	40908246	80866098	59985218	34839888	37129230	53609894	44733360	17672317	84957822	81397964	56769433	51564204	6485292	93080396	24838689	12325180	65431804	58804622	0	25625734	34706442	31774059	8254008	37391673	31955014	50106808	32917782	34755320	95698346	54888534	21535004	84245588	49123420	66603120	39990621	18558475	70863882	45270646	8374360	14785168	40532851	38216287	78810864	4520052	61866440	65490114	49411917	112281520	45202925	42716473	34983464	14233600	9611436	49162884	25278755	44710316	103741866	62097974	52419568	58023536	35560658	72005138	88679601	17710576	108690524	55261274	0	4675896	40956228	63769122	53182572
2025-10-13	59249208	80390232	153323906	54214978	67628956	113600866	51887053	4258020	43879638	92925088	60507902	52277733	53735459	73836872	14609744	65133845	87594685	28306496	12577536	148243514	50892800	122724012	103544756	137231036	22114066	51149086	32627128	82311476	66198388	23751676	68826241	50996478	44691069	32056111	22114900	31692066	98268208	57154764	24026593	48136583	85655984	65919925	65209404	23369928	120425514	36968826	31029532	38840900	62866118	65430498	107552034	54188673	40449443	53751034	39553437	48107986	61166008	41302806	97544112	80206556	97375287	64003330	34335004	44996416	71440866	88235250	45436466	80005404	35186490	45925424	98093701	9760692	97027209	47168130	111130971	136881057	122595204	105374634	86495372	49329929	70345587	63919550	92282558	45391366	52103868	40703563	51194428	112323414	54776712	69084540	71884428	39949694	37476499	156439799	53917824	102689014	103428332	24104363	25502847	89385540	91398332	23448556
2025-10-20	76383013	18987068	34406400	39407370	19175616	21753954	4127004	23345966	25953903	42302786	25995931	33902677	4127004	32725924	10482740	0	21094400	15794468	4192512	35020800	36690204	27349704	4127004	19002718	0	51214594	13244508	28867738	35539542	16526906	23450855	40908246	40433049	27929107	0	0	13209600	32599104	0	41144767	4127004	4782084	28379436	45604806	4258020	4127004	27670700	30652400	12800000	4127004	21498730	15289719	0	4389036	0	6144000	4127004	0	0	4733128	39338169	21535004	53099790	17978444	46473218	0	22685479	48078341	13752604	4258020	33994967	36012799	0	34590594	40122533	79796701	31285929	64638513	35529744	35403529	4323528	42097686	43914007	34946566	44970372	0	29216912	18109937	15769600	34968500	38038470	4389036	33283987	67716217	13583572	78511662	62158966	15981371	4127004	66422824	30839102	0
2025-10-27	4192512	36068112	32110820	36915266	26224664	43827200	28785045	27472970	26834823	42114826	8354020	38553745	16816039	4258020	14740760	75021477	21094400	15794468	8254008	4127004	16209234	25688236	51805132	23129722	22114066	34529282	13244508	41155738	34720342	11875838	1945600	4127004	4127004	24037907	6963200	0	20200147	0	4258020	37017763	4323528	32016696	4258020	4389036	46540198	20646177	0	30652400	12800000	31742449	21498730	15289719	27647055	22715759	10271004	4127004	30793600	32917782	48641040	4127004	39141645	31370775	53099790	8908800	24977494	0	23078527	25292800	20342543	0	8018204	4651068	33696235	34590594	35667989	79338145	34335201	4258020	0	0	24709404	37643142	25553403	34946566	44904864	27881535	11366400	18240953	0	4127004	4127004	0	33283987	21094400	4127004	4696236	40171804	0	21990243	36618536	15046912	4192512
2025-11-03	601811113	374851352	732744194	364458268	268169476	609851384	372800572	194210522	264548766	502239088	168387602	327693762	288525601	358899604	119368716	661896007	509513695	184533888	70323912	451521814	455170386	441696008	426238796	354386288	111749474	524637482	181479164	420297448	298991230	108220430	208215756	315736560	159490311	293287083	256887208	101116740	194122348	301860708	201681718	466543482	196925596	376206365	411878088	385609470	432807064	189036642	272469360	183264664	277023980	327207525	395482842	170754519	225072327	303901932	209300559	273538410	360131792	325771404	407574124	420794802	322857513	339037665	396788094	246040552	382941050	296311347	155326429	430191098	221143035	258546490	365009321	258574885	245503321	379577052	355338093	688007601	252095643	462009095	373170588	264991885	281938242	298060752	384089703	272372114	427336176	278668572	223058328	601801470	262767611	310718800	311218030	215132664	338402127	631741951	156578340	584225334	473723326	145598474	160688001	567426584	424942810	106496160
2025-11-10	455936801	233571768	476532035	259041680	98641992	396020160	345047496	221159428	149748438	228021946	178441330	155001200	290725781	124380972	77699788	522074708	505486703	162981756	85374912	353054986	305823882	271782240	236842744	269102154	145272164	338586468	82136964	416459980	251725354	96672132	158470974	163632984	229613097	262213592	127117008	178702302	265620800	308936808	78368547	284364954	286956376	399197815	247909776	260488618	420518606	87945207	223022252	147895688	263680594	303211957	346072186	119540061	149687644	221342895	148419018	169542100	363842444	326557500	345227356	433571300	178909008	199128216	459341722	108633072	349025676	105463854	109562423	335046234	120736404	154438156	246303925	120746949	257818825	302600412	354224457	586243089	235067154	415113122	424060520	395940097	240000234	246731946	262860407	353796428	278927844	262956859	212903064	507322463	280649490	154181540	275119644	186777886	221256054	274751367	79685884	611565680	373295566	100080738	173735352	472438936	330379204	130010224
2025-11-17	290897227	180422612	224675511	207717454	89464584	273233050	130653262	82549926	71182722	206617958	94923361	105507495	173679371	130903696	27711344	366171238	185710057	40039468	53946912	212850446	230027364	214140768	259484216	200789990	72079264	154167846	87303064	173367306	130596356	59949872	114863295	168742608	133876683	105011913	113010520	139935372	103920705	283464036	127782558	237949119	94761596	118693370	151089672	200084480	213964466	95555292	121746432	82070836	167806378	89602950	277403660	65285880	108554793	103309556	129707268	97975912	229964528	107334894	225389000	286554924	187388709	134195664	221918506	131714424	193098752	179418360	90741916	320979969	100799679	100225208	126409112	140186224	161275295	159455952	186790477	271493347	108344946	174375270	219181196	167222335	117582112	110275256	219242495	212785526	171132732	84730494	138978540	233277455	268268478	141118652	134879798	232940654	81962354	211315624	62588296	322946348	177070772	90909618	119867751	335688732	141960104	87240116
2025-11-24	422691017	143437388	324606104	82653850	98046132	355712564	230546237	82418910	140220462	127422112	85963010	60073185	156651658	135030700	65253268	298089533	287778124	76017440	73624146	303486978	209767028	136022136	183958888	207704964	86397878	200534848	74163344	234673932	146547204	64273400	112655663	127572330	214546257	155708047	114539472	147730824	151475973	154442052	43598642	161865305	102884588	205480720	192590244	224672170	97580088	90325809	151550980	135318152	239254044	141794244	246517110	74260476	99514689	130676383	114626676	114876976	83321772	128133696	175725308	275811612	108822618	96854090	232292906	124544800	190131200	168347508	124059402	131323235	52564327	93171672	103996009	72287630	66606374	81889740	21421116	250222178	147851688	262066274	287968280	143993799	185151893	161211014	182552732	103163744	220643784	103541497	133703204	235119956	299645005	117679560	98126332	174331366	183648539	283618225	89820948	262068060	184544796	49256854	88706388	301440308	140629054	79058232
2025-12-01	262217651	178060364	283048256	163915448	91652164	222508446	154001143	67654492	116145980	190370228	126510200	91849015	166887580	148066792	53458908	308502060	144600196	33678152	54773682	214460088	256915478	191122868	173274784	284026240	90328358	80654738	80575380	131974978	45562966	91515890	118328631	164091540	13298124	153323531	114604980	170906850	87469116	166114788	127192986	177038476	90176036	142811655	210380474	97881426	256349044	74592732	164697144	117926984	222196024	133540236	225811394	93415167	128520615	95448596	123507148	134450978	183743032	65835564	179430648	184498860	166331472	164357384	236681942	44800180	174710696	128160363	68252961	93839235	87208536	53295836	193752942	140382748	198574470	159353552	190851973	347464068	87543006	254918569	241053960	166239715	141714832	134947814	114078194	251597064	29894088	127951977	79891832	187313195	145237845	144123744	184205820	111333042	183255491	245577956	39941204	361247448	173025384	44605786	99192051	209306364	165538032	110324240
2025-12-08	108590345	149265268	284925960	175284236	107374208	223996630	168331236	102096428	118806951	164699656	107592840	142130917	64684394	86283392	58897532	303326804	198555608	59764416	57942900	179692090	183287490	159924744	181107132	192710882	40756208	110863168	78316576	110951648	104130022	40325200	75599793	49358778	172147968	40008807	65838692	143996868	80725999	77062156	12446520	146571925	51344032	209640128	131311320	201813504	185297458	46467486	138873432	104162028	159107442	111866379	106419622	47480502	68002662	72892469	82366655	99205950	209619044	65835564	71968188	126661940	103926087	84074947	122838612	62225020	96524548	136741911	82487908	168222433	62888222	61822540	93929805	99784389	79838990	77033872	91119394	232775483	74399202	211305875	44111292	138714455	101450126	122794984	108984105	161815604	169341576	116386504	53234632	164831474	135714357	73588896	135173432	100468118	141520972	157868911	71104336	247608798	134537658	8254008	65134977	215116920	224867200	63512976
2025-12-15	655427375	264118844	558066142	281711438	146881844	379768000	181688711	104154348	180422158	223824600	197167559	283816614	371229308	360533224	133131164	520464348	366484064	106060168	104593590	408640144	292574124	330342184	223290328	343366204	202176826	271660498	103432368	446985136	152291702	115324784	230444153	329414398	291530094	239202897	195536328	286152348	224514363	250219568	186419260	146181246	270377164	279605455	160088868	280845178	358368806	108974880	314231048	243195468	338841970	130863699	503791738	117146727	185456003	152611311	229829694	231085976	182043096	169174470	413764352	312457850	209824256	170440181	350655004	221348300	199761916	334655679	219195936	333498154	180967826	138782989	184432566	264014446	348877883	319322328	232956489	592249725	298887864	373576220	385027348	367322415	233528982	326238612	303509966	334479882	192886988	280722996	192995000	265134519	222784879	236851764	109704222	161651364	174422952	322092372	128634488	683375640	412079448	115622015	128087379	271217256	536304635	145698396
2025-12-22	0	0	0	0	0	0	0	0	0	0	46496411	0	33650599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20971520	0	0	0	0	0	0	0	0	0	17548280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32262058	0	11922955	0	26214400	0	0	0	0	35164034	0	0	0	0	0	0	31457280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2380359	0	0	0
2025-12-29	0	0	0	0	0	0	0	0	15728640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26214400	0	0	0	0	0	0	0	31457280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29956603	0	0	0	0	0	0	0	0	0	0	0	20971520	99872302	43470682	0	0	0	0	0
2026-01-05	458091878	175716288	459944790	413712434	104685580	478639420	251757796	287122612	135357747	343276698	209206705	181080089	260244260	156189784	85898436	241666283	307725055	124006928	106567227	428509820	484312970	202867236	372044780	426750972	90852422	374021360	122414324	238521038	132861930	134209978	135655559	213908874	101566626	258121652	192841120	215635008	252491153	130861724	198832573	388582252	159524804	295118188	258221326	264709746	326352928	159591684	281529832	204590100	229971230	144591448	337235934	106490798	278938690	271627270	146924165	187689590	238218204	164785434	274854376	330549546	274684870	259615854	434638560	165866628	171008968	288179766	118602527	393151617	156901438	219788327	187728615	333442979	220479265	259366550	195241009	363299752	299245008	433916142	221229040	344410812	217550795	222648960	228163647	177790004	168902892	111909969	178700380	239713381	293094283	230479536	214679414	289285712	194922635	453900339	134006144	459396070	335950792	78596695	163956237	474822020	446892171	91379184
2026-01-12	262242323	0	0	0	0	0	0	0	76750038	0	72021302	45721457	98758478	105183048	0	364859364	89642685	0	0	0	0	64418504	0	167732422	0	0	0	109754676	0	0	53218251	117062004	83282738	71136294	0	131018598	0	60748720	0	0	0	0	0	0	0	0	0	66553840	105485084	0	10485760	0	0	0	40486813	0	0	0	0	0	48633841	0	68254990	53771168	58476458	0	98683425	172456463	0	0	0	150298025	0	0	0	85410181	0	0	205226792	0	126178874	0	0	0	0	70664255	0	0	49138715	0	0	126516002	0	0	0	0	0	0	67675278	0	0	29268516
