region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
EGY/GZ	32319268	3	3	0
IND/HR	929096	1	1	0
VNM	12675524	2	2	0
BEL/VLG	13936440	1	1	0
BRA/SC	43866604	3	3	0
CHL/CO	8826412	1	1	0
JPN/13	47271272	53	3	2
BRA/MS	862732	1	1	0
MEX/NLE	44463880	2	2	0
PAK	13538256	2	2	0
ARG/S	1128188	1	1	0
TUN/51	13007344	1	1	0
MAR/06	8627320	2	2	0
ECU/G	2322740	2	2	0
PRT	1061824	1	1	0
DEU/HE	18515556	1	1	0
IRL/L	30593804	1	1	0
NZL/BOP	19046468	1	1	0
VNM/06	22630124	1	1	0
IRQ/KA	1260916	1	1	0
BRA/GO	15661904	2	2	0
ZAF/WC	2256376	2	2	0
ARG/J	8494592	2	2	0
COL/CUN	31721992	2	2	0
VEN/P	1327280	1	1	0
DZA/27	22032848	1	1	0
BRA/MG	78573068	5	5	0
IND/DL	5309120	2	2	0
DZA/15	929096	1	1	0
ARG/Y	2588196	1	1	0
MAR/03	1061824	1	1	0
MEX/TAM	1128188	1	1	0
BRA/DF	24488316	2	2	0
ARG/M	2256376	1	1	0
ROU	29930164	1	1	0
ZAF/GP	2322740	2	2	0
CHE/AG	34612024	42	6	4
COL/DC	4247296	2	2	0
CHL/ML	1858192	1	1	0
TUN/21	1393644	1	1	0
CZE/10	15927360	1	1	0
KAZ/75	13140072	2	2	0
MEX/JAL	1128188	1	1	0
ARG	15993724	2	2	0
EGY/C	11414608	1	1	0
TUR/16	24289224	1	1	0
NIC/MN	20838296	1	1	0
IRQ/KI	10750968	1	1	0
MYS/10	929096	1	1	0
AGO	17387368	2	2	0
KOR/41	182431288	37	3	1
TGO/M	8693684	1	1	0
NGA/LA	21369208	2	2	0
USA/TX	14799172	1	1	0
IDN/SU	9954600	1	1	0
BOL/S	2256376	1	1	0
SAU/04	1194552	1	1	0
PER/LIM	12210976	1	1	0
COL/VAC	1128188	1	1	0
MAR/09	7897316	2	2	0
UKR/46	46255708	1	1	0
ETH	2654560	1	1	0
FRA/BRE	30991988	1	1	0
VNM/44	25881960	1	1	0
SWE/AB	634106036	123	0	4
DNK/81	48644812	1	1	0
VNM/37	30461076	1	1	0
GBR/WLS	36234744	1	1	0
NGA/RI	1393644	1	1	0
ARG/U	3119108	1	1	0
DEU/BY	42605688	5	5	0
JAM/01	5375484	1	1	0
EST/37	38019072	1	1	0
GCP/asia-south1	3180240	20	1	1
PAK/SD	1128188	1	1	0
TWN/CHA	76038146	4	2	1
AGO/LUA	17520096	1	1	0
MEX/YUC	22829216	1	1	0
TUN	9158232	1	1	0
CHN/GS	76038144	2	2	0
NOR/46	4114568	1	1	0
GTM/01	19378288	1	1	0
RUS/KLU	12144612	1	1	0
USA/MI	1128188	1	1	0
BRA/MA	1327280	1	1	0
MYS/14	1393644	1	1	0
GUY/DE	5707304	1	1	0
IND/BR	1128188	1	1	0
MEX/MEX	2787288	2	2	0
VNM/51	862732	1	1	0
USA/TN	580976	1004	0	10
CHN/JS	297607244	1	1	0
USA/RI	293896496	57	0	1
IND/UP	1061824	1	1	0
FRA/IDF	24420164	17	6	3
DNK	862732	1	1	0
VEN/L	3650020	1	1	0
SAU/03	13471892	1	1	0
AUS/QLD	8096408	1	1	0
VEN	2389104	1	1	0
ARE/SH	3251836	1	1	0
IRQ/NA	1061824	1	1	0
MEX/CHH	7100948	1	1	0
NGA/FC	1327280	1	1	0
PSE/RBH	28271064	1	1	0
VNM/52	27673788	1	1	0
ARG/Q	10352784	1	1	0
