region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
PER/CUS	7074864	1	1	0
ARE/DU	12446520	1	1	0
VNM/27	11005344	1	1	0
VEN/F	3078876	1	1	0
BLR/HM	15066840	2	2	0
BRA/SC	22665768	4	4	0
UKR/59	1048128	1	1	0
ITA/25	824790284	164	4	1
GCP/us-central1	1218768372	1	1	0
ROU/B	4258020	1	1	0
VNM/HP	69241956	3	3	0
DOM/01	7991976	2	2	0
MEX/VER	4520052	3	3	0
KAZ/79	851604	1	1	0
CHL/RM	8843580	2	2	0
BRA/BA	4258020	2	2	0
TUR/03	2030748	1	1	0
VNM/13	10677804	1	1	0
SAU/02	2227272	2	2	0
TUR/34	14215236	2	2	0
BRA/SE	1048128	1	1	0
UKR/46	13560156	1	1	0
BRA/RJ	32426460	4	4	0
USA/PA	9054002492	1574	73	7
USA/CT	60843624	231	2	1
SWE/AB	34648316564	2393	8	2
JPN/13	9998224	30	1	1
USA/RI	122170600	25	0	1
GRC/M	1375668	1	1	0
FRA/IDF	12685124	21	4	3
CAN/BC	41430248	40	0	1
OMN/MA	11529408	1	1	0
VNM/56	1703208	1	1	0
BOL/S	1375668	1	1	0
SAU/01	2292780	2	2	0
NIC/MN	2161764	1	1	0
BRA/PB	7140372	1	1	0
MEX/YUC	2620320	1	1	0
JOR	982620	1	1	0
BRA/SP	25744644	10	10	0
PHL/11	851604	1	1	0
USA/NC	1375668	1	1	0
ARE/SH	16311492	1	1	0
PAK/SD	5699196	1	1	0
IDN/YO	12512028	3	3	0
AZE/BA	6943848	1	1	0
IRQ	13036092	2	2	0
TUR/52	9498660	1	1	0
MEX/PUE	12643044	1	1	0
TUR	2227272	2	2	0
MYS/14	1048128	1	1	0
BRA/ES	7533420	1	1	0
VEN/V	17818176	2	2	0
TUR/33	11070852	1	1	0
ARG/S	1703208	1	1	0
VNM/22	1310160	1	1	0
NPL/P3	1113636	1	1	0
BRA/PA	1572192	1	1	0
EGY/C	1703208	1	1	0
BRA/MG	5437164	3	3	0
ESP/AS	1703208	1	1	0
TWN/NWT	851604	1	1	0
MAR/09	3078876	2	2	0
MYS/10	22272720	2	2	0
MAR/06	3013368	2	2	0
BRA/PR	8057484	1	1	0
ZAF	2423796	1	1	0
COL/DC	2554812	2	2	0
ESP/CT	1506684	1	1	0
FRA/20R	2030748	1	1	0
NOR/50	378601368	74	0	2
USA/MN	1113636	1	1	0
RUS/ROS	1441176	1	1	0
COL/NAR	5306148	1	1	0
IDN/JI	851604	1	1	0
SYR/DI	1113636	1	1	0
TZA/02	1113636	1	1	0
VNM/54	10153740	1	1	0
HKG/KKC	9516393924	1	1	0
ZAF/GP	8385024	2	2	0
IND/HR	917112	1	1	0
VNM/61	12184488	1	1	0
ZAF/KZN	7271388	1	1	0
UZB/TK	14018712	1	1	0
KAZ/27	1113636	1	1	0
MAR/05	1	1	0	1
USA/AZ	1113636	1	1	0
DEU/HE	86537796	33	1	1
USA/NJ	13363632	1	1	0
USA/GA	963500024	1	1	0
IND	5179336	23	1	1
ALB/03	5306148	1	1	0
ISR/TA	1113636	1	1	0
IRQ/AN	1965240	1	1	0
USA/KY	13691172	1	1	0
IND/UP	1244652	1	1	0
ALB/11	11922456	1	1	0
VNM/35	13560156	1	1	0
ECU/A	14215236	2	2	0
DZA/15	2030748	1	1	0
PRY/ASU	5371656	1	1	0
IND/GA	1048128	1	1	0
CAN/AB	2227272	1	1	0
MEX/JAL	2620320	1	1	0
IND/GJ	917112	1	1	0
VEN/G	6354276	1	1	0
PHL/40	917112	1	1	0
USA/OH	18669780	1	1	0
THA/10	11136360	1	1	0
VEN/H	3275400	1	1	0
VNM/69	851604	1	1	0
AGO/LUA	5109624	1	1	0
KEN	2423796	1	1	0
MEX/ROO	2423796	1	1	0
GTM/01	2358288	1	1	0
PHL/13	917112	1	1	0
UKR/51	1441176	1	1	0
PER/LMA	10808820	1	1	0
UKR/18	1113636	1	1	0
VEN/B	3406416	1	1	0
USA/IA	4323528	1	1	0
SLV/SS	3406416	1	1	0
RUS/DA	1441176	1	1	0
EGY/KB	2358288	1	1	0
ARG/J	1048128	1	1	0
