region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
TWN/TPE	628512289	3883	57	43
CHN/SH	29305670483	314	4	5
KOR/41	1008926721	6644	0	15
CHN/GD	917112	1	1	0
SGP	517383554	821	3	66
HKG	1454797335	1615	8	16
CAN/ON	621101827041	7477	35	22
CHN/ZJ	412494313	657	0	11
BEL/VLG	1723430664	2204	32	19
USA/KS	535998117	532	0	2
DEU/BE	1236790859	1526	22	18
USA/RI	1380836252092	135	28	10
HUN/BA	239926016843	1747	13	4
ISR/TA	13493651288	2829	6	8
BRA/MG	33947499639	28525	703	17
ZAF/GP	917112	1	1	0
COL/SAN	21814164	1	1	0
ARG/X	5109624	2	2	0
ARG/C	2030748	1	1	0
BRA/RJ	2227272	1	1	0
IND	3508216690	14150	65	8
AUS/QLD	354205460	650	0	1
USA/PA	9566877234	16037	380	17
USA/IN	572484233	17854	5	4
DEU/BY	54927984224	472	34	8
KOR/27	51688612	56	3	1
PRT/11	46188328	27	3	1
AUT/5	24712128112	4719	2	6
GCP/us-south1	22356182	18	1	1
ITA/34	600225312	7	7	0
KOR/11	19804367503	44	6	1
CAN/BC	421832155628	9823	28	9
bogon	193830008	2	2	0
IND/TS	1113636	1	1	0
IDN/RI	917112	1	1	0
IND/PB	917112	1	1	0
NOR/50	35329399985	451	10	6
TGO/M	3864972	2	2	0
VNM/SG	3537432	4	4	0
PHL/03	1113636	1	1	0
PRT/20	1375668	1	1	0
PAK/PB	6092244	3	3	0
BRA/MA	38256672	1	1	0
TWN	830083921	2038	0	14
USA/MO	28692504	1	1	0
IRQ/BG	2554812	2	2	0
URY/MA	117877564	1	1	0
AWS/eu-central-1	15212697157	16733	17	26
IND/HR	1113636	1	1	0
LAO/VT	1113636	1	1	0
ESP/PV	2161764	1	1	0
VNM/13	851604	1	1	0
JAM/01	5502672	1	1	0
COL/VAC	851604	1	1	0
USA/TN	16420329680	4956	1	5
ARG/U	16311492	1	1	0
ECU/G	30395712	1	1	0
BRA/SP	1375668	1	1	0
CIV/AB	1375668	1	1	0
FRA/HDF	2096256	1	1	0
FRA/BFC	2358288	1	1	0
IDN	917112	1	1	0
IDN/JI	1113636	1	1	0
SAU/04	1375668	1	1	0
TUR/34	1113636	1	1	0
DZA/35	3686400	2	0	1
DZA/10	9109304	11	0	1
TUR/06	1310160	1	1	0
SAU/02	1	1	0	1
IND/MH	2030748	2	2	0
AWS/eu-west-3	635582536	52	1	1
CHN/TJ	169265634734	57	8	2
JPN	34325711044	1	1	0
CHE/VD	12492100	60	2	2
VNM/DN	851604	1	1	0
JOR/AM	6026736	1	1	0
ARG/E	18997320	1	1	0
NGA/LA	19914432	2	2	0
ARG/B	23124324	2	2	0
VNM/22	851604	1	1	0
PRT	56415439	117	1	1
DEU/BW	4610281191	6355	6	3
unknown	4410945128	1	1	0
DEU	8636903828	2	2	0
ESP	70241515769	5	5	0
USA/HI	26858280	2	2	0
USA/CT	32448896648	746	1	1
JPN/14	30985284	2	2	0
BRA/PR	12315504	1	1	0
ITA/45	106449060	70	1	1
AWS/ca-central-1	13036092	2	2	0
SYC	104251900	1	1	0
LVA/RIX	24172452	1	1	0
CHL/RM	70204176209	2	2	0
DEU/HH	29871648	1	1	0
PAK/IS	20372988	1	1	0
TUR/16	1048128	1	1	0
VEN/K	3275400	1	1	0
ARE/AJ	1244652	1	1	0
TUR/39	30526728	1	1	0
MEX/QUE	36356940	1	1	0
ARE/DU	10617827	23	1	1
IRN	1829656	5	0	1
BRA/BA	3275400	2	2	0
JOR	1113636	1	1	0
USA/DC	21808160	67	3	1
PRT/13	1506684	1	1	0
BRA/ES	7598928	1	1	0
USA/WI	308558105	59	0	1
POL/14	52123785032	10092	0	2
MAR/04	1048128	1	1	0
GBR/SCT	448471997	728	1	1
CHN/JS	3483772218	665	0	1
ISR/HA	94586752	584	2	1
FRA/IDF	3708733064	3549	6	4
JPN/27	4980736	76	0	1
DOM/01	7205880	1	1	0
DEU/TH	124894218	65	4	1
PAK/SD	1113636	1	1	0
