region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VNM/52	10836976	1	1	0
MTQ	1048128	1	1	0
BRA/SC	9171120	5	5	0
PER/LAL	12905076	1	1	0
IRQ/SU	851604	1	1	0
VEN/R	7467912	1	1	0
JOR	1768716	1	1	0
IDN/JI	14280744	3	3	0
BRA/TO	1048128	1	1	0
IDN/JB	1703208	2	2	0
BRA/DF	8057484	3	3	0
MYS/14	2161764	2	2	0
BGD/D	1113636	1	1	0
MEX/QUE	1506684	1	1	0
GCP/us-west4	22990832	1	1	0
PAN/8	3209892	2	2	0
CAN/BC	27185820	3	3	0
IND/TN	3406416	3	3	0
ZMB/09	1048128	1	1	0
MEX/BCN	17338440	2	2	0
MAR/07	2423796	2	2	0
ARG/M	9564168	3	3	0
TUR/35	6288768	1	1	0
TUR/06	16351728	2	2	0
SVN/061	10219248	1	1	0
BRA/PE	10219248	3	3	0
USA/LA	19764360	1	1	0
ARG/F	1244652	1	1	0
KEN/30	16835556	7	7	0
DZA/02	1768716	1	1	0
ECU/G	7795452	5	5	0
VNM/56	13560156	4	4	0
GCP/asia-south1	15398164	74	7	7
MEX/TAB	1375668	1	1	0
NZL/AUK	10808820	2	2	0
MEX/TLA	10939836	1	1	0
MAR/02	1113636	1	1	0
GBR/NIR	12446520	1	1	0
BOL/L	30133680	5	5	0
PAK	3209892	3	3	0
ZAF/FS	3406416	1	1	0
VNM/37	1768716	2	2	0
JAM/01	3733956	1	1	0
USA/MI	2423796	1	1	0
TWN/NWT	12708552	2	2	0
NGA/FC	2227272	2	2	0
COG/BZV	2685828	1	1	0
USA/TN	31902396	3	3	0
VEN/I	8188500	2	2	0
USA/CT	120395028	144	10	2
USA/RI	35863648	8	0	1
KOR/11	28417584	1	1	0
FIN/18	17818176	2	2	0
CHN/SH	46963792	3	3	0
ITA/52	1375668	1	1	0
CHL/TA	9826200	1	1	0
PAK/IS	2882352	3	3	0
KAZ/75	851604	1	1	0
BRA/PA	1179144	1	1	0
SWE/AB	3340908	1	1	0
PHL/07	16835556	3	3	0
NGA/RI	1113636	1	1	0
JOR/MA	5699196	1	1	0
USA/AZ	2030748	1	1	0
KAZ/71	2030748	2	2	0
BRA/AM	1703208	1	1	0
COL/VAC	16049460	3	3	0
IDN/JT	917112	1	1	0
GRC/I	8450532	2	2	0
EST/37	8665392	2	2	0
CHE/VD	3611916	20	2	2
ESP/MD	23745132	5	5	0
ARG/E	15469728	3	3	0
KOR/27	10665704	1	1	0
NLD/ZH	1113636	1	1	0
IND/GJ	10153740	3	3	0
ITA/72	2292780	2	2	0
LSO/A	1113636	1	1	0
SAU/04	1113636	1	1	0
MEX/VER	12381012	3	3	0
ZAF/NW	917112	1	1	0
ARG/S	3078876	2	2	0
EGY/C	1113636	1	1	0
IND/PB	7205880	4	4	0
SAU/01	5764704	4	4	0
CHL/ML	1375668	1	1	0
MOZ	1048128	1	1	0
ISL/1	1113636	1	1	0
UKR/51	1113636	1	1	0
DEU/BW	1113636	1	1	0
USA/WI	25810152	2	2	0
IND/CH	917112	1	1	0
ZAF/KZN	4782084	4	4	0
MEX/COA	7074864	2	2	0
MEX/GUA	3078876	2	2	0
MEX/DUR	2358288	1	1	0
PRY/10	8974596	3	3	0
FRA/PDL	20833664	1	1	0
UZB/SA	7336896	1	1	0
CHL/AR	1375668	1	1	0
SYR	1113636	1	1	0
IND/DL	2096256	2	2	0
DEU/ST	1113636	1	1	0
IND/KA	5502672	4	4	0
UZB/TK	5764704	2	2	0
MEX	5513556	1	1	0
VNM/43	1703208	2	2	0
RUS/KDA	1375668	1	1	0
RUS/SPE	1375668	1	1	0
CIV/AB	1834224	1	1	0
COL/ATL	1441176	1	1	0
PRT/13	2489304	2	2	0
HUN/BU	25294504	1	1	0
IRL	1048128	1	1	0
BRA/SE	7140372	1	1	0
MEX/SIN	4651068	2	2	0
ARG/A	1375668	1	1	0
AZE/YE	12970584	1	1	0
AUS/NSW	13036092	2	2	0
IRQ/NA	2161764	2	2	0
RUS/SAM	1113636	1	1	0
IRL/L	6812832	1	1	0
ITA/65	1375668	1	1	0
KAZ/27	5044116	1	1	0
ARM/ER	3930480	1	1	0
PRY/ASU	2751336	2	2	0
MWI/S	1113636	1	1	0
TUR/15	1113636	1	1	0
KAZ/62	1244652	1	1	0
ARG/J	851604	1	1	0
VNM/02	851604	1	1	0
JPN/11	1113636	1	1	0
IDN/SA	917112	1	1	0
VEN/G	5830212	2	2	0
BOL	1113636	1	1	0
TUR/42	1048128	1	1	0
TGO/M	1113636	1	1	0
FRA/BRE	1179144	1	1	0
CMR/CE	2161764	2	2	0
DOM/21	2620320	1	1	0
UKR/56	2489304	2	2	0
IRQ/MA	1244652	1	1	0
VNM/25	917112	1	1	0
BGR/22	6943848	1	1	0
BGD/E	11594916	3	3	0
TUR/59	1048128	1	1	0
IRQ/DA	25089564	2	2	0
NGA/DE	1048128	1	1	0
NOR/50	222522692	50	0	2
PRY	1310160	1	1	0
UKR/26	1113636	1	1	0
ARG	1113636	1	1	0
ITA/75	2947860	1	1	0
TUR/54	1113636	1	1	0
TUR/31	917112	1	1	0
KWT/KU	3078876	1	1	0
TZA/02	1244652	1	1	0
ITA/82	1113636	1	1	0
IRQ/NI	1048128	1	1	0
ROU/IS	1506684	1	1	0
CHN/GS	5498628	1	1	0
SRB/20	1113636	1	1	0
VNM/61	1899732	1	1	0
KEN/10	3078876	1	1	0
TUR/72	10612296	1	1	0
VNM/50	9957216	1	1	0
IDN/KI	1048128	1	1	0
THA/16	16897648	1	1	0
NPL/P5	1113636	1	1	0
RUS	1113636	1	1	0
ESP/MC	15459888	1	1	0
JPN/15	15732996	1	1	0
USA/SC	2620320	2	2	0
FRA/OCC	1113636	1	1	0
SWE/O	3537432	1	1	0
BRA/AP	1113636	1	1	0
UKR/09	1113636	1	1	0
UKR/32	1048128	1	1	0
KGZ/GB	12839568	1	1	0
IRQ/BB	10415772	1	1	0
NPL	22388712	1	1	0
DZA/21	10481280	1	1	0
DZA/23	1506684	1	1	0
EGY/ALX	1441176	1	1	0
ITA/32	1048128	1	1	0
TUR/79	2030748	2	2	0
ARG/L	1375668	1	1	0
IDN/SS	1113636	1	1	0
TUR/19	5568180	1	1	0
UKR/21	1441176	1	1	0
IRQ/AR	1048128	1	1	0
MEX/ROO	2227272	1	1	0
LVA/RIX	917112	1	1	0
TUN/12	2030748	1	1	0
NGA	917112	1	1	0
JAM/08	6288768	1	1	0
TUR/01	1179144	1	1	0
GHA	1113636	1	1	0
CRI/H	851604	1	1	0
IRQ/BA	1310160	1	1	0
VNM/20	10022724	1	1	0
GBR/SCT	9826200	1	1	0
USA/OK	3995988	1	1	0
IND/NL	1113636	1	1	0
CYP/01	1048128	1	1	0
RUS/KYA	917112	1	1	0
MEX/YUC	1179144	1	1	0
HND/CR	982620	1	1	0
TUN/22	5437164	1	1	0
