region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
JPN/01	53061480	1	1	0
DOM	27185820	1	1	0
ZAF/MP	5502672	1	1	0
ALB/12	12184488	1	1	0
IRQ	35046780	2	2	0
KEN/17	7009356	1	1	0
BRA/MA	3733956	1	1	0
GBR/NIR	440204916	106	0	3
IRL/L	13429140	1	1	0
CYP/02	1768716	1	1	0
IDN	9629676	1	1	0
TUR/31	917112	1	1	0
IRQ/NI	1441176	1	1	0
VNM/HP	1375668	1	1	0
ARE/SH	11987964	1	1	0
ISR/TA	54044100	2	2	0
RUS/SPE	3733956	1	1	0
VNM/56	12053472	1	1	0
BRA/RJ	7467912	1	1	0
MEX/COA	83747896	1	1	0
MEX/VER	9498660	1	1	0
RUS/MOW	7926468	1	1	0
VNM/52	5437164	1	1	0
ARG/M	4454544	1	1	0
MEX/MEX	30788760	1	1	0
ARM/KT	30919776	1	1	0
CRI/A	1768716	1	1	0
NIC/MN	3733956	1	1	0
USA/OH	72480520	1	1	0
USA/MD	8176190493	2	2	0
DEU/HH	848410632	1	1	0
USA/OR	917112	1	1	0
AUS/NSW	8163874989	1	1	0
USA/PA	27003945	5	2	1
VEN/V	18800796	1	1	0
MDA/SO	15197856	1	1	0
ARE/AZ	66949176	2	2	0
ZAF	24172452	1	1	0
AWS/us-west-2	18225484	32	6	2
DNK/84	12451792	25	0	1
BRA/SC	3340908	1	1	0
HRV/21	28954536	1	1	0
TUN/61	2882352	1	1	0
PAK	10743312	1	1	0
AUT/5	21028068	1	1	0
ZAF/KZN	19979940	1	1	0
BRA/MT	10874328	1	1	0
KWT/KU	12184488	1	1	0
VNM/55	16573524	1	1	0
ETH/AA	1375668	1	1	0
BGD/C	20372988	1	1	0
ARM/ER	18276732	1	1	0
VNM/20	22862292	1	1	0
BRA/CE	2030748	1	1	0
