region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
CAN/BC	2816844	1	1	0
IND/RJ	917112	1	1	0
VEN/S	1113636	1	1	0
KAZ/19	1113636	1	1	0
FRA/ARA	1048128	1	1	0
URY/MO	1113636	1	1	0
USA/OH	99540051	25	5	3
IND/TS	128224817	173	0	1
NLD/GE	20876593	1	1	0
CHE/GE	20876593	1	1	0
CHE/AG	20876593	1	1	0
UKR/30	2227272	2	2	0
UZB/TK	851604	1	1	0
USA/NC	1244652	1	1	0
PAK/SD	3013368	1	1	0
SYR/ID	917112	1	1	0
ARG/B	2685828	2	2	0
ZAF/WC	2227272	2	2	0
VNM/54	9433152	1	1	0
ARG/T	1179144	1	1	0
EST/37	14061953	1	1	0
USA/FL	14061953	1	1	0
BLR/HM	1113636	1	1	0
BRA/CE	10939836	2	2	0
MAR/09	13887696	2	2	0
IRL/L	1048128	1	1	0
RUS/MOW	1113636	1	1	0
TUR/34	1113636	1	1	0
DEU	246239152	2	2	0
VNM/35	851604	1	1	0
SAU/01	1113636	1	1	0
CHL/ML	6812832	1	1	0
ARG/A	1113636	1	1	0
BRA/PA	1375668	1	1	0
NPL/P3	5437164	1	1	0
GBR	3995988	2	2	0
TUR/21	1048128	1	1	0
IDN/BT	1048128	1	1	0
BRA/MA	917112	1	1	0
ARE/SH	7205880	1	1	0
EGY/C	917112	1	1	0
ECU/P	1768716	1	1	0
ZAF/KZN	1179144	1	1	0
VNM/20	851604	1	1	0
BRA/PI	2292780	1	1	0
MEX/MOR	1506684	1	1	0
IND/DL	13756680	1	1	0
VNM/23	851604	1	1	0
