region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
IRN/23	8494592	1	1	0
VEN/K	26678328	1	1	0
RUS/SAR	13405528	1	1	0
ECU/E	1061824	1	1	0
BRA/ES	20771932	1	1	0
IRQ/BB	39353852	2	2	0
BRA/AL	19046468	1	1	0
PHL/40	862732	1	1	0
IRL/M	18117372	1	1	0
ARG/Q	1393644	1	1	0
DEU/NW	1061824	1	1	0
EGY/GZ	14268260	1	1	0
IDN/LA	10950060	1	1	0
VNM/22	1128188	1	1	0
VNM/29	8361864	1	1	0
VNM/69	862732	1	1	0
THA/10	1061824	1	1	0
MAR/06	15927360	1	1	0
MEX/BCN	13405528	1	1	0
ESP	1326452	1	1	0
UKR/26	1327280	1	1	0
RUS/KDA	28934704	1	1	0
MEX/MIC	3849112	1	1	0
DZA/16	16192816	2	2	0
AGO	10684604	1	1	0
KAZ/10	7830952	1	1	0
GUY/DE	2654560	1	1	0
ECU/P	2057284	1	1	0
unknown	444954688	1	1	0
TUR/31	862732	1	1	0
TTO/CHA	84628960	1	1	0
NZL/AUK	6503672	1	1	0
VNM/50	10551876	1	1	0
MDA/AN	13339164	1	1	0
CMR/CE	929096	1	1	0
GEO/TB	22895580	1	1	0
IND/PB	942362112	8	8	0
CHN/HE	21634664	1	1	0
TUR/14	6968220	1	1	0
USA/NC	9821872	1	1	0
KAZ/15	7830952	1	1	0
VNM/33	1061824	1	1	0
COL/SUC	1327280	1	1	0
KEN/31	1061824	1	1	0
JAM	27076512	1	1	0
COL/BOY	7366404	1	1	0
IND/AP	14637377	1	0	1
IND/RJ	328633968	2	2	0
CHL/AP	3450928	1	1	0
