week_start	sub-255200/sub-255200_ses-20140910_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140910_behavior.nwb	sub-255200/sub-255200_ses-20140911_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140912_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140913_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140914_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140915_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140916_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141120_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141121_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141122_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141123_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141124_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141125_behavior+ecephys+ogen.nwb	sub-255203/sub-255203_ses-20141112_behavior+ecephys+ogen.nwb	sub-255203/sub-255203_ses-20141113_behavior+ecephys+ogen.nwb	sub-255203/sub-255203_ses-20141114_behavior+ecephys+ogen.nwb	sub-255203/sub-255203_ses-20141115_behavior+ecephys+ogen.nwb	sub-255203/sub-255203_ses-20141116_behavior+ecephys+ogen.nwb	sub-257636/sub-257636_ses-20150330_behavior+ecephys+ogen.nwb	sub-257636/sub-257636_ses-20150331_behavior+ecephys+ogen.nwb	sub-257636/sub-257636_ses-20150401_behavior+ecephys+ogen.nwb	sub-257636/sub-257636_ses-20150403_behavior+ecephys+ogen.nwb	sub-257636/sub-257636_ses-20150404_behavior+ecephys+ogen.nwb	sub-257637/sub-257637_ses-20141222_behavior+ecephys+ogen.nwb	sub-257637/sub-257637_ses-20141223_behavior+ecephys+ogen.nwb	sub-257637/sub-257637_ses-20141224_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141120_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141121_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141122_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141123_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141124_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141125_behavior+ecephys+ogen.nwb	sub-258250/sub-258250_ses-20141201_behavior+ecephys+ogen.nwb	sub-258250/sub-258250_ses-20141202_behavior+ecephys+ogen.nwb	sub-258250/sub-258250_ses-20141203_behavior+ecephys+ogen.nwb	sub-258250/sub-258250_ses-20141205_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150121_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150122_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150123_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150124_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150125_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150126_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150121_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150122_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150123_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150124_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150125_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150126_behavior+ecephys+ogen.nwb	sub-264411/sub-264411_ses-20141222_behavior+ecephys+ogen.nwb	sub-264411/sub-264411_ses-20141223_behavior+ecephys+ogen.nwb	sub-264411/sub-264411_ses-20141224_behavior+ecephys+ogen.nwb	sub-270337/sub-270337_ses-20150303_behavior+ecephys+ogen.nwb	sub-270337/sub-270337_ses-20150304_behavior+ecephys+ogen.nwb	sub-270337/sub-270337_ses-20150306_behavior+ecephys+ogen.nwb	sub-270340/sub-270340_ses-20150618_behavior+ecephys+ogen.nwb	sub-270340/sub-270340_ses-20150619_behavior+ecephys+ogen.nwb	sub-270340/sub-270340_ses-20150620_behavior+ecephys+ogen.nwb	sub-270340/sub-270340_ses-20150621_behavior+ecephys+ogen.nwb	sub-270340/sub-270340_ses-20150623_behavior+ecephys+ogen.nwb	sub-273657/sub-273657_ses-20150321_behavior+ecephys+ogen.nwb	sub-273657/sub-273657_ses-20150322_behavior+ecephys+ogen.nwb	sub-273657/sub-273657_ses-20150323_behavior+ecephys+ogen.nwb	sub-273657/sub-273657_ses-20150325_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150528_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150530_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150531_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150601_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150602_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150603_behavior+ecephys+ogen.nwb	sub-291063/sub-291063_ses-20150902_behavior+ecephys+ogen.nwb	sub-291063/sub-291063_ses-20150904_behavior+ecephys+ogen.nwb	sub-291063/sub-291063_ses-20150906_behavior+ecephys+ogen.nwb	sub-291063/sub-291063_ses-20150907_behavior+ecephys+ogen.nwb	sub-291064/sub-291064_ses-20150906_behavior+ecephys+ogen.nwb	sub-291064/sub-291064_ses-20150907_behavior+ecephys+ogen.nwb	sub-291064/sub-291064_ses-20150908_behavior+ecephys+ogen.nwb	sub-291064/sub-291064_ses-20150909_behavior+ecephys+ogen.nwb	sub-297634/sub-297634_ses-20150907_behavior+ecephys+ogen.nwb	sub-297634/sub-297634_ses-20150908_behavior+ecephys+ogen.nwb	sub-297634/sub-297634_ses-20150909_behavior+ecephys+ogen.nwb	sub-297634/sub-297634_ses-20150910_behavior+ecephys+ogen.nwb	sub-297634/sub-297634_ses-20150911_behavior+ecephys+ogen.nwb	sub-298738/sub-298738_ses-20150724_behavior+ecephys+ogen.nwb	sub-298738/sub-298738_ses-20150725_behavior+ecephys+ogen.nwb	sub-298738/sub-298738_ses-20150727_behavior+ecephys+ogen.nwb	sub-298738/sub-298738_ses-20150728_behavior+ecephys+ogen.nwb	sub-298738/sub-298738_ses-20150729_behavior+ecephys+ogen.nwb	sub-298740/sub-298740_ses-20150723_behavior+ecephys+ogen.nwb	sub-298740/sub-298740_ses-20150724_behavior+ecephys+ogen.nwb	sub-298740/sub-298740_ses-20150726_behavior+ecephys+ogen.nwb	sub-298740/sub-298740_ses-20150729_behavior+ecephys+ogen.nwb
2023-11-27	228487504	148560	271133824	268319000	579186234	564127838	382327504	528411044	504411680	363594832	470926600	330289048	444954688	302646568	271654568	262072568	432310936	442015608	429701816	341223884	389237664	313262408	398945688	395867048	401595960	315176528	432147848	519877590	535670008	511317732	503576604	452322600	424051600	449865464	340860088	407996072	403054600	465333968	375469000	454352922	423591892	360752776	408413856	474485874	484090878	317506092	512947660	517113150	413663728	495206626	389175272	555646100	544042170	422235968	488091688	218332872	260960768	0	0	286990184	483327768	0	0	439878696	254256304	0	237188392	0	0	0	0	240992712	0	228386896	220335016	89882232	323463768	0	0	268548720	254225552	0	237361560	287954560	250764032	0	202030952	171561152	210608400	310261848	0	233300280
2023-12-04	0	31448	14232704	0	0	0	0	58435216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5242880	51905008	54804706	48388072	52329620	51211450	49991488	52932648	13860552	14545408	13944752	11863392	14360424	48168728	52982548	52876520	51905576	13083824	13457240	11744552	11636960	11299960	0	5242880	0	0	0	0	0	0	11201936	13203648	11647600	13053072	11497224	11917720	15324800	14834432	16286600	13287272	14274752	16621840	11417688	12718344	13099320
2023-12-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164316984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-01-01	0	0	23492856	16790092	24289224	54085832	153035384	12675524	0	6370944	42472960	85344104	78508612	65368540	100143276	139032580	48578448	64903164	42206676	96426892	107973400	152969020	210372224	221191212	136377192	92444224	164914540	70014020	101736012	97620616	141687140	157813592	119189744	171285484	133722632	81760448	109764400	48445720	140492588	127617972	99745092	93307784	138368940	80234076	107043476	117663372	101203444	91913312	103527840	116401628	87201468	132328988	121578020	91979676	137771664	32120176	57471224	83817732	138036292	133657096	154428200	98682440	93705140	46521164	91581492	90255040	60656696	116733448	103858832	105118920	126820776	64836800	427184508	61983976	64703244	131732540	80830524	149783548	135049912	100475096	117795272	65964988	85541540	16325544	109699692	79835892	107576044	130669060	79237788	191856668	88728668	67691280
2024-01-08	0	31448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-01-22	1261904	250960	3222964	7998600	0	8372022	4446388	5165612	11859848	1610832	3050000	4118488	1460288	7599744	0	12275552	7300040	0	2787288	8109176	16049216	3318416	15792052	13339164	14866448	0	929096	6282378	0	8432148	4042808	9821872	331820	0	1061824	6304580	10419148	4456016	2221000	5742644	8315672	8918600	8176320	0	2662400	8485036	13604620	3450928	1708528	13100804	2457600	15513264	4999540	1536000	4238012	4114596	716800	6233516	11359516	4396168	3384564	5198224	2662400	2558624	5129964	13092712	5242756	10087328	896120	3828412	5906396	5362280	175381880	614400	15794632	94063164	4579116	7949648	11329088	0	1980704	6304580	612760	722560	7034584	6171852	6370944	5295916	9954600	706648	2787288	11016424
2024-03-04	0	594240	0	0	0	0	0	0	0	0	0	0	0	30062892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51963012	0	0	0	0
2024-03-11	9889224	297120	5280248	1362200	20395429	1337438	23638792	69947656	18296384	17238796	10286420	4764812	3650300	7897316	6835492	6931036	14103988	7385788	133438392	2190012	5773668	23575670	9752928	15999677	121171030	0	6309436	12582477	10829364	16564082	6309584	132728	4180932	8096408	10223004	13012266	100564235	7631860	7662848	8078457	145978068	389953208	7714472	2190012	6750254	11139596	8052264	17646383	13772181	5946647	39602683	10204144	6437308	6753160	9082046	3185472	7267472	6968220	113051472	548992	6068640	2190012	0	7403196	7920480	93374148	0	10418172	10551048	3375544	856424	0	7067752	3436584	7628912	10020964	2190012	1230864	4692688	64808272	580856	14405576	4606624	8737872	101126708	4977300	99811456	3332348	3650020	2190012	0	2588196
2024-03-18	0	0	56940312	0	0	0	12874616	0	138302576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291049656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88992468	0	0	0	0	7631860	0	0	0	0	0	0	0	0	0	0
2024-03-25	4910936	297120	8237756	14037724	0	4711844	10497080	1858192	15305068	8663512	14200524	182969632	12741888	7366404	2022736	1464568	0	9064272	4252304	16869224	1653664	9092084	5110576	2139048	0	6370944	6309436	10042924	10575940	12882740	7100948	14695052	7986508	0	6304580	8453416	7100948	3743136	283228360	7010510	4844572	12940980	0	6304580	6304580	4304104	12825028	4082300	10318912	2969826	3182544	10270508	6370944	12303116	8574632	13610356	8858776	6897156	578912	12110536	8418712	8317332	4579116	132728	11812792	616280	13007344	9391932	7164664	4380024	130654220	11611952	6702764	108175072	11019644	8213448	0	15384348	0	5080672	0	13471892	6917340	7816064	7278976	13274444	15215940	100303952	8126876	706648	2787288	0
2024-04-01	67625904	0	900224	6370944	1240634	1337438	6968220	1051044	6370944	7981776	0	6370944	6370944	1078568	10618240	0	1514136	0	7835960	135953976	8024608	0	6304580	6370944	2235960	6370944	1863048	6282378	2268408	7300040	10419148	0	1549200	6370944	6304580	0	0	6968220	0	2564122	0	6370944	1885856	10374138	7167312	0	2074060	4446388	1708528	2969826	6370944	9208684	0	8254912	2203688	0	7133312	7034584	6370944	8510736	6304580	6370944	10855232	7963680	0	0	644392	9772812	7432768	0	6959536	762312	24859756	6953876	7467560	5242756	0	757136	0	567920	1123080	0	0	722560	7300040	598920	6370944	0	6304580	706648	4740648	1499760
2024-04-08	0	148560	0	268319000	0	564127838	382327504	807907816	0	510217708	0	0	444954688	0	0	268908060	432310936	0	429701816	0	513004656	313262408	398945688	0	0	315176528	199047872	519877590	535670008	511317732	0	0	0	449865464	0	0	0	465333968	0	0	423591892	0	0	0	484090878	0	0	517113150	413663728	0	976954420	555646100	544042170	0	0	0	521921536	176474032	300538452	286990184	674432204	0	0	0	254256304	291329880	237188392	0	0	233199312	244095792	0	0	228386896	220335016	89882232	0	250625000	0	0	254225552	0	0	0	0	220758920	202030952	0	0	310261848	295833864	233300280
2024-04-15	0	0	0	0	0	166522450	0	0	0	0	0	0	207139532	309645564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172502528	0	0	225816164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280839732	0	0	0	0	0	0	0	0	0	0	0	0	134739620	0	0	0	0	0	0	0	0	0	0	133951080	0	0	0	0	0	0
2024-04-22	317895660	2079840	545121300	317927828	1213388224	642385854	775152088	532249376	510716260	365205664	699028220	338878352	1646222168	0	280812800	424881512	1514136	0	436470944	341223884	389237664	208277320	401500976	395867048	4446388	315176528	441045480	526159968	0	516825944	505598008	453368400	0	5773668	2325688	2082472	0	0	5773668	4754134	0	8211720	8854076	0	0	0	0	0	1708528	4313660	0	11016424	9693662	9316736	2203688	732872	7730588	6968220	0	6105488	0	1946388	107802156	223199748	0	0	5773668	946400	114699584	113083364	7100948	6171852	0	7484788	0	589432	0	6702764	7081792	567920	5375484	5711892	5855516	0	6814428	0	0	7726172	0	706648	7034584	749880
2024-04-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166338156	0	0	0	0	0	0	0	0	0	0	0	113234688	0	0	0	0	0	0	235106456	0	0	0	0	0	0	0	0	0	0	512341984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173583856	0	0	0	0	0	0	0	0	0	0	0	104854292	0	0	0	105295332	0	0	0	0	0	0	0	0
2024-05-06	0	0	0	74385936	0	0	222891212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263292920	0	225302200	0	0	225865604	0	0	0	0	0	0	0	0	0	0	0	99148208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86143604	0	0	0	0	0	0	0	95447592	0	0	0	0	0	0	0	0	98278488	0
2024-05-13	0	0	7830952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424051600	0	0	341588256	0	0	260174852	0	0	0	0	0	7764588	0	0	0	0	190493290	0	0	0	0	0	0	0	0	0	0	334728980	488141588	0	0	0	0	0	0	0	0	75879588	0	0	0	0	150891992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-05-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267095680	0	0	0	0	326036064	0	0	0	0	0	0	0	0	351873168	0	0	0	0	0	0	0	0	0	0	0	0	0	142525452	0	0	0	190660776	0	0	0	0	0	0	96367588	0	0	0	0	0	0	0	0	0	0	0	7830952	0	0	0	62773388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-05-27	24090132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243763008	0	0	0	0	0	0	279108624	0	0	0	0	0	0	0	0	0	0	0	0	117036724	0	0	0	0	282169092	0	200269220	0	0	0	0	0	0	0	0	0	0	0	0	0	105067568	0	204338908	0	0	0	0	0	0	0	0	0	0	0	0
2024-06-03	0	0	271133824	0	0	571958790	0	12410068	0	363594832	470926600	330289048	214383452	302646568	543309136	262072568	0	0	0	508507016	292505372	313262408	398945688	395867048	401595960	0	679763420	0	535670008	0	503576604	0	424051600	449865464	340860088	407996072	0	728247840	375469000	0	423591892	0	0	474485874	0	317506092	1025895320	0	413663728	0	0	0	0	0	488091688	0	0	0	216335712	0	483327768	488141588	398906600	0	254256304	0	237188392	237080800	0	312285824	244095792	240992712	164316984	0	220335016	0	0	168488336	275347648	276379672	0	315584264	237361560	0	250764032	0	202030952	171561152	9821872	310261848	348991428	233300280
2024-06-10	685462512	0	0	0	579186234	0	382327504	0	0	727189664	470926600	1321156192	1334864064	302646568	1086618272	786217704	432310936	442015608	429701816	341223884	389237664	313262408	0	0	401595960	0	432147848	0	535670008	511317732	9888236	12076831	2120258000	0	0	0	9290960	0	750938000	0	0	0	0	474485874	0	0	736658408	517113150	0	990413252	0	0	0	0	0	0	0	0	0	0	0	0	0	439878696	0	11680064	0	0	0	0	0	0	0	0	0	0	0	0	47861972	0	0	0	0	0	0	0	0	86974728	0	0	9888236	0
2024-06-17	0	0	0	0	0	0	0	0	0	0	0	0	666669952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283929720	233199312	0	240992712	0	456773792	0	0	0	0	0	0	508451104	0	0	0	0	0	0	0	0	0	0	0
2024-07-08	8108856	594240	271133824	932120	588104568	7366404	8327504	2478920	0	9622780	1557768	6437308	8375260	309880244	0	8494592	0	9622780	8253752	0	0	0	0	0	7432768	0	2493832	8251990	8760048	1578724	0	7805864	0	6702764	8826412	9224596	6437308	6437308	0	10513074	2064340	9695344	0	0	0	0	11777888	2000190	2097648	0	6968220	2522260	2583738	12104808	6901856	8959140	0	9929420	10551876	6370944	0	6304580	11243524	0	7764588	0	7039084	0	6570036	6304580	695088	0	739128	0	0	8053312	8760048	847248	6370944	768624	0	8526600	6437308	9004944	6370944	0	0	643264	8060512	9361812	0	8030044
2024-07-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1184008	0
2024-07-22	0	148560	0	11149152	9954600	0	13471892	0	0	10087328	7167312	12011884	0	11945520	0	0	12741888	10087328	12675524	10551876	0	0	9954600	9025504	2322740	315176528	0	11547336	11214688	23492856	0	7631860	10087328	0	0	0	0	10883696	0	9689144	0	0	0	10817332	0	12874616	10020964	8892776	11613700	0	0	5441848	0	11016424	11016424	0	9954600	0	10020964	10020964	0	0	11547336	7432768	0	0	0	0	0	4446388	0	0	12410068	0	0	0	0	0	0	0	7100948	8096408	12609160	11879156	6702764	0	10020964	0	10485512	0	0	0
2024-07-29	0	0	0	0	1158372468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-08-05	13529424	0	14232704	16660760	28683834	29354078	31054544	30337444	32552480	49022032	30524680	52416408	30767168	30016808	30482088	31385848	28609176	27828088	31242936	47622604	48450464	0	0	23622568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52982548	52876520	51905576	13083824	13457240	11744552	11636960	11299960	12998352	13409072	15548872	12273464	13428816	15862696	11239032	14133848	11201936	13203648	11647600	13053072	11497224	11917720	15324800	14834432	16286600	13287272	14274752	16621840	11417688	12718344	13099320
2024-08-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9888236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-08-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9954600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-08-26	10286420	148560	0	0	0	0	0	0	0	0	0	330289048	0	0	0	19710108	0	0	0	0	0	313262408	0	0	20041928	20505648	10419148	12476432	0	0	0	0	424051600	0	0	0	0	0	0	0	0	0	408413856	0	0	0	0	0	6370944	0	0	13803712	0	26943784	0	0	0	10087328	0	0	0	0	0	0	254256304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10153692	0	0	11480972	0	171561152	0	10485512	0	0
2024-09-02	0	0	0	124301756	0	0	0	0	0	0	0	779120052	0	0	1021092272	0	0	0	0	0	0	209598368	0	0	0	0	0	0	0	0	0	0	689049980	0	0	0	0	0	750938000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62914560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186433816	0	0	0	0	0	167971340	0	236416976	0	275347648	0	0	0	0	0	0	73958280	0	0	0	0	0	0
2024-09-09	55679396	0	0	0	0	188743680	0	251201176	0	0	0	0	247277224	0	44260344	0	0	12542796	0	0	0	0	0	104857600	0	0	0	209715200	248139956	154801892	268514200	35762040	0	0	226571160	0	9838600	226106612	0	160751642	0	0	0	0	0	121846288	251658240	0	0	0	0	272629760	0	50359744	0	0	174750956	0	90506592	0	0	0	101737500	0	7830952	0	62914560	171112504	0	62914560	0	83886080	95429416	0	0	58799000	0	0	0	0	0	167772160	0	0	104857600	0	0	0	125460412	0	0	166177936
2024-09-16	55722880	148560	329190144	74410652	130635980	117416312	508502240	649760820	131698336	202459072	130491980	496655960	568023360	425205488	333871776	125543392	87435872	63778504	68856816	447391536	107386440	81265296	459094972	102719856	452317144	329832988	0	536225988	0	517423220	512970120	1434920	12741888	449865464	0	410193232	413246424	465333968	10269040	454352922	6370944	370448120	2614944	4379900	490528186	9375568	519318604	0	2097648	498762180	0	6370944	6702764	429137824	52932648	218465600	12343828	197586096	18300700	312034144	51117616	56898024	60641108	60665624	13216552	14200496	248932944	22810780	11299960	2190012	19780016	21986180	0	0	1313704	96584996	7100948	7366404	8184576	7034584	4446388	0	0	7146752	8038436	0	9922332	7412392	7264144	7901804	6503672	6437308
2024-09-23	148823664	0	195510912	183268360	294550654	293540780	310545440	212362108	266757920	343154224	213672760	314498448	184603008	204874776	91446264	188315088	103950944	120184424	88485928	142867812	153182344	102236816	105831216	99673936	95403120	178861648	247088040	156205870	213300192	115891088	210755696	110597280	123342400	205626336	210006752	205920928	249069600	209828672	252052200	210369236	154042236	200448544	155694048	149437782	131066874	100238424	103148440	100993660	103810016	109609412	96776144	104659240	102422900	136683136	105865296	27721104	29090816	27889504	23726784	28720848	96337456	105965096	105753040	103811152	26167648	26914480	23489104	23273920	6057080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-09-30	293192404	297120	690288096	956216408	1298495600	1260323012	574971304	0	1008823360	363594832	0	0	0	302646568	0	524145136	432310936	0	0	341223884	0	0	0	0	0	31457280	49417608	32289750	53325048	28972772	52688924	27649320	30835600	51406584	52501688	51480232	51781640	51146448	50410440	50651162	51347412	51422856	51898016	39326834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100556320	0	0	0	0	0	0	0	0	0	0	0	0	9954600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-10-07	62913072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101419052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100290864	100158136	0	0	101219960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9490052	101684508	0	0	0	0	0	0
2024-10-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12343704	5773668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15197356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-10-28	23749480	148560	14232704	21372604	28683834	39507770	41075508	30337444	32552480	38536272	30524680	6636400	0	9755508	0	0	0	6636400	0	10153692	0	8361864	0	0	4380024	0	10153692	20241020	0	7897316	0	0	7499132	4977300	0	10020964	0	5906396	0	0	0	0	0	5110028	0	0	9888236	8892776	8428228	0	12343704	0	10153692	13272800	7499132	8428228	9888236	0	7897316	10020964	0	4114568	6238216	8494592	7698224	7631860	10153692	10020964	8229136	0	0	0	0	8361864	10153692	0	0	0	6835492	0	10153692	0	7366404	0	0	6570036	0	10020964	7897316	6636400	8361864	8428228
2024-11-04	65700360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15993724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5773668	0	0	0
2024-11-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13803712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9888236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-11-18	3465888	0	5240072	5556360	4114568	0	0	1239460	6211720	0	0	4114568	0	6145356	8979928	0	8428228	0	6503672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6304580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15396448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4114568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15263720	0	0
2024-11-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10153692	0	0	0	0	0	0	37694752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6968220	0	0	0	0	0	0	0	18117372	0	0	0	0	0	10817332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
