region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
ECU/P	128706026	38	38	0
IND/MP	17822387	15	15	0
UKR	20059694	9	9	0
MEX/HID	26817058	10	10	0
BGD/B	3214702	4	4	0
CHL/AR	6590923	5	5	0
IDN/JK	37618039	27	27	0
JPN/13	67002455	52	49	1
UKR/21	8297272	5	5	0
BGD/E	37467190	14	14	0
PAK/PB	250161487	175	175	0
VNM/22	8406321	10	10	0
IDN	63645887	26	26	0
IND/DL	52361962	31	31	0
PRT/10	784379	1	1	0
DOM/32	10724204	7	7	0
VNM	109691945	47	47	0
KAZ/23	1441926	2	2	0
USA/NC	92509546	13	13	0
ZAF	5402024	5	5	0
TGO/M	21472160	12	12	0
CMR/CE	4595164	4	4	0
RUS	34872081	13	13	0
MAR/07	35428799	22	22	0
AUT/4	3799464	1	1	0
UKR/68	14752756	5	5	0
IND/TN	58867269	24	24	0
NIC/MN	42228095	9	9	0
USA/FL	98650318	24	24	0
JAM/01	37187944	12	12	0
PRY/ASU	45819887	17	17	0
MYS/13	917112	1	1	0
ZAF/KZN	90227379	33	33	0
DZA/19	8606315	6	6	0
EGY/C	95532321	35	35	0
USA/AZ	32349466	8	8	0
MEX/VER	65618090	22	22	0
ISR/Z	4089180	3	3	0
QAT/DA	21910243	10	10	0
KAZ/75	40054556	11	11	0
ECU/O	5699196	4	4	0
IND/MH	69833383	36	36	0
IND/HR	24139196	20	20	0
KEN/30	142767693	64	64	0
UKR/61	13560156	2	2	0
DOM/13	10145409	3	3	0
CAN/ON	346873513	66	66	0
KAZ/47	1899732	1	1	0
IDN/YO	260791453	70	70	0
COD/KN	7426048	5	5	0
MEX/MEX	82706840	24	24	0
OMN/MA	81568810	40	40	0
KAZ/11	1048128	1	1	0
IND/UP	53557445	34	33	1
KGZ/GB	55552780	9	9	0
VNM/69	33838827	13	13	0
IRQ/BA	29193470	15	15	0
ECU/E	1375668	1	1	0
MAR/09	35811748	14	14	0
UZB/TK	204918198	41	41	0
UKR/48	7926468	3	3	0
UZB/SA	49710252	9	9	0
BRA/PB	46796269	18	18	0
ETH/OR	2786137	3	3	0
DZA/34	2947860	2	2	0
VNM/35	7480288	9	9	0
ITA	23161894	11	11	0
VEN/I	34651989	10	10	0
DZA/02	6616308	6	6	0
BHR/14	1310160	1	1	0
MEX/COA	18489560	5	5	0
MAR/01	14999538	9	9	0
COL/NAR	18079784	5	5	0
BRA/MA	30776136	15	15	0
DZA/25	13691172	3	3	0
DEU/SL	2290778	2	2	0
TUR/20	2227272	1	1	0
MRT	5699196	1	1	0
SAU/02	76738408	57	57	0
URY/CA	1768021	1	1	0
MYS/12	1575302	2	2	0
VNM/13	251509672	18	18	0
USA/KY	2547329	2	2	0
JOR	36636021	26	26	0
TJK/DU	2963282	3	3	0
VNM/61	94322373	13	13	0
ARG/F	12920397	4	4	0
CAN/NL	14452751	5	5	0
SAU/01	75757881	47	47	0
IND/AS	8188500	8	8	0
TUR/35	21705183	10	10	0
TUR/41	3235457	3	3	0
IRQ/SU	68502921	9	9	0
UKR/32	33348607	13	13	0
CHE	6419784	1	1	0
PSE	6187160	4	4	0
MEX/CHH	28161305	8	8	0
MEX/BCN	55394361	16	16	0
ARG/N	29312704	17	17	0
DOM/01	58630232	20	20	0
ZAF/EC	16915981	4	4	0
SRB/00	36171852	8	8	0
VNM/29	13983508	9	9	0
MEX/NAY	10415772	4	4	0
CRI/SJ	35938980	13	13	0
ESP/CM	17549426	6	6	0
IRL/U	10787514	3	3	0
VNM/43	32874637	11	11	0
COL/PUT	14076539	4	4	0
ARG/L	5363975	4	4	0
BRA/CE	67002267	27	27	0
VNM/23	4084298	5	5	0
ARE/SH	29311507	14	14	0
TUR/48	5329453	4	4	0
TUR/45	1113636	1	1	0
BEN/LI	4716576	4	4	0
ARE/AZ	91837265	32	32	0
BGR/02	1078496	1	1	0
ARM/ER	36850974	8	8	0
COL/NSA	21289011	8	8	0
IND/JH	8373590	9	9	0
BEL/BRU	7653498	7	7	0
COL/MAG	21148842	8	8	0
USA/WA	131797804	51	25	7
VNM/44	67085555	9	9	0
UKR/46	14523451	6	6	0
AUS/SA	18049180	3	3	0
BRA	1965240	2	2	0
IRL/L	125276469	23	23	0
IDN/JI	38230349	17	17	0
PAK/KP	41269791	15	15	0
AUS/NSW	80349121	18	18	0
ARG/Z	2255107	3	3	0
ZWE/HA	11211682	8	8	0
TUN/11	25682250	15	15	0
DZA/31	10219248	4	4	0
RUS/DA	9105612	2	2	0
VEN/B	5712897	4	4	0
ESP/MC	3517426	3	3	0
BFA/09	831598	1	1	0
ECU/A	4921528	5	5	0
PSE/RBH	7981854	6	6	0
BFA/03	13820918	13	13	0
CAN/AB	51177896	14	14	0
ITA/25	5578685	6	6	0
JOR/AQ	291268	1	1	0
VEN/V	196153597	45	45	0
POL/14	11289918	6	6	0
IND/JK	4571094	5	5	0
IND/GJ	25862484	25	25	0
EGY/ALX	15647105	5	5	0
ESP/AN	31974666	13	13	0
SAU/04	37842629	22	22	0
VNM/18	2594140	3	3	0
TWN/TXG	7262273	4	4	0
RUS/MOW	11529408	6	6	0
IRQ	53316048	38	38	0
BRA/AL	33980678	13	13	0
DEU/BY	32825133	8	8	0
USA/LA	13298124	3	3	0
URY/MA	26476239	11	11	0
DZA/30	2227272	2	2	0
IND/AP	5369171	4	4	0
VEN/M	15642284	8	8	0
BOL/L	22114295	13	13	0
NZL/AUK	75502656	14	14	0
DZA/16	25402595	18	18	0
USA/OH	50567636	19	19	0
NPL/P3	90319134	18	18	0
AZE/BA	75072870	33	33	0
KEN	17667367	11	11	0
TTO/PRT	346462	1	1	0
TUN/14	2662619	2	2	0
KAZ/15	2554171	3	3	0
VNM/66	29157833	11	11	0
MEX/NLE	153661755	37	37	0
AUS/WA	11229096	7	7	0
VNM/56	39149065	21	21	0
ALB/12	23779404	2	2	0
MEX/SLP	15517290	5	5	0
ARG/T	24130844	16	16	0
IND/BR	26054519	9	9	0
MEX/ROO	22182928	12	12	0
HUN/PE	41663088	1	1	0
CHL/VS	48527481	15	15	0
PRY/10	26133548	11	11	0
COL/MET	66156086	9	9	0
TUR/42	9272570	4	4	0
ITA/62	46917237	15	14	1
USA/UT	2838946	2	2	0
KWT/KU	36072966	7	7	0
ARG/M	29403270	16	16	0
KOR/42	6306340	1	1	0
VNM/21	18172264	15	15	0
AGO/LUA	20212157	12	12	0
BGR/22	13651785	4	4	0
LTU/VL	78073062	16	16	0
MEX/CHP	14786354	6	6	0
FRA/20R	1113636	1	1	0
IRL	101938449	14	14	0
BOL/C	32650765	14	14	0
BGD/D	48917437	16	16	0
TZA/15	1113636	1	1	0
FRA/ARA	32054285	10	10	0
IND/WB	17382833	19	19	0
VNM/20	11232018	12	12	0
UKR/05	7465458	5	5	0
COL/LAG	11826669	5	5	0
IRQ/DQ	17217707	10	10	0
CHN/SH	23206906	16	16	0
CAN/MB	15227264	4	4	0
IND/NL	20781759	7	7	0
USA/IN	54306132	5	5	0
RUS/PER	5445279	3	3	0
GIN/C	1810820	3	3	0
EGY/BH	1965240	2	2	0
COL/ATL	23419950	15	15	0
AUS/VIC	43936656	9	9	0
IDN/SU	32140558	11	11	0
CHL/LI	25994880	10	10	0
VNM/45	77124962	14	14	0
GUY/DE	10268215	5	5	0
GTM/01	19919797	5	5	0
FRA/PAC	46854581	9	9	0
ARG/S	78235881	28	28	0
FIN/18	3450930	6	6	0
BRA/RN	30233070	11	11	0
BOL/S	38517588	12	12	0
MYS/04	24712861	11	11	0
UKR/12	9845757	6	6	0
USA/WI	31433931	5	5	0
BEL/VLG	10224550	7	7	0
BGD/F	4033942	5	5	0
THA/10	52976991	20	20	0
ITA/72	41532072	7	7	0
HUN/BU	36094002	10	7	1
ECU/G	69034252	28	28	0
CHL/AN	6200969	5	5	0
IND/PB	29401023	20	20	0
AUS	18145716	1	1	0
VNM/57	12429550	3	3	0
FRA/HDF	36363748	9	9	0
ISL/1	1899732	2	2	0
KOR/11	26906073	5	5	0
IRQ/KA	8656209	8	8	0
MDA/CU	13282846	4	4	0
VEN/L	2390359	2	2	0
ZAF/NW	13376698	10	10	0
IDN/JT	18368303	9	9	0
VNM/37	36054300	15	15	0
IND/KL	28489503	20	20	0
AWS/us-west-1	1579715	3	3	0
ROU/B	10445196	8	8	0
VNM/27	23853487	3	3	0
ESP/VC	28332584	10	10	0
VNM/26	45220940	16	16	0
IRQ/DA	25179282	7	7	0
SYC/16	1686358	2	2	0
VNM/49	25033191	8	8	0
DOM/18	3209892	2	2	0
MEX/QUE	7533069	6	6	0
USA/SC	31410867	8	8	0
NGA/RI	16358085	6	6	0
MEX/MIC	17833020	6	6	0
USA/MD	41247489	49	18	11
MKD/501	1717619	1	1	0
ZAF/MP	6026736	3	3	0
ARG/R	22077829	10	10	0
RUS/KO	1113636	1	1	0
MEX	27852898	11	11	0
RWA/01	4913100	1	1	0
VEN/P	8737845	4	4	0
UKR/43	9927712	8	8	0
NCL/S	1113636	1	1	0
DEU/NW	48956358	12	12	0
TUN	15349014	4	4	0
LBR/NI	639019	1	1	0
CZE/10	35358184	8	8	0
ARG/H	3624920	4	4	0
USA/OR	341509337	29	26	1
JPN/26	85088762	13	13	0
ARG/X	48571393	38	38	0
JPN/40	1113636	1	1	0
MEX/TAM	23760866	8	8	0
ARG/E	19317534	14	14	0
VEN/G	46367839	8	8	0
ZAF/LP	2030748	2	2	0
TUR/63	1148267	1	1	0
COL/ANT	94724034	44	44	0
CHE/ZH	5524971	16	4	2
ARG/G	5656185	6	6	0
FRA/OCC	37177863	12	12	0
MAR/10	2554812	2	2	0
VNM/39	58195318	18	18	0
RUS/ALT	1113636	1	1	0
RUS/SPE	12199796	4	4	0
RUS/IRK	2358288	2	2	0
NZL/WGN	33391920	5	5	0
PHL/15	12970584	2	2	0
MDA/AN	12249996	2	2	0
NZL	10935545	1	1	0
CPV/PR	1113636	1	1	0
PRT/13	19965029	9	9	0
PHL/03	30095913	18	18	0
HKG/NSK	1750782	2	2	0
ARG/Q	5610950	5	5	0
PHL/07	27695495	10	10	0
USA/CO	9377061	8	8	0
FRA/BFC	10284015	3	3	0
IDN/BT	5025124	6	6	0
DEU/MV	2508483	2	2	0
IND/CH	7575200	8	8	0
HND/CR	32418994	6	6	0
SYR/DI	8111206	6	6	0
ARE/AJ	6704705	3	3	0
NZL/WKO	20902325	4	4	0
DZA/15	4061496	4	4	0
RUS/KDA	12017923	8	8	0
DEU/RP	206655	1	1	0
DZA/47	10350264	1	1	0
COL/COR	3616916	2	2	0
VNM/46	45327395	10	10	0
JAM/12	3741355	2	2	0
BGD/G	2096256	2	2	0
MEX/SIN	14538776	8	8	0
GRC	1375668	1	1	0
SLV/SS	22563290	5	5	0
CAN/NB	13762023	3	3	0
JPN/27	1048128	1	1	0
DEU/SH	2162863	2	2	0
DEU/SN	1375668	1	1	0
GAB/8	1179144	1	1	0
ISR/TA	26942021	7	7	0
MEX/TAB	4623678	4	4	0
GHA/AH	1899732	2	2	0
ARG/J	9464909	9	9	0
NLD/FL	3063902	2	2	0
TUR/16	15162952	8	8	0
IDN/KS	40188719	5	5	0
NPL/P2	13298124	2	2	0
POL/18	2292780	2	2	0
USA/IA	542326	1	1	0
PRT/11	8884534	7	7	0
TUN/41	2442058	2	2	0
PRT/20	635126	1	1	0
MEX/GUA	28836405	10	10	0
PHL/02	5109624	4	4	0
MEX/GRO	15459888	10	10	0
IRL/C	4389103	1	1	0
MEX/ZAC	5502739	2	2	0
PRY/11	8131770	7	7	0
SEN	1408389	1	1	0
UKR/53	14551138	4	4	0
ESP/CL	13167051	2	2	0
DEU/BW	51622492	76	12	3
ISR/HA	758243	1	1	0
NLD/GE	14547008	5	5	0
GBR/NIR	18553947	3	3	0
TZA/02	7240085	6	6	0
UKR/51	67359454	9	9	0
UKR/26	2358288	2	2	0
VEN/X	5777045	5	5	0
ARG/W	6467487	7	7	0
ESP	14411760	4	4	0
BRA/MS	23517803	15	15	0
ARG/A	7106550	8	8	0
ISR/JM	13499712	6	6	0
TUR/27	10591369	5	5	0
TUN/21	4644616	4	4	0
MEX/CAM	1956871	1	1	0
EST/37	5303002	4	4	0
COL/HUI	4738634	4	4	0
XK	8145534	2	2	0
POL/08	1703208	1	1	0
ZAF/FS	3407515	3	3	0
TUN/51	22927800	4	4	0
IDN/RI	12184488	5	5	0
GIN/D	1179144	1	1	0
KAZ/71	13736143	8	8	0
LBN/BI	1734564	1	1	0
NGA/AN	1734564	1	1	0
TWN/TNN	12231567	3	3	0
NGA/FC	10098103	8	8	0
VEN/S	25325581	5	5	0
FJI/C	2592454	3	3	0
CMR/LT	3908534	4	4	0
DJI/DJ	2423796	2	2	0
CHE/VD	1503224	7	2	2
ZMB/09	7111700	6	6	0
PRT/08	2358288	2	2	0
TWN/TAO	4521469	2	2	0
COL/SUC	4520052	2	2	0
KAZ	2485250	3	3	0
NOR/50	31922950	25	0	2
ITA/52	1294533	2	2	0
CIV/AB	36185287	14	14	0
MDG	3995988	4	4	0
DZA/13	3275400	3	3	0
TUN/52	2474127	2	2	0
SAU/09	1113636	1	1	0
ECU/M	11866748	4	4	0
CZE/64	1764601	2	2	0
DZA/41	517552	1	1	0
VEN	19369558	10	10	0
BGR/16	19783416	2	2	0
PSE/NBS	1511100	2	2	0
MAR/02	3926377	4	4	0
USA/MO	25472436	7	7	0
CZE/42	742695	1	1	0
MEX/SON	6864999	6	6	0
EGY/IS	3275400	1	1	0
IND/SK	1965240	2	2	0
LVA/RIX	5158473	6	6	0
ITA/75	6847131	6	6	0
KHM/12	2678378	3	3	0
AZE/YEV	5573557	5	5	0
MYS/07	15656412	5	5	0
ALB/11	56047893	11	11	0
MAR/05	5306148	4	4	0
PRT/03	1113636	1	1	0
LBY/TB	4280189	4	4	0
IND/OD	10939836	6	6	0
CAN/NS	7602129	3	3	0
KEN/42	907347	1	1	0
MEX/YUC	2489304	2	2	0
DOM/25	14565970	9	9	0
AUS/ACT	2660009	1	1	0
BHR/13	28561488	3	3	0
DNK	7860960	5	5	0
COL/CES	5870076	3	3	0
CAN/SK	12454570	4	4	0
KEN/28	9140766	5	5	0
COL/CUN	17732894	10	10	0
KEN/31	2161764	2	2	0
PRY	8581548	3	3	0
COL/RIS	9952477	6	6	0
BRA/MT	9168665	8	8	0
UKR/07	3613110	3	3	0
TUR/79	2185315	2	2	0
UKR/14	6400444	5	5	0
HRV/17	1113636	1	1	0
UGA/C	2810180	3	3	0
BLR/BR	4515137	2	2	0
RUS/VGG	282444	1	1	0
CHL/ML	13430930	6	6	0
PER/ANC	2874535	2	2	0
NLD/UT	829893	1	1	0
DZA/24	1048128	1	1	0
NGA/EN	851604	1	1	0
FRA/BRE	26501331	3	3	0
KOR/27	31547429	3	3	0
TUR/43	1048128	1	1	0
BWA/GA	2632227	2	2	0
TUN/13	5568180	3	3	0
DZA/05	3522063	3	3	0
VEN/O	11579547	4	4	0
CHL/CO	3799464	2	2	0
THA/40	1113636	1	1	0
GBR/WLS	33176987	7	7	0
DZA/03	2882352	3	3	0
SYR/ID	917112	1	1	0
CHL/LL	11532283	5	5	0
KOR/41	8591822	6	6	0
USA/DE	29216224	6	6	0
ARG/K	2423796	2	2	0
IRQ/MU	2161764	2	2	0
ARE/RK	1364404	2	2	0
NZL/GIS	10088232	1	1	0
GTM/20	8712564	1	1	0
VNM/53	10422318	2	2	0
MMR/06	6572696	4	4	0
USA/NM	2320796	2	2	0
NPL/P5	3717080	4	4	0
COG/BZV	5240640	3	3	0
IRL/M	33027679	5	5	0
DZA/23	1899732	2	2	0
TUR/10	1873526	2	2	0
MYS/01	2030748	2	2	0
DEU/ST	2554812	2	2	0
BLZ/BZ	3562577	2	2	0
VNM/33	1703208	2	2	0
PHL/41	1113636	1	1	0
SAU	1048128	1	1	0
EGY/MNF	4344594	4	4	0
JPN/14	1791518	2	2	0
CUW	677882	1	1	0
AUS/QLD	37510763	10	10	0
TUR/38	3058386	3	3	0
DOM/28	2657285	2	2	0
SUR/PM	2685828	1	1	0
IRQ/KI	13422771	8	8	0
UKR/18	10219248	3	3	0
KOR	3668448	2	2	0
IND/HP	4716576	3	3	0
ECU	7860960	1	1	0
USA/AL	9767616	5	5	0
MEX/AGU	17584144	4	4	0
LSO/A	2161764	2	2	0
IDN/KR	19222816	4	4	0
PRY/5	2292780	2	2	0
TUR/01	2489304	2	2	0
KAZ/35	5476096	5	5	0
PHL/11	3050052	4	4	0
BRA/TO	5973438	6	6	0
FRA/NAQ	4906894	4	4	0
CYP/01	7241928	7	7	0
BRA/AC	4258020	3	3	0
PHL/08	917112	1	1	0
BRA/PA	24598387	16	16	0
EGY	778646	1	1	0
MEX/DUR	10277306	4	4	0
TWN/NWT	8450532	4	4	0
MEX/COL	9351071	3	3	0
IND/UK	13470746	8	8	0
JAM/08	1501072	1	1	0
ECU/X	6131019	5	5	0
ITA/34	5475457	4	4	0
LBN	10987158	3	3	0
TUN/34	1441176	1	1	0
PHL/06	2529096	3	3	0
RUS/SAM	4258020	3	3	0
BLR/VI	7991976	1	1	0
ESP/PV	14802323	3	3	0
BHR/17	4428066	2	2	0
SWZ	917112	1	1	0
ROU/DB	18960682	1	1	0
MEX/MOR	3182175	3	3	0
DZA/09	7664436	6	6	0
USA/MN	14407711	7	7	0
RUS/ULY	1113636	1	1	0
ARE/FU	1807687	2	2	0
NZL/MWT	330676	1	1	0
ALB	70981050	5	5	0
ECU/T	6384949	2	2	0
RUS/ROS	828481	2	2	0
ARE	16018068	5	5	0
THA/50	11039460	3	3	0
POL	7664436	1	1	0
MKD	10107658	2	2	0
DEU/HB	854994	2	2	0
MLI/BKO	339000	1	1	0
KEN/15	3995988	1	1	0
ISR/M	15063388	3	3	0
RUS/ZAB	7859948	1	1	0
RUS/NVS	7467912	2	2	0
MEX/OAX	12839568	3	3	0
DNK/84	613526	1	1	0
CHL/MA	2304422	2	2	0
KAZ/19	4847592	1	1	0
BIH/BIH	15531028	4	4	0
TWN/KHH	2882352	1	1	0
ROU/CS	1375668	1	1	0
JAM	26032028	3	3	0
JOR/IR	1113636	1	1	0
MAR/03	9846203	9	9	0
ROU	102158329	15	15	0
BWA/NE	12790230	2	2	0
COG	12667663	3	3	0
USA/NE	24577924	5	5	0
FRA	6209964	4	4	0
MOZ/MPM	5937204	4	4	0
BHS/NP	1244652	1	1	0
MEX/TLA	2816844	2	2	0
RUS/YAN	1375668	1	1	0
IND/ML	1113636	1	1	0
NPL/P4	1686048	2	2	0
CUB/03	917112	1	1	0
CHE/AR	1244652	1	1	0
URY	275796	1	1	0
TUR/22	2096256	2	2	0
MWI/C	1113636	1	1	0
VEN/D	9868527	4	4	0
COL/SAN	17490498	5	5	0
KEN/25	1048128	1	1	0
LBY	4389036	3	3	0
HND/CP	5454961	1	1	0
NGA	2030748	2	2	0
RUS/BA	27551250	4	4	0
ESP/IB	1620540	2	2	0
RUS/KRS	917112	1	1	0
VNM/41	8740692	3	3	0
PER/LAM	2030748	1	1	0
TUR/36	1113636	1	1	0
CHE/AG	1244652	1	1	0
LKA/3	1113636	1	1	0
FRA/GES	12939695	2	2	0
IDN/AC	284772	1	1	0
RUS/KEM	2620320	2	2	0
SWE	865427	1	1	0
SWE/O	865427	1	1	0
IRQ/NA	18491323	7	7	0
NGA/OG	1113636	1	1	0
IDN/SG	1574840	1	1	0
EGY/BNS	1082545	1	1	0
IND/AR	1113636	1	1	0
IDN/SS	3211703	2	2	0
COL/CHO	3525901	3	3	0
CHL/NB	2423796	2	2	0
CHE/GE	524238	1	1	0
DZA/14	1244652	1	1	0
HUN	851604	1	1	0
BGR	2816844	2	2	0
EGY/SIN	1244652	1	1	0
JPN	7009356	1	1	0
IDN/SN	1367598	2	2	0
ESP/GA	3106794	3	3	0
RUS/NIZ	515994	1	1	0
KAZ/62	515994	1	1	0
UKR/71	2358288	2	2	0
ESP/AS	1082227	1	1	0
AUT/6	1310160	1	1	0
ALB/03	24197213	3	3	0
ITA/82	12072081	5	5	0
KAZ/79	14146541	4	4	0
COL/QUI	1329339	1	1	0
RUS/OMS	1441176	1	1	0
MYS/08	2810801	3	3	0
URY/SA	2620320	1	1	0
MAR	339006	1	1	0
ECU/L	4650427	2	2	0
RUS/BEL	2292780	2	2	0
CMR/OU	2334575	1	1	0
SVK/BL	10481280	1	1	0
TUR/55	746860	1	1	0
MYT	432292	1	1	0
UKR/63	10715393	3	3	0
IDN/KB	12896150	4	4	0
ETH/SI	1340764	2	2	0
BGR/03	12665412	2	2	0
RUS/KLU	1113636	1	1	0
FRA/NOR	4253168	4	4	0
PRT/16	452687	1	1	0
GEO/SZ	1782041	2	2	0
USA/AK	5743715	1	1	0
NAM/KH	3209892	3	3	0
COL	12592539	6	6	0
COL/TOL	1113636	1	1	0
DOM/06	1179144	1	1	0
TUN/53	3733956	2	2	0
VNM/51	1899732	2	2	0
TUR/33	2413316	1	1	0
PHL/14	423652	1	1	0
PER/CUS	981468	1	1	0
BLR/MA	6747324	1	1	0
NLD/ZH	12643044	3	3	0
BRN/BM	4782084	2	2	0
KEN/22	1113636	1	1	0
UKR/77	3799464	3	3	0
NZL/HKB	8254008	1	1	0
VEN/Y	2423796	1	1	0
PHL/13	538134	1	1	0
PSE/GZA	1375668	1	1	0
PRI	22600260	3	3	0
BEL/WAL	6705733	3	3	0
DZA/07	978739	1	1	0
VEN/H	349664	1	1	0
EGY/DK	6266822	2	2	0
SWE/AB	7571796	4	4	0
ESP/NC	12195238	30	6	1
CHN/GS	59080200	2	2	0
KAZ/27	9063499	2	2	0
CHL/TA	2840239	2	2	0
UZB	2613055	2	2	0
PHL	2394733	3	3	0
COG/14	1244083	1	1	0
MTQ	1179144	1	1	0
USA/WV	32772299	1	1	0
RUS/STA	7402404	1	1	0
KEN/18	1113636	1	1	0
NLD/NB	2478375	2	2	0
AZE	1244652	1	1	0
LKA/1	9302136	1	1	0
ESP/ML	8319516	1	1	0
CRI/A	741582	1	1	0
IRQ/MA	2030748	2	2	0
PRY/13	2030748	2	2	0
VNM/06	1048128	1	1	0
ARG/Y	2609702	3	3	0
NPL/P6	1938619	1	1	0
TUR/59	6524179	2	2	0
IDN/ST	1113636	1	1	0
EGY/SHR	1113636	1	1	0
COL/BOL	5895720	2	2	0
PHL/01	917112	1	1	0
RUS/TUL	1703208	1	1	0
ITA/78	1048128	1	1	0
