week_start	sub-661968859/sub-661968859_ses-681698752_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-686708257_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-687293842_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-691741646_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-692799916_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-696130311_behavior+ophys.nwb	sub-664744816/sub-664744816_ses-689705421_behavior+ophys.nwb	sub-664744816/sub-664744816_ses-690759629_behavior+ophys.nwb	sub-664744816/sub-664744816_ses-693163510_behavior+ophys.nwb	sub-664744816/sub-664744816_ses-698999602_behavior+ophys.nwb	sub-666788991/sub-666788991_ses-695169813_behavior+ophys.nwb	sub-666788991/sub-666788991_ses-695746063_behavior+ophys.nwb	sub-666839638/sub-666839638_ses-692308988_behavior+ophys.nwb	sub-671540231/sub-671540231_ses-693163207_behavior+ophys.nwb	sub-673580710/sub-673580710_ses-694862252_behavior+ophys.nwb	sub-673580710/sub-673580710_ses-696247907_behavior+ophys.nwb	sub-673728456/sub-673728456_ses-697392152_behavior+ophys.nwb	sub-673728456/sub-673728456_ses-698783733_behavior+ophys.nwb	sub-675861517/sub-675861517_ses-697608599_behavior+ophys.nwb	sub-675881553/sub-675881553_ses-695633877_behavior+ophys.nwb	sub-675881553/sub-675881553_ses-700599622_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-718204062_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-718651940_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-718830277_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-719893937_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-720757419_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-766321179_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-766830331_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-767441755_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-768253493_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-768939823_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-769667208_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-769667739_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-770127462_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-770687839_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-771835340_behavior+ophys.nwb	sub-753852001/sub-753852001_ses-771658602_behavior+ophys.nwb	sub-753852001/sub-753852001_ses-772172502_behavior+ophys.nwb	sub-753852001/sub-753852001_ses-775065195_behavior+ophys.nwb	sub-754469470/sub-754469470_ses-777309974_behavior+ophys.nwb	sub-754469470/sub-754469470_ses-778292916_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-778165960_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-779940237_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-782420243_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-786264766_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-787347373_behavior+ophys.nwb	sub-760696809/sub-760696809_ses-777331050_behavior+ophys.nwb	sub-760696809/sub-760696809_ses-778299488_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-799095423_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-799890062_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-800151868_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-803063130_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-794590232_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-795204547_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-797356052_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-798500537_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-799645540_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-803237009_behavior+ophys.nwb	sub-760984688/sub-760984688_ses-788822860_behavior+ophys.nwb	sub-760984688/sub-760984688_ses-789848743_behavior+ophys.nwb	sub-763247322/sub-763247322_ses-790856463_behavior+ophys.nwb	sub-763248171/sub-763248171_ses-802548622_behavior+ophys.nwb	sub-763832038/sub-763832038_ses-796527576_behavior+ophys.nwb	sub-763832038/sub-763832038_ses-797559679_behavior+ophys.nwb	sub-763832038/sub-763832038_ses-798725363_behavior+ophys.nwb	sub-765991985/sub-765991985_ses-791540398_behavior+ophys.nwb	sub-765991985/sub-765991985_ses-792316062_behavior+ophys.nwb	sub-765991985/sub-765991985_ses-793855640_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-804919130_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-805615556_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-806172153_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-806835465_behavior+ophys.nwb	sub-772622312/sub-772622312_ses-797729073_behavior+ophys.nwb	sub-772622312/sub-772622312_ses-798938968_behavior+ophys.nwb	sub-772622312/sub-772622312_ses-799774167_behavior+ophys.nwb	sub-772656187/sub-772656187_ses-797612122_behavior+ophys.nwb	sub-772656187/sub-772656187_ses-798920347_behavior+ophys.nwb	sub-772656187/sub-772656187_ses-799787572_behavior+ophys.nwb
2024-03-04	341582756	66323600	0	0	0	0	0	0	0	234196072	0	177855520	0	412849616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187478300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244882332	0	0	0	0	0	0	0	233401360	0	0	13206436	0	0	0	0	0	0	0
2024-03-11	139683240	18047720	18620616	20578980	0	11613700	15728752	2432472	22166204	21202344	4760380	3214040	11016424	13578048	23493420	22499452	5335524	4013824	4046256	251784188	7432908	8107184	6211372	5640940	5375624	14001456	18913880	15869992	301022936	18060564	238224848	6039124	7613584	222351920	152305520	11613840	251922080	2312240	225636772	28899364	173342768	259217784	15728752	4832836	224821480	362785156	8162772	3650020	21488624	21900700	0	2322968	4380024	26372884	21104332	19635220	6503672	22365168	17918796	4977300	12343704	21339616	23925372	20108824	24494324	8030044	10419288	5043664	7410980	15729136	15729056	173115376	5242896	15661904	9674268	11433656	9553608	1740184
2024-03-18	0	0	0	0	0	0	0	0	0	0	167833728	0	0	0	0	0	143412604	0	0	0	0	223381224	0	0	0	0	0	0	0	0	0	0	0	0	0	237238696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274280756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-03-25	155103944	8587464	18525168	21097460	17979000	12940980	9133232	7100948	4450192	10936848	17665324	6162624	9762836	9264248	11350640	23029672	5820768	0	14065272	9854052	14068340	15968324	7837920	16246692	15482436	10785516	24987724	20746852	287383220	24317940	11092032	12689184	15046212	13138468	250425532	16358332	16265708	12695352	20337380	17692420	13737348	18296400	2462984	18287284	21524744	17261776	8728160	20493364	7017528	15115712	25218460	9888236	24543996	13206436	2379584	64649384	12675524	9031308	12327544	8652612	14600080	9092008	20509400	8967628	14370444	6304580	222819808	6370944	15338624	4416528	6642648	10288448	11883980	9450016	8132740	154901856	18946968	1740184
2024-04-01	0	9091868	9196220	0	0	3906440	6968220	7963680	2225096	8622916	8573456	3081312	10094656	0	0	0	2910384	2787288	14332676	0	2225056	0	6370944	0	17529908	10586424	11160772	0	6304580	6370944	0	34092776	9755508	2886032	8653428	9357324	8962404	2209840	4410020	8613936	8498500	10077296	6370944	8911368	2201416	6304580	8595432	7698224	7897316	2241096	0	2220568	0	0	8551436	0	8629256	2195816	0	8918068	0	2190152	0	0	0	9755508	8631328	10000720	11356784	194115084	0	3917504	0	0	6370944	1678008	4214160	7499132
2024-04-08	105657112	0	0	0	0	0	0	0	0	0	0	0	19032560	0	0	0	0	0	0	0	0	0	0	134231920	0	0	0	210345692	0	0	0	0	0	0	0	0	0	0	0	179962204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56041568	0	0	0	0	227218112	0	115119948	0	0	0	0	0
2024-04-15	0	0	223014452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265601720	0	0	0	276143468	0	0	0	0	0	0	0	0	0	0	0	0	0	210566664	0	0	138546120	0	348258196	0	188713404	79446636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-04-22	16657364	7764588	0	284744084	0	3906440	6968220	6570036	3583656	35902924	2202512	3081312	1861856	6901856	2224392	7034584	2910384	212041504	7233676	2190012	2225056	9862836	6835492	8813924	2199824	10586424	3927096	0	2348760	3526864	0	2893664	8639232	7366404	2216120	9323748	8431492	6901856	0	2242992	6370944	0	2462984	6370944	5906396	223670304	2224488	11142596	0	2241096	6238216	0	8048604	0	7830952	7631860	2258312	2195816	1850112	6702764	2201560	4247436	0	0	209306868	15404592	2260384	214186648	280789604	8711936	0	6304580	6636400	9450016	0	8048952	0	145818624
2024-04-29	0	0	0	0	129149940	0	0	192339520	0	0	0	0	0	0	0	0	0	347574264	0	33192432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217882440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114350628	0	0	0	0	175126244	0	0	166328292	0
2024-05-06	0	108804524	0	0	0	0	0	5582296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174914156	0	245786756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258414896	0	0	270086876	0	0	0	275126200	0	0	215223388	0	0	0	0	0	0	0	329433312	0	0	0
2024-05-13	0	0	0	0	0	87524708	0	0	0	0	0	0	0	0	0	162060280	0	0	0	0	0	0	0	0	0	0	0	0	0	343201776	0	102272988	0	0	0	0	0	0	0	205916592	0	0	0	0	0	0	160751104	0	0	0	0	0	0	0	0	27828504	0	0	0	0	0	0	121915020	0	61822632	0	0	189315224	205959216	0	0	0	0	0	0	0	0	410623384
2024-05-20	0	120376564	0	9556416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183683740	0	256600536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209816516	0	0	0	17520096	0	0	0	0	229849668	0	0	0	288983688	0	0	0	0	0	0
2024-05-27	0	0	0	0	0	0	0	0	0	0	126141720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315412236	0	0	0	0	0	0	0	0	0	0	0	0	265594004	0	370255668	0	0	0	0	0	0	207925496	0	0	0	0	0	0	0	0	0	0	0	359683584	0	0	277427152	0	0	0	0	0	224312888	0	0	0	0	0
2024-06-03	99132728	86090844	43442040	49948296	58373744	64445320	45351624	46566872	48100296	47487368	58440592	41604192	0	0	47055112	49607872	90974028	52367104	59557688	50227312	0	0	0	51068208	0	0	0	0	164421848	55976144	277216212	50878304	141740632	0	54112440	44665640	160439424	387056604	0	0	0	0	0	0	0	101677008	93127376	101657200	94708432	94717072	94983824	109012016	66771248	58026992	94728592	27828504	49587592	45777256	45021952	46267784	47994840	47491912	45138536	46408328	51336872	44474584	50961824	58243224	53915696	52691464	51161416	52373184	57263144	0	0	0	0	0
2024-06-10	11214688	0	0	0	0	0	0	0	0	0	0	40216584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107618232	0	0	0	0	0	0	0	0	0	0	0	0	0	13670984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146536764	0	0	7764588	0	0	0	0	0	0	0	0	0	0
2024-06-17	0	67240520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805143456	0	0	0	610967824	0	0	511752192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-06-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84063736	0	0	122987912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-07-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11746428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-07-08	156473332	72221840	133243576	144162248	7300040	4938632	16993332	7631860	17719188	15732796	18166340	8229136	6304580	8494592	0	16989184	7565496	0	0	2779248	21871716	11810832	11740760	5193008	7897316	2761400	0	0	9497988	0	2777840	10614112	2927744	8573772	10551876	3640104	9878340	13405528	15952080	27016064	12808252	4929224	4977928	4236168	0	13723352	8692036	7167312	12675524	20506476	9298376	12393560	3632280	0	2799816	2138392	2794888	0	9974144	15133796	16774492	14002804	6370944	10220056	17679272	12675524	4955552	12542796	10937204	0	7034584	4925120	22551876	0	12076304	0	13538256	22293108
2024-07-22	10020964	0	11480972	0	0	12078248	0	10020964	12808252	20041928	0	12609160	0	0	0	0	0	10419148	10020964	0	12210976	0	12277340	0	9622780	0	0	0	0	25483776	10020964	0	0	10020964	11547336	12144612	0	10485512	9954600	10087328	9888236	9888236	9954600	10087328	0	0	0	11613700	0	11547336	10419148	0	0	12609160	0	12078248	0	0	9490052	0	24554680	0	12210976	0	12343704	0	14268260	9888236	0	0	0	0	12210976	11746428	0	12940980	10020964	0
2024-08-05	0	54099952	43442040	0	29571272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7830952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-08-26	12343704	46269000	0	0	144914632	0	0	0	10419148	0	0	0	0	0	0	0	10020964	12277340	0	0	0	0	0	0	0	0	0	0	0	0	0	24421952	0	0	0	0	4910936	0	0	13803712	12542796	0	0	72786824	0	153439480	10020964	0	0	16325544	12410068	0	9755508	0	0	0	0	0	0	0	0	0	6370944	0	0	0	9158232	13405528	0	10220056	0	0	0	0	0	0	294722960	0
2024-09-02	208451204	0	0	0	0	0	0	0	121500616	0	0	0	0	0	41943040	0	0	0	0	0	449290264	0	0	0	0	0	206659616	0	498099476	0	1832855760	0	0	83886080	0	0	0	0	0	339973856	0	0	0	72786824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103263872	0	0	0	0	0	0	189315224	0	0	93308776	0	0	436950000	0	0	438602592	0
2024-09-09	198087400	0	0	0	0	0	0	61057416	60414808	0	70464176	0	0	0	0	0	0	121779924	73815464	0	0	0	108387440	0	0	0	0	0	0	87433424	0	0	226969344	0	0	335544320	0	0	0	0	0	0	0	0	0	0	0	0	101737500	0	0	0	5242880	0	37806764	0	20971520	0	0	0	0	0	0	0	0	209715200	0	0	145206912	0	0	0	0	0	0	66678824	0	0
2024-09-16	156866208	53900860	64157040	156282196	168383080	205043720	143089456	142489440	149278496	152354868	175321776	131913524	6437308	43218424	148531740	153735328	121457436	163671348	127161768	103233872	51562256	0	68163948	112041268	6570036	0	0	19632768	85763800	58737056	52741600	113237580	111054720	56388000	82010480	92971384	102421836	54515760	49631208	27613712	56445536	7300040	29354512	0	54486856	109308868	99431956	106610600	103933820	104612076	106796616	113458404	66771248	67462488	104363900	35460364	52382480	50752908	48625152	46267784	47994840	47491912	53301308	52819700	104986424	88949168	110219148	116486448	115330524	105382928	110021056	109671488	119491704	52483904	49594320	53063992	60850520	48864664
2024-09-23	252771400	277614000	228425716	194550304	252713960	370943280	272109744	222348600	240501480	189949472	247953184	103502208	44132576	77226472	290227160	213760240	230040256	209468416	238230752	190423488	50168736	53408928	111917280	204272832	49979664	51258040	55270456	93346816	238197600	199385712	49963760	203513216	209367552	53818144	162337320	178662560	190907232	153061520	49631208	53873072	49543680	46872264	45348104	46572424	54486856	0	0	0	0	0	0	0	0	36700160	0	27828504	49587592	45777256	54976552	46267784	47994840	47491912	45138536	46408328	51336872	44474584	50961824	58243224	53915696	52691464	51161416	52373184	57263144	99669824	94945232	93386096	107100960	97729328
2024-09-30	56143944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120730976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-10-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97370848	0	15595540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33385624	84063736	84064456	27828504	0	56263016	55507712	0	0	0	0	0	0	0	0	0	0	0	0	97370848	0	0	0	0	0	0
2024-10-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10419148	0	4114568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-10-21	101108560	92538000	86884080	99896592	101085584	0	0	93133744	96200592	94974736	43480864	83208384	44132576	43218424	0	0	0	0	0	0	50168736	53408928	55958640	0	49979664	51258040	55270456	51403776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50838504	46563688	50828600	47354216	47358536	47491912	54506008	33385624	10663416	47364296	0	0	0	0	0	0	0	0	0	41943040	44474584	50961824	58243224	53915696	52691464	51161416	52373184	57263144	0	0	0	0	0
2024-10-28	0	9689144	7366404	0	0	0	0	0	0	0	0	0	0	9954600	8295500	0	0	0	0	6636400	0	0	9954600	0	7897316	0	0	7499132	8229136	7764588	7897316	8295500	8096408	0	0	10153692	0	7830952	4446388	7830952	0	13140072	0	0	8627320	8229136	0	9755508	4114568	10020964	0	0	0	0	7897316	9290960	8361864	2190012	10153692	0	0	8229136	8428228	0	0	2389104	10286420	7764588	10153692	0	0	6171852	0	0	0	0	0	0
2024-11-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4048204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-11-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10551876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-11-18	93404436	32921884	25831556	10406024	23430388	28598536	12947728	19345168	29328016	8162772	7153228	4849664	12777968	18913740	26404716	8096408	17520096	6702764	12410068	8162772	17055548	0	4114568	16192816	0	13870076	19046468	0	4114568	6570036	21037388	12343704	8162772	4114568	17453732	10750968	4114568	7830952	9888236	4114568	8229136	4114568	4114568	0	4114568	0	9224596	7631860	19444652	13803712	0	12542796	0	0	21037388	4048204	8162772	0	8229136	8229136	13073708	17321004	11879156	21103752	0	4114568	10618240	8229136	0	11680064	8428228	8295500	9091868	4114568	4114568	0	12410068	13936440
2024-11-25	0	0	0	0	11281880	0	0	0	0	0	0	0	0	0	0	12078248	0	0	0	0	0	0	5773668	0	0	0	0	0	0	0	0	0	0	0	0	7764588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10485512	0	0	0	0	0	0	0	0	0	0	0	6503672	0	0	0	0	0	0	0
2024-12-02	0	6171852	0	0	41943040	0	0	0	25165824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283944664	0	276824064	0	0	0	0	0	0	0	0	0	92795904	0	0	30843784	0	58720256	0	24614200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25165824	0	0	0	0	0	0	0	0	0	0	0	293601280	0	160505232	0
2025-02-24	0	0	0	8295500	9556416	0	4114568	9423688	4048204	4114568	13007344	0	0	0	4114568	0	0	0	0	0	4114568	0	0	0	4114568	0	6238216	0	0	0	4247296	0	4180932	0	0	6171852	9954600	8030044	0	0	0	0	0	0	0	0	0	4048204	0	0	0	0	0	0	0	9888236	7499132	4114568	4114568	0	6769128	0	0	0	4114568	9556416	0	4048204	0	0	0	9689144	0	6238216	0	0	9821872	0
2025-03-03	29088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-10	38784	0	0	0	0	409600	0	0	0	0	0	0	0	0	0	0	0	0	4711844	2190012	0	0	0	0	0	409600	0	0	0	0	0	0	0	0	0	0	0	0	0	409600	0	0	0	409600	0	0	0	0	0	0	5441848	0	0	0	0	409600	0	0	0	0	409600	0	0	0	409600	0	0	0	0	0	0	0	0	0	307200	0	0	0
2025-03-17	42190208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-24	48480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-31	234649924	84853576	138000	16970216	82912	50737904	50690016	17017672	33927704	16989680	33812256	33741208	33867272	16980376	33671296	33810360	34099448	260976	40048	16883304	17052520	17156752	50743728	17115672	33855368	33636840	50868624	33966104	16973360	17010936	50664832	16944032	16997344	33973792	33870936	16982272	50670048	40232	17071104	17086504	17032216	17031888	33845256	16907624	16890048	17115096	17135544	33909168	16855376	50730072	119368	33924120	16942376	177560	50781624	16885952	33893272	16893136	106144	33900392	17080776	33982560	33754512	33797176	67615344	33741600	33841264	17108520	147888	16819232	17032184	16997296	244808	212504	16992712	16961376	33923376	50664600
2025-04-07	419069112	67240520	366255720	0	0	0	0	0	0	0	0	0	5000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-04-14	38784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-04-21	48480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-04-28	38784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-05-19	55745760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-05-26	30704280	9771168	948856	3602048	2720592	929536	6215424	58176	19392	12382256	890568	19392	142603872	60006264	10606944	16819128	15533640	26468064	20019160	80009696	80887808	60908208	40018976	20900032	20009280	20018832	60908408	19392	60027936	20900160	54285512	20918992	8053400	19210800	821208	116960896	10865320	11745792	19392	10007936	919656	10609920	19392	9700608	16821984	20931264	939056	20909848	38784	22102688	919816	16815176	4453584	11517784	29088	3571008	17708960	6219784	910056	7967784	13283304	929512	67872	8829520	7966320	21986472	20928976	20038744	20910040	48480	20019392	29088	79998624	60046128	75713816	40919208	20029088	3475776
2025-06-16	54683936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-06-23	17672152	52018896	31744536	15889304	12353544	14116328	14095920	11471392	11453136	14095784	15884824	5304872	7074792	11489440	10606976	15916608	13224960	14105352	8829632	16748752	12343616	17648024	12352416	12354232	10591528	12334272	15006088	15867552	14105824	10581408	13224456	11482296	15906720	10607520	13234752	7938120	10591776	15867984	11472912	20279448	16736568	12332992	13223616	15005952	7072224	15019064	10589952	17627456	13253136	10595328	14125600	14127488	6200112	12371696	12381504	12372480	18562896	16786696	14114880	8839088	16786088	7057952	12361216	15902832	9732304	10591776	13234872	18521904	22036296	16749760	13235232	17620160	12390416	7073440	11498392	8819536	14115776	6167448
2025-07-14	13256568	15540424	11462512	7939816	15897008	10582408	14105616	20270904	15006256	15877168	10580192	12361856	8831376	7966912	14139416	14140560	12353656	13224400	14146808	14977056	13253728	13233592	14995232	14987680	13244232	16749064	12343696	15867552	16768240	16748240	14105440	6196200	13247520	10617216	12363424	9709688	10582080	18511032	10572480	12341904	14093952	13213920	12332992	10571904	14144448	20326184	14984656	7947384	13262832	15019744	15858576	10615008	9731952	14137696	15011136	7957200	14147776	12362000	8819376	14096000	14156576	14987240	11487968	16805176	17688928	9710744	13234872	14997616	13235352	14116288	13235232	8839168	12371024	13263912	7956696	14105440	14125472	9730488
2025-07-21	0	0	0	0	92485832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52428800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314572800	0	0	0
2025-07-28	279376176	0	0	0	0	0	0	72781272	0	0	0	0	629145600	0	78512392	0	261982384	0	0	0	0	367001600	0	0	0	0	308068384	0	738946168	0	0	0	0	0	0	367001600	147341528	0	104857600	0	0	0	0	0	0	0	0	0	0	0	52428800	0	0	0	0	0	0	56263016	55507712	0	0	52428800	0	0	61822632	209715200	0	0	0	0	0	0	0	217607072	0	0	0	0
2025-08-04	52428800	16370848	122085240	104857600	0	0	0	0	0	0	0	52428800	0	0	0	0	0	0	0	0	0	0	181787760	262144000	0	276701880	0	0	0	0	0	0	235842688	273324432	0	0	0	0	0	0	0	0	0	0	117401416	0	0	0	0	0	0	117420568	0	0	84064456	0	0	0	0	0	0	0	55624296	0	0	0	0	0	104857600	0	0	0	0	0	0	0	0	262144000
