region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
JPN/27	8521036478	1	1	0
GCP/us-central1	3147988784	5	4	1
VNM/68	1061824	1	1	0
NPL/P3	4778208	1	1	0
MEX/GRO	1061824	1	1	0
UKR/71	1393644	1	1	0
MEX	1061824	1	1	0
ZAF/NW	1128188	1	1	0
ARG/F	1393644	1	1	0
ARG/W	1327280	1	1	0
IRL/L	9954600	1	1	0
IND/KA	1128188	1	1	0
MAR/07	1061824	1	1	0
CHL/AN	10950060	2	2	0
PHL/40	1393644	1	1	0
LVA/RIX	929096	1	1	0
IRQ/BG	1393644	1	1	0
CAN/NB	5176392	1	1	0
BRA/AM	1393644	1	1	0
IRQ/NA	1128188	1	1	0
JOR	1061824	1	1	0
VNM/13	862732	1	1	0
IND/MH	3146247656	4	4	0
BEN/LI	1128188	1	1	0
AZE/BA	1128188	1	1	0
EGY/C	2322740	2	2	0
URY/MO	3782748	1	1	0
IDN/JT	1061824	1	1	0
MEX/NLE	1061824	1	1	0
KOR/11	19179196	1	1	0
USA/PA	1061824	1	1	0
BRA/PB	1194552	1	1	0
VNM/20	862732	1	1	0
KOR/28	7233676	1	1	0
CHL/BI	11016424	1	1	0
SLV/SS	3849112	1	1	0
VNM/52	3384564	1	1	0
ECU/P	1327280	1	1	0
GEO/TB	1061824	1	1	0
