week_start	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3324um-1000um-20160217-160217-103121_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3324um-1144um-20160219-160219-130435_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3396um-1180um-20160220-160220-141839_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3396um-1180um-20160221-160221-135947_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1216um-20160222-160222-120902_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1216um-20160223-160223-121321_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1216um-20160225-160225-130701_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1252um-20160226-160226-124132_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3540um-1288um-20160227-160227-121226_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3540um-1288um-20160228-160228-135001_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3612um-1360um-20160304-160304-150220_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161011-972um-1224um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161014-1296um-1476um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161015-1368um-1476um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161016-1368um-1476um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161018-1552um-2304um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161019-1624um-2340um-161019-095311_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161020-1768um-2376um-161020-102642_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161021-1840um-2412um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161023-1872um-2448um-161023-123504_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161025-1944um-2232um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161026-1944um-2232um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161027-1944um-2232um-161027-194125_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161030-2052um-2232um-161030-111142_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161031-2088um-2232um-161031-104001_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161101-2088um-2232um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161104-2124um-2232um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170315-288um-0um-170315-191240_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170317-288um-0um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170318-288um-0um-170318-115923_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170320-432um-0um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170321-216um-0um-170321-120259_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170324-576um-144um-170324-123932_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170325-576um-360um-170325-125511_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170401-864um-936um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170412-1440um-1170um-170412-103153_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170125-0um-0um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170128-0um-72um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170201-72um-432um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170202-72um-576um-170202-092033_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170206-72um-1872um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170207-144um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170211-144um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170214-216um-1944um-170214-102804_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170215-216um-1944um-170215-140739_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170216-216um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170217-216um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170218-216um-1944um-170218-114724_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170221-324um-1944um-170221-101929_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170224-324um-2088um-170224-101710_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170305-468um-2088um-170305-135233_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170306-468um-2088um-170306-113628_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170308-612um-2088um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170429-0um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170430-0um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170501-216um-0um-170501-112210_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170502-288um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170504-396um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170505-396um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170506-468um-36um-170506-111835_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170507-468um-36um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170509-468um-36um-170509-103451_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170518-828um-864um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170519-864um-900um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170521-900um-936um-170521-125602_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170522-900um-936um-170522-151132_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170525-900um-936um-170525-150124_behavior+ecephys.nwb
2024-09-16	974748	0	8402036	7830952	8244888	4446388	1991799	7233676	5972760	0	0	9384378	5441848	0	6901856	12857418	6636400	6503672	4655326	6370944	2190012	6304580	20790184	0	15487234	6296268	12193732	0	0	6370944	13606999	9932844	17904743	4446388	12476432	2685841	0	4645480	4446388	10795761	7300040	0	109117276	6370944	8229136	0	0	6276428	4579116	12797396	3447544	6437308	9241244	0	2418105	3214433	5704334	12415992	0	5183153	4625886	0	6901856	6769128	9510800	8096408	14556744
2024-09-23	100703956	156691216	20105780	83970710	187818724	16296393	139249902	153611145	22701142	21670079	151702817	79634062	191893824	184564485	96047468	65722738	266808888	240706890	229378456	122888430	239507928	239698396	167446940	118106704	314119208	252201776	153714376	33919641	32813758	39402090	58485207	140513056	27559607	46968502	38044965	154098097	56955802	57578048	100950327	85757267	70809820	107474253	140508276	81223332	56152990	71712586	122744602	125915108	62001388	75482136	71382512	74507366	45709280	199341116	147560164	214110651	289354950	262432656	216689888	158096068	314109270	41871437	256398868	205472748	180822752	126785917	88814392
2024-09-30	0	0	0	0	0	0	0	0	0	0	0	0	0	45301505	0	0	75877262	51287106	0	40962810	65119862	0	47890376	0	0	10153692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62942479	0	0	75696782	73472484	20971520	0	68064734	0	54924677	0	0	0	0
2024-10-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9357324	0	0	0	0	11149152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-10-21	7565496	0	11016424	6238216	0	12542796	55149600	4446388	13936440	0	17093075	49871363	66157316	45301505	24011867	77469166	82446470	61440798	72608458	13538380	65119862	88814280	0	62570582	93777210	82462100	82299036	46064253	32813758	51613066	68904355	7100948	34196007	21891267	42491353	63629105	14467352	9954600	46989273	26838129	10087328	6901856	41763469	39152692	11480972	11215516	49896170	46063984	31000694	11613700	35691256	7233676	27699088	70839795	14002804	87098857	0	83493448	9954600	10020964	76692054	6636400	0	8892776	7963680	34983723	27861628
2024-11-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7499132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8229136
2024-11-18	0	48000056	0	0	49975712	0	0	0	4048204	31107263	6003291	13995847	0	0	4088923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10750968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-11-25	0	0	0	0	10551876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6570036	0	0	0	0	6437308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5906396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-12-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6503672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-02-03	14268260	14467352	0	0	0	0	0	15595540	0	32186540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7698224	0	0	0	0	0	0	0	0	0	0	0
2025-02-10	16139060	21446316	24846268	18975531	12835464	25645650	19566198	28379670	16096926	11863052	28347056	16307751	23228980	22264454	16638475	61346780	38211886	58898374	26646212	31709080	15809138	27374076	29608092	51430312	31369472	41560312	38298872	16064409	15086330	22543116	45888451	47789744	25931840	47624240	35617570	50678291	34943762	32969704	29406919	46987370	25451048	33599270	39246916	51584864	17364062	33610025	52485450	27869224	61628812	21961380	47705856	21624498	41128168	30304398	23394426	19809705	50960186	50097852	29033044	43207386	55576622	10717533	19353019	28045771	49165852	29173124	9048336
2025-03-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307200	0	0	0	0	0	0	0	4114568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466030	0	0	0	0	0	0	0	0	307200	0	0	0	0	0	4114568	0	0	0	0	0	0	0	0	8693684	0	0
2025-05-12	31457280	10485760	0	10485760	0	0	0	10485760	0	10485760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10485760	10485760	0	0	10485760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10485760	0	0	0	0	0	10485760	0	0	0	0	0
2025-06-23	18796056	10454480	9798240	10147328	7365888	0	8233104	5674872	8062000	5439616	394392	20509800	18160800	17661072	11098816	18678480	28244544	18713040	74965664	21605520	90946336	106536336	8727904	23904000	90114856	11190624	86159920	12353856	16341648	22886760	29418256	19175680	12012336	18761232	9458880	8631552	13969760	8379192	9998208	4529824	11133952	20126016	10368864	10610848	11594208	15899600	38058496	18236800	8724352	26647424	20835936	34701912	10341632	7236984	39503952	14998080	15294440	21875896	19004976	4728496	24083568	14973280	17524368	47043808	44515480	41734672	27189888
2025-07-14	18796056	15681720	26637940	5073664	25347104	20594057	34788687	11349744	30763142	3815537544	17881859	61807351	76596832	90236074	53573142	44587978	88945908	86711132	123231948	62568330	173769852	108505364	44399268	109871858	166510436	93835800	123236988	46273497	43708190	53134146	50121511	102062892	43004039	55293947	35441605	47675473	11974080	16758384	56979261	18832352	13917440	13417344	50680365	13263560	9661840	22259440	32621568	49570636	10905440	23316496	20835936	29744496	8864256	54060518	48320529	47411977	60408838	93405792	44269048	49520153	99756380	59839373	51477525	49080635	48302288	53671959	35999128
2025-07-21	6705775	0	0	0	11019971144	17497706200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6134169600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-28	0	0	37352929944	107882536879	16233507860	41365125920	100225369555	0	0	23975597008	0	0	0	0	0	0	4710583182	0	0	0	0	0	0	5959147912	0	3594130124	0	0	0	5347737600	0	0	1939865600	0	2411724800	5432736657	3834808781	0	0	0	5190451200	0	2577923869	2883584000	0	3145728000	2254438400	1980089676	0	4682932748	0	0	4508876800	0	0	0	6110251662	5426452964	2988441600	0	0	0	0	3355443200	0	0	0
2025-08-04	28934704	21833756	40108032000	19046468	0	0	22431032	21900120	0	35775222612	5521747728	8279002951	0	0	0	6016298554	0	5917657526	0	1749161460	2356707556	0	0	6558963698	186313468	6058283724	0	746951321	0	978559996	0	21236480	3424945847	0	2811921028	0	0	3447146784	21634664	3221052380	20705568	0	0	0	0	18382828	18847376	20904660	20174656	21236480	2644999220	18515556	17586460	1875930383	2016267122	18781012	0	0	7192353592	6775314097	4219163756	0	0	6384767227	4529178808	0	1989128540
2025-08-11	159364684105	215091213772	72969538100	97215378028	57252942240	48623036873	0	80845209600	47025120342	20976511	0	4923559751	0	3040870400	0	0	0	3810432066	0	0	4875878400	4980736000	0	0	5065819402	0	4203003748	379949721	0	0	0	7431753772	0	0	0	0	0	0	2618389949	0	0	3391267951	0	0	3355443200	0	0	0	0	0	0	0	0	2479910159	0	76388761600	0	0	0	0	4912485854	85321930893	6134169600	0	2831061100	1454344319	761864828
2025-08-18	0	0	0	0	0	0	0	0	0	0	0	0	3083600976	0	0	0	0	0	5420810854	0	0	0	262144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3250585600	0	0	4147671603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11464256
2025-08-25	0	0	0	0	0	0	0	61534457475	0	48881088523	0	0	0	1835008000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3866577184	0	0	0	0	2726297600	3088916364	0	0	0	0	0	0	0	0	0	0	0	88707499497	0	0	4308769592	0	4980736000	0	0	0	0	0	0
2025-09-01	69666004892	0	0	0	0	0	0	0	0	0	0	0	0	0	367001600	0	0	0	0	524288000	0	4438480372	0	0	0	0	0	642093721	4169446078	3735632490	0	0	0	0	0	10618240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3528486159	693560761	0	0	6370171364	0	3682014897	0	0	0	0	0	0	0
2025-09-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4459256178	0	0	3932160000	0	0	0	0	0	0	0	0	0	0	0	4771020800	0	0	0	0	0	0	0	0	0	0	0	0	0	3021760975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1887436800	0	0	0
2025-09-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4038773	0	0	0	0	0	0	0	0	6012923	0	9866399	2680056
2025-09-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14183034	0	0	0	0	0	0	0	0	16007686	11821488	15773648	6728260
2025-10-06	10016448	4180932	2282600	10818605	5433484	9493209	8361864	9942539	5311710	7164074	6065198	12123349	17523256	20952564	32296528	22336390	12955742	7756998	12449244	2542330	21147756	18352316	18024720	12806110	8382374	16302036	3063496	16112663	14918224	20356158	15905726	17671904	13129841	9590590	8229136	17653639	11620523	11115884	16206730	23439566	18317984	15656370	17803262	27244276	15852789	20338039	15238178	20111920	18116860	23307880	23746204	11681314	23126012	16136750	5546283	3926994	15383978	9378896	13314544	2578097	15404954	19986474	13435538	5880195	15446488	16149142	59593528
2025-10-13	11144636	6804492	13617732	14446928	12277340	8039515	11517132	7408646	13012524	11079550	11486901	14077114	5179552	18302619	8350494	19992760	7615146	13997744	12449244	22160706	8339504	9326812	7901912	19177054	15321636	22363628	11159904	20806982	7890478	13305316	13373077	4114568	15632962	15066612	12808252	16303966	21661334	18249928	12291254	15946971	12476432	13966855	18550976	11465308	13795505	11843447	12001622	6329120	18116860	17747420	17242532	20441362	15321328	14306591	11850863	4114568	15450342	18006216	16147012	6692665	19320430	23039218	18611930	7645822	10535552	16016414	16657364
2025-10-20	5539136	5824532	5255868	4446388	4977300	1264073	4114568	4180932	5311710	5407047	4579116	6739919	6837072	0	4247296	0	6652950	0	6821898	0	1017462	4180932	1827308	4180932	5537170	0	0	2605721	0	0	1714647	0	1611447	2738011	1140005	1747857	0	7067680	4512752	0	0	1623151	6811165	2580364	0	2576293	6876314	5420936	0	2535948	0	6736571	4313660	4114568	0	0	6411030	4114568	6656960	2578097	4180932	0	4910936	5880195	0	1902719	0
2025-10-27	23780204	19367152	21156200	23714918	24454860	18863161	4004301129	36518320	17928640	34834624	31289447	30070838	27746472	22156346	22269879	21166422	41344608	22757792	39816794	25188082	9710788	27876440	20311980	24618902	23675052	31786488	21252608	27212976	16218152	29912574	11724794	25436492	22145114	20191743	18972825	32342476	27634094	27872536	22120083	29550763	19446172	25906841	21428955	23327972	23857976	23686894	16448010	23807392	27805492	32403964	19498908	16692421	31753332	20659800	31731770	28387887	26639580	30083640	34014804	27567028	16950612	24604227	32047468	20787617	21535652	20153672	23212028
2025-11-03	36318484	38999760	44277096	42740962	43650236	50130076	49208694	50714214	61410010	44157147	29370820	55814699	53901788	50408950	45474539	40628270	62331190	56991496	40107832	61729278	40326236	59004716	58617796	46847272	53372332	53774188	38987924	73640198	60695708	64519402	50726654	68706236	48301010	64310684	59779406	57229791	46733902	48212672	48626211	47496019	53230008	57974466	71272795	59524384	50785346	47897851	48746754	39053828	63209406	72900120	55431872	46592528	64643608	49615100	56476111	49741190	47093500	73639172	67922124	48441391	63923270	59771240	61292643	60752707	45966300	48028258	44964048
2025-11-10	76485320	55238248	37016392	42807326	39494396	40832802	36246656	40331249	25034768	34625818	45736654	41538493	32726932	66919741	50042285	41955550	49623394	66075774	46279684	45005550	50214472	39029152	50025956	39350168	17142422	36962668	55943000	52917105	24712744	50433976	45118165	52627068	41011201	38527278	37445651	38381600	46846783	52161416	32972200	45166742	54257890	43584546	32909927	60402780	48628398	61478665	48200562	34582900	54051686	40168552	43436132	53128757	57883236	36740484	42093985	54940618	49602862	46651420	41136312	38307897	28506454	31478356	56617153	41571788	45842268	40705528	39670300
2025-11-17	5623020592	18652648	26929868	24025041	16698636	22709116	32708306	23245520	32133126	18806099	14545574	32741290	32060132	20554380	26517175	35211006	24869786	41263228	34958628	42907270	16258822	22732340	36208456	24020198	24898562	22297264	26965288	25770493	21149602	22562428	13704897	34035608	28412272	33498717	9814593	24246068	27508189	23957060	27443117	31349956	25687428	21658717	25229413	21529140	22729788	25490625	36479676	19933740	21136166	38628064	19233452	16493329	26129904	25741795	25711508	16149488	28033224	27385112	16540512	27965212	33085570	31743812	25226981	32427518	24231556	22232793	11108284
2025-11-24	17307456	16610864	23651808	17721734	21078660	11885470	24795888	26805054	24105672	21128839	19072542	27320705	33717652	32840950	25643073	44610110	36450222	26002038	31919478	22645752	14909182	26317776	30903932	33776420	30415222	37427216	28961584	23908565	29225496	29099948	15839362	17605540	16286371	27376142	34423820	30926439	19099808	22497224	29912499	39784721	29337448	29393718	16584383	22996980	25774325	18534308	30415010	17988272	32318244	33717128	21552156	38660155	34133680	13265363	13623829	28902894	19299454	37626740	20700884	39548615	24809356	30322441	18376484	22804738	21336560	24666424	15261096
2025-12-01	19900168	27412696	27142072	19711381	25657776	25559611	23749166	28289184	16797862	16025287	20956808	28515257	19446232	29646248	23934664	23974600	19062854	12004294	26093040	37863606	29641990	20676836	33456648	33710056	21721538	37007604	15887876	27146612	13444540	22628792	12953259	27456032	25322106	35705816	28341966	20153078	24077108	22829044	34757071	16079699	28703190	29822317	27377388	29559184	29142239	31939836	28434352	26441040	26212756	30266200	37077296	20342441	28019436	28955300	32395410	20861332	11203046	39329808	32513676	30573606	21557520	18592830	37570685	20202580	14260632	39267357	8864656
2025-12-08	20267428	20030792	22961140	15065901	7349676	29743700	11251676	10437268	18921510	18044532	29915948	24400689	32790136	24394262	18100317	20834602	12425790	23155976	29914964	15881494	28425436	20310944	20582032	17052692	21456082	22363628	10241560	11100313	28236874	16241590	19401384	25114212	23235880	21885017	26737413	23516064	25782725	39884248	19065683	17021869	14535236	18739529	31890140	17082752	15106135	14045362	23257960	17502812	9754996	25246552	25459560	27742652	29257768	17397666	24042977	24511352	26321568	20439288	28419668	29103499	24297730	16507819	23353784	27981130	17752904	30020071	33817520
2025-12-15	19471060	34314552	40892532	44731882	50829193728	27985177672	20548592	29085552	28876110	7992005	12813239617	57686208	5114195304	9055301604	857401526	36936470	11139436080	26007098	40494028	1269736294	7108894190	7360693560	672230736	3407391570	8360549124	51409632	21584428	813752291	8553733416	9592888862	9988766101	11979766668	36774136	15048990033	29060153	9200995825	5608859278	5004015476	41512285	45810771	7987130454	7045936025	4869048327	31956120	22331604	37393587	33968106	4483890752	7217203540	59215020	32514324	37366682	7209679164	6704524772	37211342	48960727	25843212	31432492	48170896	37169610	8469477968	34768829	52435393	6422449740	24091200	38891010	2002287500
2025-12-22	0	0	0	113909474635	83257627040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5075107840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1375701119	0
2025-12-29	0	5758168	4114568	841035	1385280	5710461	1378542	6225327	49565287510	5407047	975315	4815363	0	1986305	5967075	6989110	2538382	2585666	2110054	2542330	4310989806	0	10056444	6702050	0	7852380	0	6720289	0	2538090	0	0	1543235062	6852579	5254573	5397784354	0	0	2149580800	6642937	4462088548	5870447	2563869	2580364	4993950	4114568	4579116	2171659596	2820214	6783244	4579116	7201119	0	0	4114568	4579116	4114568	6746732	4778208	4114568	6749842	6874129	4579116	1765627	0	6017287	4048204
2026-01-05	29982980	22899944	28575856	25463352	12558976	19384602	27583176	27987545	26091412	26804580	10941773	5291675354	33191480	31168005	21871695	22336390	31124552	33166820	29875788	20368878	24222502	35410596	35549412	42734132	36682396	37604880	3795340592	36105752	24401438	22429700	15905726	22051928	26525138	28936688	26538321	24025398	23108318	25516700	26507064	2652358522	50873326	36489132	40982008	30976324	26761342	30835454	25407150	32211080	20937074	40779944	15185248	32389382	32151516	21959047	9660851	29433806	5353325612	39529724	33039904	32922314	31313028	35631561	5045583033	40590290	16856456	27100055	976420728
2026-01-12	0	0	0	0	4869333868	7325004512	0	0	0	0	2839860272	0	0	0	0	0	6251989902	0	0	0	0	0	0	6558963698	2192876376	0	0	0	9485577224	0	0	0	3417692632	5787289664	0	0	0	0	0	0	0	0	0	0	0	0	0	1126833272	5566750854	0	4056980216	0	9116039676	4537572048	0	5200962712	0	0	0	0	0	0	0	0	4562060364	3370875295	0
2026-01-19	7423736	12562660	13816824	56285073167	17237912	12353175	18720604	8922957	12086018	12239301	11951449	17092703	15066208	25076362	16247810	19154612	13305900	4390674232	6224622	14549344	19953204	11748208	9861948	9223168	11339796	9621740	12619912	15214881	16524636	18017160	10541059	27095592	10172403	12660421	12578247	12189398	13943263	13239360	18655241	8229136	13937960	4063678089	12874616	9739844	18283400	2868380959	2662325450	11882784	20804346	7607844	11012388	4186671644	2579440	14505683	19738748	12288858	11667594	5264328	6656960	16162519	18941532	18592830	10832337	26666089	12219672	20263710	8201016
2026-01-26	87081524236	66499245024	40944250584	15198629	7017856	22642752	48083861313	22883519	24835676	32880496108	21401211	30182303	2869722412	10073483	21147376	4774953100	29448902	21828696	21142928	633494890	14644084	4022172144	404639800	6303866	19523078	3516511060	18603424	427596660	4390555248	11728838	17819465	5646292096	22155345	26166487	2359518354	5862425	3447658203	15528832	27422246	17400442	18287082	22455913	2646538868	2138208316	3676581360	22539954	14896096	22235568	28668224	4857086372	2366711040	9424938	3940661636	21114050	702573940	78128916817	25696676	14709588	23044184	15090596	22088432	70061456406	29673369	15569339	2769194260	12300030	20810176
2026-02-02	10480996	2756288	11374468	5730274	13902984	11155466	17571358	56109609086	19380878	10946822	12814181	12115403	16064828	2002943551	429770663	26098248	5076764	4446388	3930810162	11807922	5264758	20110072	16131048	12740460	17814510	17850876	16933572	21222691	8295500	5255385964	4763422357	20269640	18932451	12461329	9700961	19312739	7658530	1969198564	13758219	7585107	9224596	11740894	23643294	18168072	11057931	13381722	11919978	16528264	9754996	7607844	16180708	14402238	17701676	2995353630	12656662	6210793	15715798	3493615200	3942717276	3595918235	4803700052	12592343	7115125	3391056298	11597376	12609160	1340028
2026-02-09	10348268	13741712	2282600	11726004	10344420	15070942	14120430	13924379	8903136	8124733	6463382	21347945	11084368	14121687	10944375	5616356	13986090	0	21646652	13446524	9622422	18551408	13843788	15063914	648794934	20615696	13819840	17820602	5899558	9323476	11658430	5062744	7669282	6852579	6117305	1747857	3543962	7067680	11089745	19271708	14137052	10184107	5127738	13522592	10858839	13912634	10858154	15930988	20937074	8229136	10805224	14868036	12981076	19929796	15889636	12940980	13433144	9445260	15018824	8760048	8721476	18327374	16370559	22776814	10933736	7920006	5454596
2026-02-16	8361864	0	4778208	9202899	5499848	6307737	1378542	5695243	9556416	7296802	10777042	4247296	14005964	0	9080498	4114568	6719314	11345714	4844572	6590534	0	4114568	13471892	6370230	6959772	7343936	5712680	4114568	6622724	6719022	1714647	2531372	4247296	2738011	10220056	5928789	8627320	10551704	0	0	7465882	5737719	6811165	2580364	4993950	8361864	10990882	1107276	6934782	2535948	4512752	6736571	2579440	7774886	18610510	10258997	12757354	13847680	22301600	19073722	10665318	4313660	2536837	16192816	19987780	9809177	19976440
2026-02-23	10082812	13788212	7671196	14357594	16109724	17330475	39336715890	7342282	10623420	15857758	14559790	11186307	13873236	10348169	6099803	20328274	13007344	5171332	8467404	1255227946	6282220	18815084	10189172	21764536	11074340	23315192	15805384	11299405	7898779058	13637136	11592066	17738268	14940380	20656291	5320937	9976993	23878016	11248612	17069462	9569490	12578258	18474073	7691607	16700232	10858839	16289835	11868894	11306420	10916622	11295996	11609664	10088578	15586784	16004022	1335163931	19483593	10724690	12077424	13380284	16361611	11224022	16441455	2536837	15358008	15313760	1891892944	1978636420
2026-03-02	0	0	0	0	0	0	0	0	0	0	5488067	0	0	0	0	0	0	0	0	2542330	4446388	0	1827308	4380024	0	4114568	1531748	0	2131960510	0	4645480	0	4114568	0	6183669	4579116	2130706432	4645480	0	6775665	0	13737348	0	2580364	0	0	0	0	0	0	0	2137443003	0	2130706432	0	0	0	5264328	2542392	4844572	4313660	2133399629	2536837	0	1153208	1902719	1340028
2026-03-09	0	4294967296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8573157376	0	0	0	0	0	0	0	8573157376	0	0	0	0	0	0	0	0	0	8573157376	0	0	2535948	0	0	0	8573157376	0	0	0	0	0	0	0	0	0	0	0	0	0
