week_start	sub-496035/sub-496035_ses-20191108T181915_icephys.nwb	sub-496035/sub-496035_ses-20191108T184609_icephys.nwb	sub-496035/sub-496035_ses-20191108T193629_icephys.nwb	sub-496035/sub-496035_ses-20191108T203439_icephys.nwb	sub-496035/sub-496035_ses-20191108T215123_icephys.nwb	sub-496035/sub-496035_ses-20191108T223842_icephys.nwb	sub-496035/sub-496035_ses-20191108T231928_icephys.nwb	sub-496035/sub-496035_ses-496035-04-01-01_icephys.nwb	sub-496035/sub-496035_ses-496035-05-01-01_icephys.nwb	sub-496035/sub-496035_ses-496035-05-02_icephys.nwb	sub-496035/sub-496035_ses-496035-06-01-01_icephys.nwb	sub-496035/sub-496035_ses-496035-08-01-02_icephys.nwb	sub-496035/sub-496035_ses-496035-08-01_icephys.nwb	sub-496035/sub-496035_ses-496035-09-01_icephys.nwb	sub-497712/sub-497712_ses-20191125T171356_icephys.nwb	sub-497712/sub-497712_ses-20191125T212258_icephys.nwb	sub-497712/sub-497712_ses-20191125T215755_icephys.nwb	sub-497712/sub-497712_ses-20191125T223535_icephys.nwb	sub-497712/sub-497712_ses-20191125T223811_icephys.nwb	sub-497712/sub-497712_ses-497712-03-01_icephys.nwb	sub-497712/sub-497712_ses-497712-05-01-01_icephys.nwb	sub-497712/sub-497712_ses-497712-05-01-02_icephys.nwb	sub-497712/sub-497712_ses-497712-06-01-01_icephys.nwb	sub-497712/sub-497712_ses-497712-07-01-01_icephys.nwb	sub-499276/sub-499276_ses-20191119T230743_icephys.nwb	sub-499276/sub-499276_ses-20191120T004103_icephys.nwb	sub-499276/sub-499276_ses-499276-03-01-01_icephys.nwb	sub-499276/sub-499276_ses-499276-06-01_icephys.nwb	sub-499277/sub-499277_ses-20191118T171337_icephys.nwb	sub-499277/sub-499277_ses-20191118T185857_icephys.nwb	sub-499277/sub-499277_ses-20191118T214029_icephys.nwb	sub-499277/sub-499277_ses-20191118T222143_icephys.nwb	sub-499277/sub-499277_ses-499277-04-01-01_icephys.nwb	sub-499277/sub-499277_ses-499277-05-01-01_icephys.nwb	sub-499277/sub-499277_ses-499277-06-01-01_icephys.nwb	sub-499277/sub-499277_ses-499277-06-02_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-20190409T210613_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-20190410T161219_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-20190412T162336_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-20190412T191355_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-20190416T174241_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-20190416T192122_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-20190416T203054_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-20190416T212554_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-H19-03-307-11-01-01_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-H19-03-307-11-03-01_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-H19-03-307-99-01-03-01-01_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-H19-03-307-99-01-03-01-02_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-H19-03-307-99-01-03-01-03_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-H19-03-307-99-01-03-01-04_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-H19-03-307-99-03-03-01-02_icephys.nwb	sub-H19-03-307/sub-H19-03-307_ses-H19-03-307-99-03-03-01_icephys.nwb	sub-M19-01-001/sub-M19-01-001_ses-20190227T175943_icephys.nwb	sub-M19-01-001/sub-M19-01-001_ses-20190228T183846_icephys.nwb	sub-M19-01-001/sub-M19-01-001_ses-20190228T215742_icephys.nwb	sub-M19-01-001/sub-M19-01-001_ses-20190228T222559_icephys.nwb	sub-M19-01-001/sub-M19-01-001_ses-20190710T231356_icephys.nwb	sub-M19-01-001/sub-M19-01-001_ses-Q19-01-001-01-02-01a-01_icephys.nwb	sub-M19-01-001/sub-M19-01-001_ses-Q19-01-001-01-02-02-02-01_icephys.nwb	sub-M19-01-001/sub-M19-01-001_ses-Q19-01-001-01-02-02a-01_icephys.nwb	sub-M19-01-001/sub-M19-01-001_ses-Q19-01-001-02-02-02b-02_icephys.nwb	sub-Q19-26-005/sub-Q19-26-005_ses-20190718T182323_icephys.nwb	sub-Q19-26-005/sub-Q19-26-005_ses-20190718T193609_icephys.nwb	sub-Q19-26-005/sub-Q19-26-005_ses-20190718T211030_icephys.nwb	sub-Q19-26-005/sub-Q19-26-005_ses-20190718T220139_icephys.nwb	sub-Q19-26-005/sub-Q19-26-005_ses-20190718T223434_icephys.nwb	sub-Q19-26-008/sub-Q19-26-008_ses-20190816T183141_icephys.nwb	sub-Q19-26-008/sub-Q19-26-008_ses-20190819T195256_icephys.nwb	sub-Q19-26-008/sub-Q19-26-008_ses-20190819T213738_icephys.nwb	sub-Q19-26-008/sub-Q19-26-008_ses-20190819T222925_icephys.nwb	sub-Q19-26-008/sub-Q19-26-008_ses-20190820T190404_icephys.nwb	sub-Q19-26-008/sub-Q19-26-008_ses-20190820T200702_icephys.nwb	sub-Q19-26-009/sub-Q19-26-009_ses-20190923T171339_icephys.nwb	sub-Q19-26-009/sub-Q19-26-009_ses-20190923T215800_icephys.nwb	sub-Q19-26-009/sub-Q19-26-009_ses-20190923T222032_icephys.nwb	sub-Q19-26-009/sub-Q19-26-009_ses-20190923T230717_icephys.nwb	sub-Q19-26-009/sub-Q19-26-009_ses-20190925T195347_icephys.nwb	sub-Q19-26-009/sub-Q19-26-009_ses-20190925T203512_icephys.nwb	sub-Q19-26-009/sub-Q19-26-009_ses-20190925T204651_icephys.nwb	sub-Q19-26-009/sub-Q19-26-009_ses-20190925T212556_icephys.nwb	sub-Q19-26-012/sub-Q19-26-012_ses-20191001T194530_icephys.nwb	sub-Q19-26-012/sub-Q19-26-012_ses-20191001T205448_icephys.nwb	sub-Q19-26-012/sub-Q19-26-012_ses-20191002T173221_icephys.nwb	sub-Q19-26-012/sub-Q19-26-012_ses-20191002T182216_icephys.nwb	sub-Q19-26-012/sub-Q19-26-012_ses-20191002T190441_icephys.nwb	sub-Q19-26-012/sub-Q19-26-012_ses-20191002T200455_icephys.nwb	sub-Q19-26-013/sub-Q19-26-013_ses-20191015T205741_icephys.nwb	sub-Q19-26-018/sub-Q19-26-018_ses-20191111T223210_icephys.nwb	sub-Q19-26-018/sub-Q19-26-018_ses-20191112T192919_icephys.nwb	sub-Q19-26-018/sub-Q19-26-018_ses-20191113T173113_icephys.nwb	sub-Q19-26-018/sub-Q19-26-018_ses-20191113T211001_icephys.nwb	sub-Q19-26-02/sub-Q19-26-02_ses-20190604T010243_icephys.nwb	sub-Q19-26-02/sub-Q19-26-02_ses-20190604T013826_icephys.nwb	sub-Q19-26-02/sub-Q19-26-02_ses-20190604T025400_icephys.nwb
2026-01-19	0	0	0	0	0	0	0	204849296	82581460	99512020	90071192	118741786	116400376	133234928	0	0	0	164225514	0	132943840	91532160	95672368	90168376	166780572	0	31670299	201692453	138491332	0	141555438	0	0	100730076	136273356	97709900	95691816	0	0	0	0	0	0	0	0	117008980	177814940	120817680	154803373	214546937	84162945	213532664	81525460	62838718	54476568	20799644	0	0	179833904	71289216	128189748	62938016	0	0	0	0	39553668	0	0	0	0	0	0	0	0	0	0	0	32160031	0	0	0	0	0	0	0	0	0	0	27463847	0	0	25226110	0	0
2026-01-26	0	0	0	0	38515811	0	41772703	399270885	122412182	150993494	135040424	138426988	213493045	239427657	41504723	24097195	0	54741838	0	199515306	165413652	144437648	159701417	303826978	48051835	0	158776526	209063342	0	0	31094767	0	149667460	251664230	175728033	175218269	0	55725975	0	0	34483670	0	0	16567549	138289752	322999941	182022888	180478942	246063186	100072022	321062182	141727066	0	0	0	0	0	268689032	103151076	110663244	95402484	0	44993473	21655920	27851378	0	0	38819656	18915645	25121550	18829608	0	0	30658349	0	29106843	0	0	34178719	0	0	0	24898339	27211888	0	26962386	0	35403357	0	0	31907101	0	0	0
2026-02-02	20818433	0	0	0	0	26515294	0	204384748	103062325	100175660	89739372	93301412	117329472	131310372	0	0	28448124	0	31104780	132811112	90868520	96269644	90500196	166581480	0	0	105364348	186584923	0	0	0	0	130173594	136472448	97311716	95824544	0	0	0	64763875	0	0	0	0	94184640	179075856	122012232	119545048	162913936	68218932	278825435	81127276	0	18158856	0	14582394	31949634	178241168	92538516	72514580	77898262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26764399	42999455	0	0	0	0	0	24325548	0	0	0	0	0	0	24663711
2026-02-09	0	0	0	0	0	0	0	203721108	83178736	99578384	90535740	92041324	117329472	131044916	0	0	0	0	0	133408388	90536700	96800556	91096644	166116932	0	0	106690800	138955880	0	0	0	0	100199164	135941536	96050800	95890908	0	0	0	0	0	0	0	0	92193720	177284028	121348592	120208688	163843032	67223472	213930848	80795456	0	0	0	0	0	178174804	74474688	72912764	63004380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-16	15112080	12662320	12258428	16173904	10931148	12523884	10599328	102258738	41423458	50353286	44770140	45722024	58366098	66717010	12391156	11661152	12391156	0	0	67500562	45699716	48566188	44918278	83158012	0	0	52615810	69776578	0	0	0	0	51327316	67904404	48589494	47613634	0	0	0	0	0	0	0	0	46362316	88841106	60275284	60137526	81423786	33313098	106865878	40464092	0	0	0	0	0	89186948	35445516	32109540	31668100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-23	9670232	9476848	12324792	9006592	8741136	0	32768655	255348207	103691373	100706572	112721718	91444048	116732196	133168564	35464830	0	0	41069134	23648148	133673844	113419740	121183196	89969284	207762302	0	0	131771799	139685884	0	0	0	0	126659190	169761010	96382620	96554548	23128428	44248666	19864506	0	29858202	30873653	0	15719465	92326448	223329671	152050742	151040637	164042124	67488928	215125400	101425686	44425286	0	17517820	15522562	0	179236628	72284676	89929812	80431166	46038340	30224697	0	0	0	0	0	0	0	0	23318559	29681244	0	0	0	0	0	0	24073115	0	0	17932810	0	0	20007196	0	0	22792662	15267583	0	0	0	47299434
2026-03-02	20151434	24445967	50604371	21812438	0	0	0	0	0	25309371	0	0	29680779	32595319	0	0	0	0	0	0	23015768	0	22525503	0	34399658	25814402	0	35319655	25065190	33686914	24362431	46861304	0	0	23896563	24702731	0	0	0	53271899	0	0	0	0	24674348	0	0	0	0	13603805	53963851	0	0	18158320	0	0	26366530	44527110	0	0	15966778	0	0	14074056	21835842	0	26897253	0	14428613	21348832	16113704	0	0	21665717	20055478	21561638	0	25710275	0	0	0	19448459	0	20123112	0	0	17242480	22929125	0	0	21649633	24136864	32069334	0
2026-03-09	0	0	0	0	29030091	22462482	0	0	0	0	0	22894194	0	0	0	22402450	22679132	0	0	33186187	0	0	0	0	0	52425172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29480009	40502533	0	0	0	0	0	81556514	0	0	0	0	0	0	0	0	0	17623212	0	0	0	0	0	0	26245760	0	28665016	0	0	0	0	0	0	0	0	23374103	0	24433251	0	24278823	0	0	0	24159775	0	0	0	0	0	0	0	0	0
2026-03-16	5876068	12011884	14799172	29634380	0	0	0	203920200	88487856	113913008	99693972	110755972	109830340	127195804	0	0	0	0	0	147211272	79653004	124076160	88642004	164789652	0	0	135825424	133978580	22895580	14931900	0	23161036	103981912	132623336	85167104	93236348	24488316	0	20572840	0	0	14799172	6304580	0	88809156	175492200	141855068	117155944	166364864	63905272	227336376	80729092	0	0	0	0	0	198283096	71488308	88242848	63601656	17652824	0	0	8162772	0	18183736	0	0	0	0	19444652	22961944	0	18051008	0	40216584	17121912	0	0	0	35106556	0	0	21037388	0	12410068	0	0	19112832	0	16591000	19776472	0
2026-03-23	4216968	4349696	0	31709202	0	0	0	102656922	37906166	78708937	66217518	45655660	54583350	58554238	0	0	0	0	0	107845809	37802400	41067056	45980102	83290740	0	0	49297610	65861102	29531980	0	0	0	46482744	90733620	44076742	80654641	0	0	0	0	0	0	0	0	38664092	85257450	56825184	59739342	78304678	30459446	105405870	36747708	0	0	0	0	0	88987856	32923684	32905908	28084444	0	0	0	0	0	0	0	0	0	0	0	34697400	30658349	36907258	29106843	12078248	55586523	15130992	4114568	0	0	0	0	0	0	0	0	0	0	0	0	11082788	0
2026-03-30	41636866	49928987	92437075	27293142	38515811	26515294	41772703	92693763	21011777	32403855	27486502	26700462	38726571	41997551	83009446	24097195	28448124	54741838	31104780	41738891	28646324	31302652	24283771	55016582	48051835	31670299	31888155	48292683	60090620	94370292	31094767	30531051	60479772	94840212	125147324	92154801	24809128	55725975	39077476	64763875	68967340	34274241	50723965	16567549	25014352	56078439	34760670	34528321	51035725	33480762	65160043	19737514	62838718	18158856	20799644	14582394	31949634	63145342	20983844	18337176	14761154	99851630	44993473	21655920	27851378	39553668	31118829	38819656	18915645	25121550	18829608	29737987	104092200	30658349	105952440	29106843	32059535	96480093	102536157	26764399	42999455	27199087	24898339	27211888	28163347	26962386	24325548	35403357	27463847	16170615	31907101	25226110	36730838	24663711
2026-04-06	5453264	8771464	0	12355120	0	0	0	0	0	0	0	26700462	0	0	0	0	0	0	0	0	0	0	24283771	0	0	0	0	0	30045310	47185146	0	61062102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61316698	0	29106843	32059535	0	0	26764399	0	0	0	0	0	26962386	0	0	0	16170615	0	0	0	0
2026-04-13	41636866	32209799	92437075	27293142	38515811	26515294	41772703	92693763	21011777	32403855	27486502	26700462	38726571	41997551	41504723	24097195	28448124	54741838	31104780	41738891	28646324	31302652	24283771	55016582	48051835	63340598	31888155	48292683	30045310	94370292	118768077	91593153	90719658	142260318	62573662	30718267	56398393	55725975	19538738	64763875	103451010	34274241	101447930	33135098	25014352	56078439	56196242	34528321	51035725	16740381	65160043	19737514	62838718	18158856	20799644	14582394	31949634	63145342	20983844	18337176	14761154	99851630	44993473	21655920	27851378	39553668	31118829	38819656	18915645	25121550	18829608	29737987	34697400	30658349	26488110	32358679	41615951	32160031	34178719	53528798	42999455	27199087	24898339	27211888	28163347	26962386	24325548	35403357	27463847	16170615	31907101	25226110	36730838	24663711
2026-04-20	14047368	33049272	16657364	30189156	0	0	0	193235596	74352324	109333892	120200448	88324940	105914864	128257628	0	0	0	0	0	139580240	115599368	110206084	87978364	158285980	0	0	131777220	185722191	23161036	15330084	0	32783816	93629128	134149708	93595332	91709976	16325544	0	25151956	0	0	22696488	32783816	0	92127356	174563104	139598692	112576828	169218516	68152568	215390856	82653648	0	18158856	0	14582394	0	206379504	63922812	106248204	56301616	20241020	0	21655920	27851378	0	21369208	38819656	0	0	0	19577380	24687408	0	27939244	0	28868340	0	0	0	0	14201896	24898339	0	26611964	0	0	0	0	32097975	0	0	21369208	0
2026-04-27	12001500	1242004	0	14079828	0	0	0	0	0	0	0	0	0	0	0	24097195	0	0	0	0	0	0	0	0	0	0	0	0	90135930	59462486	31094767	56545739	42583590	94840212	70537342	92154801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18829608	0	91494012	91975047	79464330	62261890	57410583	56117435	102536157	66204322	0	0	0	0	0	0	0	0	0	0	31907101	0	0	0
2026-05-04	41636866	49887547	92437075	27293142	77031622	26515294	41772703	130358959	21011777	32403855	27486502	26700462	38726571	41997551	41504723	48194390	28448124	54741838	31104780	41738891	28646324	31302652	24283771	55016582	48051835	63340598	31888155	48292683	60090620	47185146	45031207	30531051	30239886	47420106	31286831	30718267	24809128	55725975	33873362	64763875	34483670	34274241	50723965	33135098	25014352	56078439	34760670	34528321	51035725	16740381	65160043	19737514	62838718	18158856	20799644	29164788	31949634	63145342	20983844	18337176	14761154	99851630	44993473	43311840	27851378	39553668	31118829	38819656	18915645	25121550	37659216	29737987	34697400	30658349	26488110	29106843	32059535	32160031	34178719	26764399	42999455	27199087	24898339	27211888	28163347	26962386	24325548	35403357	27463847	16170615	31907101	25226110	36730838	24663711
2026-05-11	13862580	14277888	53915075	13796216	14061672	10013468	42848487	54581363	10952655	30072587	14169780	10942564	52697259	6894360	10478016	33013194	42244340	10478016	52442628	43573219	6760804	10212560	11270057	7459378	10079832	6562540	14037052	97736063	7840580	7292544	13796216	30839866	14452360	13796216	10851580	10893324	32677348	13464396	14875164	10146196	10278924	14260764	6562540	10876200	13705232	11448856	40823726	40820797	6869740	13862580	11475925	7508760	10079832	10146196	14128036	24662226	36844546	14037052	51756424	7690728	6695268	10278924	33800857	23822068	10278924	7027088	38586945	13356288	28929113	31295936	6894360	29549279	10212560	13729852	7442396	10278924	11407112	6894360	9880740	33393303	49827451	32647399	31593607	10146196	30655951	13729852	10345288	10411652	33137950	6628904	3576160	6495348	35247310	6628904
2026-05-18	8064292	43151331	31291692	18748896	11714312	14767056	11448856	11659364	12081708	17721320	24069432	25717116	11792092	43911447	44391854	14899784	40366204	14634328	10984308	15906660	11249764	67553488	34986171	18683764	14767056	37064166	45499583	42930815	24279940	25783480	31165807	27996324	12544928	15032512	8142072	5100744	23858924	51848410	26669044	8462476	41373422	34477164	34012616	23186481	14844836	59829483	33824940	14579380	15707568	14501600	13155464	19037184	14634328	11316128	32483968	34205094	14899784	75036986	11316128	25318932	11050672	23261648	11581584	7732472	32687422	10652488	22886296	14556548	22227449	7997928	29553480	29830856	27243488	9590664	44269054	11183400	21469820	33840931	7599744	32137407	6670648	14037052	25532554	11182572	20407996	15032512	28691336	14236144	22199824	18549804	32965761	45805776	25451660	41768155
