region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/RI	179738602	18	7	1
SGP	37451258	7	7	0
IND/KL	1128188	1	1	0
USA/AL	1128188	1	1	0
IND/JK	995460	1	1	0
DZA/30	1061824	1	1	0
UZB/TK	1061824	1	1	0
PAK/SD	3052744	3	3	0
UKR	4114568	1	1	0
ROU	34697400	1	1	0
GBR	129637908	17	17	0
UKR/18	36730838	1	1	0
MAR/01	1460008	1	1	0
BRA/RJ	1791828	1	1	0
SAU/01	2389104	2	2	0
JAM	1858192	1	1	0
DNK/84	31589265	3	1	1
NOR/50	491751827	98	0	8
FRA/ARA	53268276	4	4	0
NPL/P1	16657364	1	1	0
LBN	1260916	1	1	0
VNM/HN	44862064	6	6	0
NGA/FC	1194552	1	1	0
MEX/TAB	2654560	1	1	0
IDN/SN	1128188	1	1	0
IDN/KR	929096	1	1	0
VNM/24	28163347	1	1	0
MEX/MEX	929096	1	1	0
DEU/BE	99851630	1	1	0
PRY/ASU	1327280	1	1	0
ARG	1526372	1	1	0
DNK	21435572	1	1	0
ARE/DU	1990920	2	2	0
VNM/45	1061824	1	1	0
BRA/SP	43402056	8	8	0
USA/MN	134073941	3	3	0
IND/RJ	8428228	2	2	0
KEN/30	1725464	2	2	0
USA/FL	1990920	2	2	0
USA/GA	7034584	1	1	0
FRA/IDF	115900714	17	8	3
PSE/GZA	4645480	1	1	0
VNM/SG	87754528	10	10	0
GBR/WLS	33912004	1	1	0
URY/MO	4048204	1	1	0
SYC	13339164	4	4	0
BGD/C	2853652	2	2	0
IND/TN	3052744	3	3	0
VNM	862732	1	1	0
SAU/07	2057284	2	2	0
THA/21	1061824	1	1	0
ARG/L	1393644	1	1	0
ESP/IB	929096	1	1	0
LKA/2	13803712	1	1	0
BEL/VLG	2389104	1	1	0
MAR/06	1061824	1	1	0
LTU/VL	862732	1	1	0
IDN/YO	1128188	1	1	0
IRQ/NI	2322740	2	2	0
ESP/CM	1128188	1	1	0
VNM/DN	14135532	2	2	0
COL/RIS	1460008	1	1	0
IND/UP	4711844	1	1	0
UKR/26	1061824	1	1	0
MYS/14	4446388	2	2	0
JOR/AM	1128188	1	1	0
TUR/48	3384564	1	1	0
CHL/RM	2787288	2	2	0
MEX/ROO	1128188	1	1	0
PSE/RBH	1393644	1	1	0
UKR/43	1393644	1	1	0
VNM/68	862732	1	1	0
ZMB/09	1061824	1	1	0
PHL/00	1128188	1	1	0
TUN/11	2787288	2	2	0
IRQ/DA	1924556	1	1	0
DEU/TH	10020964	1	1	0
PAK/KP	929096	1	1	0
BRA/PR	1659100	1	1	0
BRA/RS	2787288	2	2	0
OMN	1128188	1	1	0
VEN	1128188	1	1	0
NLD/NB	6437308	1	1	0
MAR/02	862732	1	1	0
MAR/07	1061824	1	1	0
KOR/42	1061824	1	1	0
IND/MP	1061824	1	1	0
VNM/52	862732	1	1	0
PHL/06	1460008	1	1	0
NGA/RI	6370944	1	1	0
DEU/HE	1128188	1	1	0
RUS/MOW	31094767	1	1	0
VNM/13	1393644	1	1	0
SAU/02	9622780	3	3	0
PRY/10	3251836	1	1	0
IND/TS	75085980	4	4	0
DEU/HH	1128188	1	1	0
UKR/12	1061824	1	1	0
IDN/JI	1990920	1	1	0
ARG/C	1061824	1	1	0
BRA/GO	1194552	1	1	0
ECU/P	1460008	1	1	0
VNM/HP	796368	1	1	0
BRA/MT	4711844	1	1	0
DEU/BY	1128188	1	1	0
ETH/AA	1393644	1	1	0
EST/37	14582394	1	1	0
IND	8693684	2	2	0
JPN/13	81939734	162	4	1
AWS/ap-northeast-2	20818433	1	1	0
USA/NC	699	4	0	1
RUS/VLA	17652824	1	1	0
CHE/GE	20818433	1	1	0
ESP/CT	20818433	1	1	0
VEN/M	2588196	1	1	0
VEN/I	1061824	1	1	0
VEN/K	1327280	1	1	0
THA/10	1725464	1	1	0
EGY/GH	1128188	1	1	0
BRA/BA	1460008	1	1	0
LBN/BA	2190012	1	1	0
USA/MO	4313660	1	1	0
VNM/37	796368	1	1	0
JOR/AZ	929096	1	1	0
ZAF/GP	6304580	2	2	0
IRQ/KI	1327280	1	1	0
FRA/PAC	1327280	1	1	0
NZL/OTA	1327280	1	1	0
MYS/12	1061824	1	1	0
TWN/KHH	1061824	1	1	0
ESP	1327280	1	1	0
