region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
LBN/BA	13139747	7	7	0
KEN/28	2227272	2	2	0
IDN/JI	2601140	2	2	0
BRA/GO	3626200	2	2	0
UKR/21	1264896	1	1	0
MYS/10	2199098	1	1	0
MYS/14	3117502	2	2	0
RUS/BA	2516282	2	2	0
USA/WA	10694356	6	2	2
BRA/BA	29748545	11	11	0
TUR/16	14280744	1	1	0
ESP/MD	43348022	12	12	0
COG/16	9040104	1	1	0
BRA/ES	5849414	3	3	0
ROU/AR	1563680	1	1	0
MEX/HID	1563680	1	1	0
DOM/01	6515295	4	4	0
MEX/JAL	4361659	3	3	0
BRA/PA	9894347	4	4	0
VEN/D	5201367	3	3	0
BGR/22	1389911	1	1	0
PRT/10	1389911	1	1	0
MEX/AGU	2988854	2	2	0
SGP	31427292	15	15	0
BGD/D	851604	1	1	0
VNM/35	8581548	1	1	0
PAN/8	13042115	2	2	0
HND	1286744	1	1	0
ARM/ER	17535043	4	4	0
VNM/CT	12193040	2	2	0
USA/WI	1776240	1	1	0
GEO/TB	3113700	3	3	0
PAN/4	562768	1	1	0
USA/CA	21438180	23	9	4
ARE/AJ	12147712	3	3	0
ROU/B	1931577	1	1	0
USA/WV	2155764	1	1	0
THA/50	13325868	1	1	0
PER/LMA	9658039	5	5	0
PSE/NBS	3202163	2	2	0
ITA/21	2159208	1	1	0
VNM/DN	19416242	6	6	0
DNK/84	1764968	1	1	0
USA/OK	1454623	1	1	0
ECU/O	1454623	1	1	0
IRQ	8256651	5	4	1
MEX/MEX	4438565	3	3	0
IND/TS	4805859	3	3	0
NGA/LA	3614436	3	3	0
MEX/GRO	3473314	1	1	0
MAR/06	9218445	5	5	0
COL/TOL	1703208	1	1	0
ARG	2223281	1	1	0
IRN	4860328	1	1	0
SYR	4437768	3	3	0
OMN/ZU	2839190	2	2	0
BLR/VI	1301955	1	1	0
IRQ/NA	2532042	1	1	0
ITA/25	1315348	1	1	0
USA/MD	41463124	30	10	5
CHN/SH	7939841	2	2	0
GCP/us-central1	34037541	6	6	0
CHL/ML	1461372	1	1	0
COL/DC	16483350	9	9	0
TUR/47	1389547	1	1	0
RUS/BEL	1389547	1	1	0
BRA/PI	6212614	3	3	0
NPL	4668153	4	4	0
USA/OR	1589976	1	1	0
SOM	5374289	1	1	0
IND/HR	1315396	1	1	0
ITA/42	9713821	1	1	0
IDN	5289566	4	4	0
ARG/A	1195127	2	2	0
COL/ANT	3950375	3	3	0
VEN/G	608801	1	1	0
ARE/AZ	9731814	7	7	0
BRA/PE	4820541	3	3	0
MAR/04	5465352	3	3	0
COL/HUI	5115034	1	1	0
VNM/49	1444215	1	1	0
DEU/NW	6457104	20	4	3
KWT/KU	14681973	2	2	0
ROU/TM	736723	1	1	0
BRA/DF	4343844	2	2	0
DZA/43	2324827	1	1	0
NIC/MN	3861024	2	2	0
CHL/CO	1841990	1	1	0
CRI/SJ	6198485	5	5	0
BRA/AM	1795079	1	1	0
TUR/31	910354	1	1	0
UKR/63	893506	1	0	1
ETH/AA	1824008	2	2	0
XK	1073609	1	1	0
GCP/us-west2	4966492	1	1	0
GCP/us-west4	4966492	1	0	1
CHN/GD	4966492	1	1	0
VNM/29	5503502	2	2	0
USA/IL	9028453	10	3	2
ESP/MC	1915537	1	1	0
MEX/GUA	4293850	3	3	0
VNM/54	1767287	1	1	0
ARE/DU	3070886	2	2	0
VEN/V	7766050	5	5	0
PHL/07	796267	1	1	0
HUN/BU	1244652	1	1	0
ARE/FU	12718637	1	1	0
NPL/P3	6133967	4	4	0
PRY/14	1005283	1	0	1
GBR/SCT	3803483	3	3	0
IND/RJ	1116819	1	1	0
PRY/ASU	6713000	4	4	0
AUT/9	865050	1	1	0
MDA/CU	3015331	2	2	0
RUS/NIZ	1214293	1	1	0
RUS/KYA	3709584	2	2	0
FRA/ARA	5282630	1	1	0
TTO/CHA	2083576	1	1	0
VEN/P	1573318	1	1	0
GRC/I	657966	1	1	0
ITA/75	1632403	1	1	0
CHE/ZH	1552145	1	1	0
BGD/B	1658872	1	1	0
AZE/YE	3120147	2	2	0
FRA/CVL	1735470	1	1	0
DZA/23	1473431	1	1	0
VEN	799177	1	1	0
TGO/M	1954601	2	2	0
PRY/10	3680954	3	3	0
PRY/5	3250408	2	2	0
OMN/MA	4117103	2	2	0
BWA/GA	1111802	1	1	0
MNG/1	2207777	2	2	0
AZE	3211613	1	1	0
ESP/CB	1722647	1	1	0
FRA/NAQ	791739	1	1	0
ZAF/KZN	3707893	2	2	0
VNM/20	10441688	3	3	0
IDN/JB	2036761	2	2	0
KAZ/71	1800617	1	1	0
PAK	1777268	2	2	0
COL/CUN	4229623	2	2	0
USA/TX	831494	1	1	0
MKD	917112	1	1	0
IND/UP	1377974	1	1	0
VEN/H	1541876	1	1	0
NGA	1343479	1	1	0
USA/LA	1704331	1	1	0
MMR	2797678	2	2	0
TUR/06	1882337	1	1	0
IRQ/KA	2150281	1	1	0
BGR/13	2150281	1	1	0
SAU/01	1499668	1	1	0
TUR/21	1499668	1	1	0
USA/AZ	1499668	1	1	0
ARE/SH	3264314	2	2	0
PRY	1986008	1	1	0
PSE/HBN	1375668	1	1	0
ECU/M	1972924	1	1	0
USA/FL	4424264	2	2	0
IND/DL	1077333	1	1	0
ESP/VC	5065918	3	3	0
KAZ/59	1311103	1	1	0
TUR/76	1311103	1	1	0
UKR/51	2970268	1	1	0
ITA/88	2970268	1	1	0
MEX/MIC	5012169	3	3	0
ARE	1554973	1	1	0
UKR/14	2188075	1	1	0
DEU/BW	2064259	1	1	0
MEX/DUR	2631919	2	2	0
SLV/SM	1661635	1	1	0
MEX/PUE	1448849	1	1	0
EGY	1716766	1	1	0
IDN/SU	802764	1	1	0
UKR/05	3279387	2	2	0
ARG/W	3586668	2	2	0
VNM	2429110	2	2	0
NGA/FC	1309461	1	1	0
GAB/1	1309461	1	1	0
VNM/26	8397215	3	3	0
EST/37	1095975	1	1	0
VEN/O	1095975	1	1	0
UKR/59	1446640	1	1	0
CIV/AB	3468420	2	2	0
THA	3346931	1	1	0
POL/02	1653546	1	1	0
VEN/L	2954586	2	2	0
EGY/SIN	1249793	1	1	0
BLR/HM	1249793	1	1	0
USA/VA	3675142	8	2	1
CHL/BI	1448761	1	1	0
TWN/NWT	1113636	1	1	0
SWZ	680072	1	1	0
IDN/AC	680072	1	1	0
KAZ/75	1114012	1	1	0
VNM/45	2941641	2	2	0
VEN/S	1344415	1	1	0
COL/BOY	8531081	1	1	0
LBY/TB	1113636	1	1	0
MEX/BCN	3321059	2	2	0
RUS/SAR	1715915	1	1	0
ZAF/LP	5313485	1	1	0
IRQ/NI	1764127	1	1	0
GRC/B	1764127	1	1	0
TUR	1606301	1	1	0
KEN	3923427	3	3	0
MYS/07	1025174	1	1	0
TUN/52	697092	1	1	0
ITA/72	4223402	2	2	0
ARG/D	3013368	1	1	0
ARG/Q	7140372	1	1	0
RUS	2133061	1	1	0
CAN/AB	1803481	1	1	0
FRA/PDL	1803481	1	1	0
PAK/BA	778362	1	1	0
DOM/25	778362	1	1	0
QAT/DA	2652963	2	2	0
VNM/21	1553016	1	1	0
UKR/43	12243029	1	1	0
CHE/AG	2084609	1	1	0
BRA/MT	1274831	1	1	0
TTO/TUP	1274831	1	1	0
MEX/CHH	1523025	1	1	0
PAK/KP	767309	1	1	0
MEX/TLA	8441999	1	1	0
MKD/609	8441999	1	1	0
TUR/41	1461275	1	1	0
MEX/ZAC	1461275	1	1	0
CAN/SK	1119649	1	1	0
COL/ATL	1310160	1	1	0
COL/NAR	1113636	1	1	0
VEN/U	642514	1	1	0
COL/LAG	642514	1	1	0
RUS/BU	1514352	1	1	0
VNM/13	802587	1	1	0
PER/LIM	1670251	1	1	0
TUR/33	1748002	1	1	0
DZA/08	2161938	1	1	0
ETH/SI	2048647	1	1	0
PRI	2072380	1	1	0
DEU/HH	12284000	1	1	0
TUR/27	1874601	1	1	0
CAN/QC	3347865	1	1	0
RUS/YAR	1522276	1	1	0
USA/MS	6466955	1	1	0
BRA/RJ	5071432	3	3	0
HUN/GS	1664035	1	1	0
MEX/BCS	1654921	1	1	0
UKR/12	1096098	1	1	0
ITA	1677569	1	1	0
MEX/COA	803186	1	1	0
DZA/09	803186	1	1	0
IND/MN	1452672	1	1	0
IRL/L	4654968	1	1	0
BEL/WAL	9901548	1	1	0
IDN/JT	9901548	1	1	0
TUR/42	4833909	1	1	0
MEX/NAY	1628531	1	1	0
FRA/HDF	1892679	1	1	0
PRY/11	1892679	1	1	0
PRT/13	2118318	1	1	0
VNM/33	1470687	1	1	0
MAR/05	1607091	1	1	0
ETH/AM	1727700	1	1	0
