asset_path	bytes_sent	number_of_requests	number_of_downloads
sub-15822/sub-15822_ses-reinforcement-1b0ee849-695d-4b16-a643-6ffb48f2e958_behavior+image+ogen.nwb	3245150250	5360	200
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-40778da3-2a5d-498b-a24d-f8ed2a210623_behavior+image+ophys/402674d2-a09b-49b9-87c5-19e83293c2bc_external_file_0.avi	23499659498	980	<50
sub-1529/sub-1529_ses-reinforcement-8c03a511-a7c7-4b82-923e-0eb83c6242e0_behavior+image+ogen.nwb	2768218443	5560	200
sub-3442/sub-3442_ses-reinforcement-12fef38a-8480-402d-8b56-e29f3086f52f_behavior+image+ogen/313b052a-00af-450b-9448-181499b43638_external_file_0.avi	23021062456	1300	<50
sub-dms-dlight-6/sub-dms-dlight-6_ses-photometry-5b921339-a0d7-46a1-9945-5b1e9596655f_behavior+image+ophys/bca4aa07-79fc-4ac8-af55-c8c4bf99b282_external_file_0.avi	20387634066	1280	<50
sub-dls-dlight-7/sub-dls-dlight-7_ses-photometry-3f7ecea7-2f39-49fb-8784-c6f6470c0740_behavior+image+ophys/21ddf1ad-f54a-40e0-91f8-21e2ced3f7dc_external_file_0.avi	70253653950	4660	<50
sub-3155/sub-3155_ses-reinforcement-a51816ab-1449-450c-aa8d-8b5f1951f887_behavior+image+ogen.nwb	2845766630	4900	180
sub-242/sub-242_ses-reinforcement-75403be6-ea0e-452a-bcc8-f2c6d9b2f583_behavior+image+ogen/ce043391-c307-451a-8d92-f144bc737ac9_external_file_0.avi	19791218078	1200	<50
sub-1544/sub-1544_ses-reinforcement-4590b6d1-9cea-4c45-82d4-ca92ae7bf2d2_behavior+image+ogen/0c5fc8c6-20d1-477b-80ad-f3c6d85e8f03_external_file_0.avi	30510427636	1340	<50
sub-snc-dls-ctrl-7/sub-snc-dls-ctrl-7_ses-reinforcement-dbc6f4e3-f8f9-4089-87b3-4b46d80446b5_behavior+image+ogen/251e06e7-aef2-492c-9fc9-64818508c58a_external_file_0.avi	17840525536	1180	<50
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-bd6e79c8-095b-446d-882b-aa8e878771a7_behavior+image+ophys/cbbe5129-db64-40c0-b803-8c804e1ab0f2_external_file_0.avi	23383502038	1280	<50
sub-209/sub-209_ses-reinforcement-0ace1a9a-b118-4256-a382-e301f1ed5477_behavior+image+ogen/ce703868-5fa5-4be9-ab8d-fc2bda8d4811_external_file_0.avi	35441437104	1520	<50
sub-vta-nacc-ctrl-7/sub-vta-nacc-ctrl-7_ses-reinforcement-976cb41a-97d8-4f1c-9654-dafc08fc54b4_behavior+image+ogen.nwb	2616850262	3880	180
sub-1561/sub-1561_ses-reinforcement-0d9050a5-75e4-401a-be2d-9650cd139326_behavior+image+ogen.nwb	2689574673	5020	200
sub-dms-dlight-8/sub-dms-dlight-8_ses-photometry-70e0b9a9-e121-423f-8d3a-78e714fc7043_behavior+image/1f7e4784-a090-40fc-bada-4ffd1eb1aa81_external_file_0.avi	13841282328	920	<50
sub-dlight-chrimson-6/sub-dlight-chrimson-6_ses-reinforcement-photometry-9fac3755-4380-467b-a178-87815411f3a5_behavior+image+ogen+ophys.nwb	3837373413	6360	180
sub-1561/sub-1561_ses-reinforcement-d56e09a0-3cfb-4529-b11b-5764d0ed7cad_behavior+image+ogen.nwb	2808536529	4880	200
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-2592c6a4-e84c-4b94-96ab-8ca8bfebe7f7_behavior+image+ogen/e8e4c22d-ee38-495a-8dab-2c1f0e597549_external_file_0.avi	25429310700	1320	<50
sub-dms-dlight-9/sub-dms-dlight-9_ses-photometry-4d348b01-3c90-4167-8e80-65c631aafebe_behavior+image/b6702508-8459-4bc4-b8d1-c206b7b722df_external_file_0.avi	19050867692	1200	<50
sub-3441/sub-3441_ses-reinforcement-ad9bfba0-f996-4821-8bf4-00295a961d0a_behavior+image+ogen/398d38dc-dbf7-4369-8545-3774464fa223_external_file_0.avi	20703303660	1180	<50
sub-239/sub-239_ses-reinforcement-da703901-07c4-4374-a06f-df6e785a12cf_behavior+image+ogen/971fe124-46b2-4bcd-bd70-19d42b6a2134_external_file_0.avi	34143494376	1300	<50
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-4bf2be48-038c-4808-bbca-34c5f9b4a459_behavior+image+ogen+ophys/1bfbfbb9-8861-4602-ae4d-1b2482e13ee3_external_file_0.avi	76497291428	4960	<50
sub-snc-dls-ctrl-7/sub-snc-dls-ctrl-7_ses-reinforcement-88003e81-35be-44ee-b5b7-760f3eec9fbd_behavior+image+ogen.nwb	2136625255	4240	180
sub-dlight-chrimson-3/sub-dlight-chrimson-3_ses-reinforcement-photometry-bba09920-2c6a-4e55-a212-6bf73c6c7167_behavior+image+ogen+ophys/8ceae2ba-47c0-4bb2-8048-b0685e050cda_external_file_0.avi	95292498231	5540	<50
sub-15847/sub-15847_ses-reinforcement-690c6003-d5b7-49b0-8af2-a2389f6e83d5_behavior+image+ogen/ea3d576b-8efb-4865-976b-04cb8c73604f_external_file_0.avi	23335577746	1300	<50
sub-vta-nacc-ctrl-6/sub-vta-nacc-ctrl-6_ses-reinforcement-40eba625-9300-45d5-ad0d-08c3c56494ba_behavior+image+ogen/01d3b1d7-b828-4a51-92f7-677461be1929_external_file_0.avi	30211577212	1240	<50
sub-209/sub-209_ses-reinforcement-0ace1a9a-b118-4256-a382-e301f1ed5477_behavior+image+ogen.nwb	2423772097	4960	180
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-88459e08-5d81-4d27-b846-a3487986adfc_behavior+image+ogen.nwb	3085867778	4460	180
sub-3155/sub-3155_ses-reinforcement-0fe32516-edb1-4e79-af93-2738367c229e_behavior+image+ogen.nwb	2751373288	5140	180
sub-200/sub-200_ses-reinforcement-de9f3b1f-a241-4003-9f8b-461f050084cc_behavior+image+ogen.nwb	2624747371	4760	180
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-c7275fa8-9686-404b-b86f-a075972d4077_behavior+image+ogen+ophys/83a613e2-a636-4ef1-bfdb-091d2499a368_external_file_0.avi	19266461668	1000	<50
sub-dlight-chrimson-6/sub-dlight-chrimson-6_ses-reinforcement-photometry-a45ebb79-48e0-4de7-b36d-308cc2b41bf6_behavior+image+ogen+ophys/51547bf6-0ca4-41e9-94c2-ebb32d23a873_external_file_0.avi	73507008216	4800	<50
sub-3440/sub-3440_ses-reinforcement-8ec5b479-c99f-49a7-af6a-56d9ff597db0_behavior+image+ogen/97dc1bc1-c8ee-41e3-b721-288ffa59182a_external_file_0.avi	36966411588	1460	<50
sub-dls-dlight-1/sub-dls-dlight-1_ses-photometry-30f5204c-2d56-42a5-89dc-b989b3f08086_behavior+image/c621ce3d-2592-4cca-90dd-e824eece82a0_external_file_0.avi	17936436374	1000	<50
sub-239/sub-239_ses-reinforcement-c9c1e65b-3500-48c5-85cf-3480112e85ce_behavior+image+ogen.nwb	3458276851	4860	180
sub-3442/sub-3442_ses-reinforcement-d39a5568-fea0-47fb-a942-50755759fea6_behavior+image+ogen/1c96b076-2b65-4389-82cb-311911247d3e_external_file_0.avi	22673952660	1260	<50
sub-dls-dlight-3/sub-dls-dlight-3_ses-photometry-8f05afd8-020d-40c0-a68c-f7b329509856_behavior+image+ophys.nwb	5613551201	6540	180
sub-dms-dlight-4/sub-dms-dlight-4_ses-photometry-295848db-0e04-41b2-a91d-43816813ad19_behavior+image+ophys/f3080372-221e-419e-8ece-2b9dd604a779_external_file_0.avi	24261882094	1200	<50
sub-3441/sub-3441_ses-reinforcement-ef03848c-d7a7-44aa-8883-ecabf1010218_behavior+image+ogen/5092583a-0e1e-443c-ae8f-ab5c25fdf256_external_file_0.avi	26718186470	1140	<50
sub-3442/sub-3442_ses-reinforcement-1867898c-d68e-4723-8fd2-bc16eb8b4f2f_behavior+image+ogen.nwb	3035847830	4980	180
sub-dlight-chrimson-2/sub-dlight-chrimson-2_ses-reinforcement-photometry-584010e5-0006-4b27-b93b-578ef3fba4df_behavior+image+ogen+ophys/092ba587-bebc-4c9b-b2f0-200b0c81a3e8_external_file_0.avi	101384269498	5540	<50
sub-dlight-chrimson-5/sub-dlight-chrimson-5_ses-reinforcement-photometry-037889dd-1e28-4f93-bc8e-71ccf1ae4d63_behavior+image+ogen+ophys/7f807349-86dd-4f0f-9adc-9be3446f5826_external_file_0.avi	83044176278	5260	<50
sub-410/sub-410_ses-reinforcement-05f48fc6-8aa3-43ff-9a49-9de384356df3_behavior+image+ogen.nwb	2747507431	5260	180
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-f7fb7715-dc1e-4db9-b683-ddd74ad904d2_behavior+image+ogen.nwb	2186883507	3980	160
sub-1528/sub-1528_ses-reinforcement-874b69c9-3874-4967-bbf5-acde9a141416_behavior+image+ogen/8d88ac32-5c7a-4eb9-a3a9-2c2bec211f3b_external_file_0.avi	24696432026	1220	<50
sub-3442/sub-3442_ses-reinforcement-af8bffad-a3bb-4322-b002-8f820ce92817_behavior+image+ogen.nwb	2525997953	4980	180
sub-239/sub-239_ses-reinforcement-861069dc-fe39-4a20-8892-639d766f95f9_behavior+image+ogen/0114f23d-e9be-4cc8-9075-e40b42acf1a9_external_file_0.avi	21437087200	1220	<50
sub-239/sub-239_ses-reinforcement-3891dd9a-79fe-4ecc-aae8-469f6ea363eb_behavior+image+ogen.nwb	2509779445	3800	180
sub-dls-dlight-2/sub-dls-dlight-2_ses-photometry-b75f4c7b-6452-48cf-ae2b-e9a50bc33e81_behavior+image+ophys.nwb	4892909146	6980	180
sub-1527/sub-1527_ses-reinforcement-34ef577c-8f80-43f3-9c40-7dccb5b96709_behavior+image+ogen.nwb	3822227654	4140	200
sub-410/sub-410_ses-reinforcement-81035bed-220d-4275-86e8-936c473576ae_behavior+image+ogen/8554c29d-8105-4305-b1f2-50f1565db010_external_file_0.avi	20256181575	1000	<50
sub-10/sub-10_ses-reinforcement-708ab1e8-b89b-40f0-8af6-fd2ba5d45faf_behavior+image+ogen/d4b9df91-d20d-4267-ace7-e3861d875771_external_file_0.avi	22914695204	1240	<50
sub-3440/sub-3440_ses-reinforcement-096a2608-90f8-4b33-adbe-e6722fe5528e_behavior+image+ogen.nwb	3033859715	4020	180
sub-dls-ai32jr-5/sub-dls-ai32jr-5_ses-velocity-modulation-78037765-9804-45ce-9d9b-73a2d4e8fd3d_behavior+image+ogen.nwb	2929757515	4720	180
sub-vta-nacc-ctrl-7/sub-vta-nacc-ctrl-7_ses-reinforcement-29d90b8f-52f4-4c9f-94fb-aae453fe03d3_behavior+image+ogen.nwb	2566914820	4120	180
sub-197/sub-197_ses-reinforcement-1b03b272-06c6-4a5e-a45f-c2ca8a9a4729_behavior+image+ogen.nwb	2580539785	4860	180
sub-3442/sub-3442_ses-reinforcement-c5d4daf0-a008-45fd-906e-2469346ec482_behavior+image+ogen/f469249c-0af4-4a6b-89fc-717ef9f686ea_external_file_0.avi	34199378328	1440	<50
sub-15822/sub-15822_ses-reinforcement-ff6193ca-36e5-4c3e-889b-19f075e2915e_behavior+image+ogen/2d7540a3-30e6-4af7-92d2-a0858427f87a_external_file_0.avi	18935369641	1080	<50
sub-dlight-chrimson-8/sub-dlight-chrimson-8_ses-reinforcement-photometry-8bf2b430-a61e-48ae-a010-aa22fbf522b8_behavior+image+ogen+ophys.nwb	5668706544	7080	180
sub-dms-dlight-14/sub-dms-dlight-14_ses-photometry-c604ac24-8e65-4dfc-9073-17209f7d26ec_behavior+image+ophys/0d1a4154-6758-47bf-a7e9-54c30c10c126_external_file_0.avi	15880842642	1060	<50
sub-dlight-chrimson-9/sub-dlight-chrimson-9_ses-reinforcement-photometry-2d18db46-ae92-4636-8c27-84a3c105743c_behavior+image+ogen+ophys.nwb	5223938663	7200	180
sub-3440/sub-3440_ses-reinforcement-2acb12b7-8fd5-415e-a759-513e78422c2b_behavior+image+ogen/ba0a7ee8-7631-4062-a912-c801c4b9d0f0_external_file_0.avi	39638898380	1560	<50
sub-dlight-chrimson-2/sub-dlight-chrimson-2_ses-reinforcement-photometry-805af8df-f6a7-4e79-bf8f-258377f65992_behavior+image+ogen+ophys/7af4866b-af5a-47e6-b0ae-5a93861d6025_external_file_0.avi	69763061536	4640	<50
sub-3155/sub-3155_ses-reinforcement-0e62e6e2-5d5c-4e4a-81d3-cec6b93d146f_behavior+image+ogen/8de1c636-afdb-47da-beed-7da9a2446b9e_external_file_0.avi	20549879208	1100	<50
sub-vta-nacc-ctrl-6/sub-vta-nacc-ctrl-6_ses-reinforcement-e0e64c79-c5fa-4b3f-8a37-75b12f18b3c2_behavior+image+ogen/be8e2f56-cdf8-451b-854a-b7a0149cb81e_external_file_0.avi	25270156848	1260	<50
sub-241/sub-241_ses-reinforcement-ba0b7bbf-b4b7-40c1-a45d-baf4b0ac39bb_behavior+image+ogen.nwb	2967533301	4560	180
sub-dls-dlight-7/sub-dls-dlight-7_ses-photometry-9fa29de1-f06c-4ce5-99be-bff315e568a0_behavior+image+ophys/43dcd3c3-68dc-4eab-9b1f-87a3b6ffd02d_external_file_0.avi	25390273740	1080	<50
sub-209/sub-209_ses-reinforcement-5cec5800-8218-4fcb-a00e-f2ec0482922d_behavior+image+ogen.nwb	2972576813	4620	180
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-e511f473-7c6a-487c-8e58-9982c89640c5_behavior+image+ogen.nwb	2768140005	3820	160
sub-3440/sub-3440_ses-reinforcement-da78f350-8d17-4b12-b437-b6f7e9cec02c_behavior+image+ogen/2228aa46-0f94-4cae-be8b-4638f30b5e6a_external_file_0.avi	25522723269	1440	<50
sub-snc-dls-ctrl-7/sub-snc-dls-ctrl-7_ses-reinforcement-c1614adb-fa39-4fd2-81d1-9903131612af_behavior+image+ogen/8a6e1b3e-50b8-4b59-98e8-35b20f5eede4_external_file_0.avi	24862438280	1380	<50
sub-dms-dlight-13/sub-dms-dlight-13_ses-photometry-c9ae8958-cae5-442d-8192-52f9b18b6e97_behavior+image+ophys.nwb	4760697467	7260	180
sub-vta-nacc-ctrl-7/sub-vta-nacc-ctrl-7_ses-reinforcement-bda7438e-c261-4ed9-84a6-0d41329ad90e_behavior+image+ogen/238dea18-8804-44d8-8794-9c1272d4f62d_external_file_0.avi	27864457360	1740	<50
sub-dms-dlight-1/sub-dms-dlight-1_ses-photometry-5fc82e62-4a07-4d10-b0e8-2430c1de56c0_behavior+image+ophys.nwb	4288434955	6960	180
sub-dms-dlight-1/sub-dms-dlight-1_ses-photometry-a770f86d-1c20-4c6f-8536-03462e86d8bb_behavior+image/c805fb5f-9873-4d23-89fe-e4a4d4067b21_external_file_0.avi	90132975044	5620	<50
sub-3441/sub-3441_ses-reinforcement-45cdf3cf-9d62-49d5-be12-10fdade2dc19_behavior+image+ogen.nwb	2789255904	5200	180
sub-200/sub-200_ses-reinforcement-b1205a4c-93b8-4fce-8da9-dcde1a02a90e_behavior+image+ogen/af11b383-2fdb-4a92-b08f-40c5d05351e1_external_file_0.avi	21597430456	1400	<50
sub-3441/sub-3441_ses-reinforcement-3a7010b1-c742-458a-8365-728dee496d05_behavior+image+ogen.nwb	2839606998	3960	180
sub-1529/sub-1529_ses-reinforcement-eab9b667-75ec-4ff7-b505-c40db3aee00a_behavior+image+ogen.nwb	2673733227	5260	200
sub-1546/sub-1546_ses-reinforcement-669b909f-1fb9-4616-8629-774a2174f65e_behavior+image+ogen.nwb	2702642068	5000	200
sub-1527/sub-1527_ses-reinforcement-0a911acd-0623-4177-a445-c157e35724e6_behavior+image+ogen.nwb	3533905900	5500	200
sub-1528/sub-1528_ses-reinforcement-57d35fd0-8ed2-49ec-b3a5-8da93ac5436e_behavior+image+ogen/7d778d9c-72c3-43c1-9210-272c4568450a_external_file_0.avi	32530165384	1420	<50
sub-dls-dlight-7/sub-dls-dlight-7_ses-photometry-8ee857bc-13de-4969-98f9-3925164ddd7c_behavior+image+ophys/3457d30c-210c-4a5b-b324-7168d048c964_external_file_0.avi	23026692004	1260	<50
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-f7b27b2e-bf0b-413a-a5f2-fd6ef1ac55c7_behavior+image+ogen/36ccbf87-e510-4661-a492-726942ad700d_external_file_0.avi	21201076056	1340	<50
sub-dls-dlight-1/sub-dls-dlight-1_ses-photometry-6085b20a-9afd-4d52-ad92-40b148b64041_behavior+image+ophys/21dbc574-a06e-4dc1-bb12-68c9156d3fb1_external_file_0.avi	24139228532	1320	<50
sub-1544/sub-1544_ses-reinforcement-c1ce1201-25b7-40e9-8e55-358ccc44e721_behavior+image+ogen/389ed6e5-7199-4fc3-b5d0-736b334ac33c_external_file_0.avi	41189827072	1420	<50
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-82875d96-8797-41d8-b97c-d81b882f198e_behavior+image+ogen/85eafdc7-a90b-4dca-b7fd-c0e6c622a3fb_external_file_0.avi	27699943388	1520	<50
sub-dlight-chrimson-1/sub-dlight-chrimson-1_ses-reinforcement-photometry-ed0ee1f5-e5f0-453b-81c2-8d8d05eb41e8_behavior+image+ogen+ophys.nwb	5664223875	7520	180
sub-242/sub-242_ses-reinforcement-61fba7cd-463c-4d86-a523-26eedd0b312d_behavior+image+ogen/fd8f03ff-3517-4490-9464-780c1a37912a_external_file_0.avi	25546398588	1200	<50
sub-dms-dlight-10/sub-dms-dlight-10_ses-photometry-831ebb35-93bb-4ba5-b80e-99ac698e2a82_behavior+image.nwb	2482172452	4020	180
sub-dlight-chrimson-3/sub-dlight-chrimson-3_ses-reinforcement-photometry-1ad1d09a-bb6e-4158-8bfd-cc75e2d0747b_behavior+image+ogen+ophys.nwb	4833400349	7400	180
sub-dlight-chrimson-1/sub-dlight-chrimson-1_ses-reinforcement-photometry-259161c3-9877-4905-ad8e-661e4de85d80_behavior+image+ogen+ophys/4b2075b5-296c-4314-a742-fd617b8fbca2_external_file_0.avi	16866186484	940	<50
sub-dlight-chrimson-8/sub-dlight-chrimson-8_ses-reinforcement-photometry-4f4ccb94-d2a5-4d5b-ad08-9a14f516bace_behavior+image+ogen+ophys/6454deaa-2e7d-4c88-b0e8-c16452ed8efc_external_file_0.avi	17619671610	1000	<50
sub-dms-dlight-14/sub-dms-dlight-14_ses-photometry-ad1f67df-0c39-4c44-8023-c1b2f80cffaa_behavior+image.nwb	2432705726	3860	180
sub-vta-nacc-ctrl-6/sub-vta-nacc-ctrl-6_ses-reinforcement-eef1735f-17e3-4433-b5ff-67ea3d70a691_behavior+image+ogen/c0650693-2fc9-4c5d-a3bd-affcf9b5f1b4_external_file_0.avi	16336122141	1100	<50
sub-15847/sub-15847_ses-reinforcement-0b956ea6-f510-42ea-9073-3be0b00fe2db_behavior+image+ogen/437c4d4e-6688-4aeb-b332-8c3691303688_external_file_0.avi	20006770976	1160	<50
sub-3440/sub-3440_ses-reinforcement-51edf755-38f6-472c-bde6-6a72621e35fe_behavior+image+ogen/8b875a73-7ffd-46b1-b9e0-482be5b87032_external_file_0.avi	24949256948	1380	<50
sub-dms-dlight-9/sub-dms-dlight-9_ses-photometry-4d6a574f-e3ff-4e85-b5f2-614e255d534c_behavior+image/cc2d7468-404f-4827-911c-de600a62a543_external_file_0.avi	56971923617	4700	<50
sub-dls-ai32jr-3/sub-dls-ai32jr-3_ses-reinforcement-d13cacac-b1ac-4bdf-ad6a-70e93acce5e3_behavior+image+ogen.nwb	2375788548	4600	180
sub-208/sub-208_ses-reinforcement-eb5abcc2-7989-4f4d-a01d-c830489819a8_behavior+image+ogen.nwb	2650693663	4460	180
sub-dlight-chrimson-8/sub-dlight-chrimson-8_ses-reinforcement-photometry-70646901-ceec-43fa-9f43-ef9d57962a4d_behavior+image+ogen+ophys.nwb	4347728020	6040	180
sub-3440/sub-3440_ses-reinforcement-1853fb12-3d77-491e-9d00-a508a4df3807_behavior+image+ogen/526b1f04-42dc-4d08-8eac-a9c660af1c53_external_file_0.avi	30082029431	1640	<50
sub-3441/sub-3441_ses-reinforcement-a4554ed1-655c-404d-b295-961a0bbc306c_behavior+image+ogen.nwb	2990023007	4400	180
sub-vta-nacc-ctrl-6/sub-vta-nacc-ctrl-6_ses-reinforcement-3bd34583-f5bb-401f-bd18-f8b3a297d89d_behavior+image+ogen/b989e709-b781-42aa-a4ca-84e37879f37f_external_file_0.avi	19231364630	1280	<50
sub-dls-dlight-3/sub-dls-dlight-3_ses-photometry-1d09a416-34b7-4542-ba86-bd50cd79580c_behavior+image+ophys/34006c6f-e7a6-49b8-95fc-3f93a6e61f9f_external_file_0.avi	100316574002	5800	<50
sub-242/sub-242_ses-reinforcement-f2131c18-3385-4e01-9557-7e760404a490_behavior+image+ogen.nwb	2654806163	4320	180
sub-dls-dlight-5/sub-dls-dlight-5_ses-photometry-5467f8ac-1b0d-4991-8424-70aa97f14889_behavior+image/0a6179f7-571e-46d6-864f-29fdeef09cf1_external_file_0.avi	18401058768	1040	<50
sub-15822/sub-15822_ses-reinforcement-d3078044-31b9-4e69-9670-e7ca9678e0b6_behavior+image+ogen.nwb	3449690131	4480	180
sub-dls-dlight-4/sub-dls-dlight-4_ses-photometry-f1bab4eb-c959-47a4-8489-ea69424911b4_behavior+image+ophys/95f589bf-3608-4a11-b38c-4b6454c499ee_external_file_0.avi	84575764162	4880	<50
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-1198c477-b561-493c-bcf7-9031569e4dde_behavior+image+ophys.nwb	4779849369	7120	180
sub-dls-ai32jr-4/sub-dls-ai32jr-4_ses-reinforcement-0ec05c16-bf4c-4166-a2c7-b60f7cdb75dc_behavior+image+ogen.nwb	2698709162	4660	180
sub-dlight-chrimson-2/sub-dlight-chrimson-2_ses-reinforcement-photometry-38f65287-8387-40e1-820b-3587becbe6bd_behavior+image+ogen+ophys/1b82e373-7db9-4128-9373-518bbbe500ff_external_file_0.avi	21256522992	1160	<50
sub-dls-dlight-8/sub-dls-dlight-8_ses-photometry-58811f37-e289-40df-90c4-0d12ebef3bc5_behavior+image/78485bdf-94dd-4aa8-8cc7-a3043173f6a7_external_file_0.avi	30177977524	1640	<50
sub-dms-dlight-1/sub-dms-dlight-1_ses-photometry-e1af5de3-3710-471c-bc24-9f350bb5057e_behavior+image+ophys/0c729d19-7941-4464-95d5-7b865416e859_external_file_0.avi	103994151582	5640	<50
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-d681c153-f2b2-4df0-85e2-cf4cd5b34f0f_behavior+image+ogen+ophys/ea63de0c-b4f9-4033-9ca1-4622d17fae1a_external_file_0.avi	17295363144	860	<50
sub-3441/sub-3441_ses-reinforcement-cace582f-0346-4f45-ab00-16a16bd8442e_behavior+image+ogen.nwb	2444786933	4240	180
sub-3155/sub-3155_ses-reinforcement-6bc59566-2dfb-41aa-b072-59ecc4fbbe2b_behavior+image+ogen.nwb	2485370307	4120	180
sub-1561/sub-1561_ses-reinforcement-76f5581a-6331-4f5a-99ca-944f031994ea_behavior+image+ogen.nwb	3190289811	3980	200
sub-dls-dlight-8/sub-dls-dlight-8_ses-photometry-58811f37-e289-40df-90c4-0d12ebef3bc5_behavior+image.nwb	2604779368	3880	180
sub-239/sub-239_ses-reinforcement-d6b448bd-1b05-43fa-a3e3-c98950b5c684_behavior+image+ogen.nwb	2597602887	4700	180
sub-dlight-chrimson-6/sub-dlight-chrimson-6_ses-reinforcement-photometry-80747948-6452-4180-a9cd-bfdc89be45ba_behavior+image+ogen+ophys/0936052a-063a-4d0e-988a-f5de78914df8_external_file_0.avi	70055361777	4660	<50
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-8114a9ac-663c-48a4-8ac6-76fd1963ce20_behavior+image+ogen/25c6ff02-3ccd-42d5-a4c9-f084bae5b67c_external_file_0.avi	16591239596	1120	<50
sub-239/sub-239_ses-reinforcement-3ac23b4c-b929-4aa3-9758-c8d643dcb74d_behavior+image+ogen/cdb5e376-7bbb-4f28-b517-a45406e2c1ed_external_file_0.avi	33808982804	2000	<50
sub-dlight-chrimson-9/sub-dlight-chrimson-9_ses-reinforcement-photometry-11e5bcd3-5dd5-45f1-8327-973d5e6a1a2e_behavior+image+ogen+ophys/528c720b-8bef-4ddc-ba19-b9fff12d19bf_external_file_0.avi	95839022544	5380	<50
sub-vta-nacc-ctrl-6/sub-vta-nacc-ctrl-6_ses-reinforcement-dbd85177-88db-412c-b7c8-68ff085b26c2_behavior+image+ogen/7d53f0da-355a-48af-9e9a-55d8bd6feb52_external_file_0.avi	16287687134	1100	<50
sub-dlight-chrimson-8/sub-dlight-chrimson-8_ses-reinforcement-photometry-984ad090-2759-46ec-8011-905d18274d6c_behavior+image+ogen+ophys/f7db8197-2ebc-475a-81e5-22a322e7c516_external_file_0.avi	84626279572	4700	<50
sub-dms-dlight-10/sub-dms-dlight-10_ses-photometry-43ae4591-fbce-463d-8c3b-748e4113e559_behavior+image.nwb	2860945436	4020	180
sub-dlight-chrimson-6/sub-dlight-chrimson-6_ses-reinforcement-photometry-33249f82-e8f1-4015-b6d1-8792da81fcd2_behavior+image+ogen+ophys/d79017a5-0d8b-48d9-98fe-6c0769be969f_external_file_0.avi	19686120057	1080	<50
sub-3440/sub-3440_ses-reinforcement-cbd8ffb9-9dbb-48a9-a7f9-132a3f3b2bf4_behavior+image+ogen/59689e0c-303d-4182-a6d0-2dfcc3752d4b_external_file_0.avi	28549858976	1560	<50
sub-dlight-chrimson-1/sub-dlight-chrimson-1_ses-reinforcement-photometry-39c3058d-4325-47e8-8aa9-44c485cdd4fa_behavior+image+ogen+ophys/078cdc39-1531-4cbd-9a6b-5985406891a6_external_file_0.avi	20605338612	1120	<50
sub-241/sub-241_ses-reinforcement-e154a76f-07b6-407c-8b9c-686d9d7ff0e0_behavior+image+ogen/09808637-61e3-4c53-9077-e918394c0591_external_file_0.avi	27881042774	1180	<50
sub-dls-dlight-3/sub-dls-dlight-3_ses-photometry-41bca8be-3aed-44ea-82ae-4c766ed80cd2_behavior+image+ophys.nwb	4275807630	7460	180
sub-dms-dlight-4/sub-dms-dlight-4_ses-photometry-88b7b4e1-64a5-41e4-b293-6e133a3c2c20_behavior+image+ophys.nwb	4507146816	7140	180
sub-dls-dlight-12/sub-dls-dlight-12_ses-keypoint-dls-dlight-12_image+ophys/227e52f6-7626-41ae-8437-11f2f1be934f_external_file_4.avi	70209903572	4340	<50
sub-3442/sub-3442_ses-reinforcement-57e94066-949f-421a-a8b4-2fb963f7f5ed_behavior+image+ogen/145bd9a5-9a91-498a-8d24-46b7fb9d7757_external_file_0.avi	28941735110	1580	<50
sub-10/sub-10_ses-reinforcement-f11ac533-75fa-4e90-8aec-6b62b0d644a5_behavior+image+ogen.nwb	3587604301	4720	200
sub-200/sub-200_ses-reinforcement-ad92f581-f81a-49d3-b34c-5a4066889845_behavior+image+ogen.nwb	2652756376	5080	200
sub-dls-dlight-12/sub-dls-dlight-12_ses-keypoint-dls-dlight-12_image+ophys/227e52f6-7626-41ae-8437-11f2f1be934f_external_file_2.avi	82735539304	3980	<50
sub-15847/sub-15847_ses-reinforcement-449615a9-fb0d-4146-aa3b-900d25790118_behavior+image+ogen.nwb	2683015407	4600	200
sub-dls-dlight-1/sub-dls-dlight-1_ses-photometry-3037db89-d07f-477f-ac49-ca39014e259f_behavior+image+ophys.nwb	4291060624	7560	180
sub-211/sub-211_ses-reinforcement-907da205-02e1-41b9-93fc-2691386e94c8_behavior+image+ogen/dca10994-689a-4508-b21a-88e7c91800b0_external_file_0.avi	26164281468	1080	<50
