region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
MAR/07	5242756	2	2	0
VNM/HP	1924556	2	2	0
IRQ/AN	1128188	1	1	0
IDN/SN	8892776	1	1	0
IDN/SU	12011884	1	1	0
POL/10	30195620	2	2	0
ZAF/NW	1393644	1	1	0
COL/DC	3052744	2	2	0
TUR/07	3384564	1	1	0
JOR/JA	1327280	1	1	0
AUS/NSW	296175012	6	6	0
GBR	778375448	2	2	0
ARG/N	1393644	1	1	0
VNM/37	7300040	3	3	0
PRY/ASU	1393644	1	1	0
KAZ/39	1194552	1	1	0
BRA/AL	1128188	1	1	0
ARG/C	7034584	1	1	0
BRB/08	1327280	1	1	0
USA/WV	22630124	1	1	0
IND/JH	1061824	1	1	0
BRA/SC	19909200	7	7	0
AWS/eu-central-2	30569000	88	0	2
USA/IN	152282416	57	7	2
ARG/H	6702764	2	2	0
TWN/TXG	15927360	1	1	0
VNM/69	1924556	2	2	0
URY/MO	2521832	2	2	0
IND/MH	128381124	7	7	0
IRQ/BA	8096408	2	2	0
OMN/MA	862732	1	1	0
MAR/06	6901856	4	4	0
RUS/ROS	929096	1	1	0
URY/SA	6370944	1	1	0
DOM/01	2190012	2	2	0
IND/PY	1061824	1	1	0
VNM/CT	1924556	2	2	0
IDN/YO	40348484	7	7	0
BGR/11	1393644	1	1	0
BOL/C	3981840	2	2	0
MEX/JAL	6901856	3	3	0
COL/ATL	1128188	1	1	0
AWS/eu-west-1	28428848	80	0	2
SWE/O	57691628	2	2	0
CHN/TJ	51519776	1	1	0
NLD/DR	312177904	4	4	0
BRA/MG	22364668	8	8	0
ESP/CL	1327280	1	1	0
MEX/ZAC	1725464	1	1	0
IND/TN	11082788	1	1	0
JOR/AM	6636400	2	2	0
IDN/AC	1061824	1	1	0
NGA/LA	1260916	1	1	0
IRL	26346508	1	1	0
NLD/ZH	8967248	12	1	1
IRQ/NI	3052744	1	1	0
ITA/82	1061824	1	1	0
NLD/NH	69814928	3	3	0
SYR/HL	1061824	1	1	0
TUN/41	929096	1	1	0
IND/CG	28220268	2	2	0
IRQ/BG	10684604	4	4	0
TUN/11	1061824	1	1	0
ZAF/WC	3318200	3	3	0
NGA/RI	8892776	1	1	0
RUS	862732	1	1	0
CYP/01	1393644	1	1	0
COL/RIS	4512752	2	2	0
CHL/ML	11082788	1	1	0
ESP/CT	1483341741	84	8	4
HUN/BA	228611382	31	9	2
IDN/JT	1128188	1	1	0
IND/KA	3185472	3	3	0
ARG/R	929096	1	1	0
AWS/eu-west-2	29145648	81	0	2
TUR	1260916	1	1	0
ROU	47782080	2	2	0
BOL	13870076	1	1	0
DNK	995460	1	1	0
VNM/57	862732	1	1	0
PRT/11	417292376	14	14	0
IND/PB	31313992	1	1	0
ETH/AM	1128188	1	1	0
COL/NAR	1194552	1	1	0
MEX/SLP	6304580	1	1	0
GCP/us-west1	213169840	4	4	0
IND/KL	54184160	2	2	0
GCP/asia-southeast1	54184160	2	2	0
GCP/us-west3	275195760	5	5	0
DEU/NI	27092080	1	1	0
EST/37	27092080	1	1	0
USA/TN	126368864	2	2	0
KOR/26	1061824	1	1	0
USA/DC	111235680	98	9	5
ARG/W	1194552	1	1	0
ISR/TA	1128188	1	1	0
TUR/35	1128188	1	1	0
VNM	13206436	2	2	0
COL/VAC	1061824	1	1	0
PHL/40	1061824	1	1	0
EGY/GZ	6769128	1	1	0
IRQ/AR	39088396	4	4	0
MLT/32	929096	1	1	0
VNM/20	8494592	2	2	0
ECU/SD	1858192	1	1	0
CHE/ZH	9336624	14	2	2
GCP/asia-east1	178767312	3	3	0
CHN/SH	116741392	2	2	0
JPN/13	70186244	48	4	1
USA/MO	23094672	1	1	0
IND	1807869824	1145	83	5
AWS/sa-east-1	13020296	39	0	1
USA/LA	7167312	1	1	0
UKR/32	6304580	1	1	0
MAR/04	7100948	2	2	0
NPL/P4	1061824	1	1	0
SLV/SS	19112832	1	1	0
VNM/63	11281880	1	1	0
VNM/DN	3650020	4	4	0
AWS/eu-west-3	28453552	81	0	2
VEN/E	14931900	1	1	0
AUS/VIC	5773668	1	1	0
MNG/1	13737348	1	1	0
ITA/72	17652824	1	1	0
ECU/T	5309120	1	1	0
MEX/MEX	11745600	2	2	0
UKR/14	1460008	1	1	0
ATG/04	15263720	1	1	0
DNK/84	1260916	1	1	0
MYS/14	929096	1	1	0
MEX	1061824	1	1	0
HUN/BU	62016416	1	1	0
ARM/ER	16856456	2	2	0
QAT/DA	7565496	1	1	0
IND/TS	1128188	1	1	0
DZA/31	995460	1	1	0
IND/RJ	31317016	1	1	0
ARG/X	12542796	2	2	0
VEN/R	10684604	1	1	0
ARG/F	10950060	1	1	0
VEN/M	8693684	1	1	0
BEN/AL	1393644	1	1	0
UKR	4048204	2	2	0
CHN/GS	640990140	13	12	1
KAZ/71	16657364	3	3	0
ECU/G	1128188	1	1	0
BRA/PI	929096	1	1	0
ARG/D	1327280	1	1	0
RUS/YAR	3981840	1	1	0
ARG/A	1393644	1	1	0
MEX/MIC	5043664	2	2	0
NAM/ER	796368	1	1	0
HUN/JN	6437308	1	1	0
ITA	33102388	2	1	1
HKG/NSK	99276784	1	1	0
AUS	420433613	5	5	0
USA/CT	99276784	1	1	0
USA/AZ	99276784	1	1	0
FRA/IDF	111575168	24	5	3
PAN/8	7565496	1	1	0
IND/UP	1990920	2	2	0
SYR/DI	862732	1	1	0
ZAF/FS	3583656	1	1	0
USA/NC	99276784	1	1	0
USA/RI	96948800	19	0	1
FIN	62025920	1	1	0
VNM/68	6901856	1	1	0
COL/BOY	1990920	1	1	0
NPL/P3	1061824	1	1	0
AGO/BGO	11215516	1	1	0
CRI/SJ	4446388	1	1	0
MYS/12	862732	1	1	0
PRT/08	9490052	1	1	0
USA/WI	1659100	1	1	0
TWN/NWT	862732	1	1	0
ESP/VC	1061824	1	1	0
MEX/GUA	2521832	1	1	0
DEU/BE	881505004	3	3	0
USA/NJ	771499544	1	1	0
BRA/PA	1393644	1	1	0
BFA/03	1460008	1	1	0
IND/DL	1128188	1	1	0
CHL/TA	1061824	1	1	0
GEO/TB	14533716	1	1	0
JOR	3583656	1	1	0
TWN/TNN	15661904	1	1	0
ETH/OR	6570036	2	2	0
MAR/09	6968220	1	1	0
VNM/26	1128188	1	1	0
SAU/04	2123648	1	1	0
PSE/NBS	14998264	1	1	0
AWS/eu-central-1	13111000	38	0	1
