region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
UZB/TK	32885016	6	6	0
IRL/M	7991976	1	1	0
BRA/PR	4389036	3	3	0
VEN/R	1113636	1	1	0
ITA/75	2292780	2	2	0
ARE/DU	7664436	2	2	0
ITA/65	1965240	1	1	0
BRA/PA	9171120	2	2	0
VEN/X	2489304	2	2	0
IND/CG	1048128	1	1	0
BRA/AL	12643044	5	5	0
BRA/RN	3340908	1	1	0
JOR	1113636	1	1	0
NGA/EN	1768716	1	1	0
DZA/55	1113636	1	1	0
BGD/C	21486624	5	5	0
IND/HR	8712564	4	4	0
COL/DC	26530740	5	5	0
BRA/ES	8843580	3	3	0
MEX/MIC	3275400	1	1	0
LKA/1	917112	1	1	0
ZAF/GP	4192512	4	4	0
ECU/M	1310160	1	1	0
KAZ/71	1637700	1	1	0
CHE/ZH	11468388	11	2	2
AUT/5	68189599	14	0	2
IRQ	4847592	4	4	0
PAK/SD	917549	2	2	0
BRA/DF	2227272	2	2	0
GBR/NIR	2944027681	3	3	0
IRQ/BB	1768716	2	2	0
PAK	917112	1	1	0
VNM/33	917112	1	1	0
VNM	1965240	2	2	0
DOM/01	9171120	3	3	0
CAN/BC	41744120	110	9	8
MEX/GUA	3471924	2	2	0
BRA/SP	56336880	17	17	0
MYS/07	1375668	1	1	0
ROU/VN	28102932	1	1	0
VNM/70	917112	1	1	0
MEX/MEX	4913537	3	3	0
PHL/03	2030748	2	2	0
HKG	2378718724	11	11	0
ITA/36	46974730659	601	2	1
HUN/BA	98712280	25	7	2
ZWE/HA	3144384	3	3	0
IND/PB	2423796	2	2	0
DEU/BW	1375668	1	1	0
IDN/KS	2030748	1	1	0
JPN/13	18999556	62	4	1
ARG/A	7205880	1	1	0
SAU/04	1179144	1	1	0
UKR	79854252	11	11	0
ARG	1375668	1	1	0
BGR/12	1310160	1	1	0
PHL/00	19848924	3	3	0
BRA/MG	55223244	10	10	0
DZA/19	1375668	1	1	0
SLV/SM	2685828	1	1	0
GBR/WLS	10546788	1	1	0
SYR	851604	1	1	0
VNM/20	851604	1	1	0
NGA/LA	20635457	4	4	0
AUS/WA	4127004	1	1	0
ARG/R	1244652	1	1	0
ITA/62	112864232	120	3	2
IND/UP	8778072	1	1	0
BWA	8581548	1	1	0
SAU/02	2096256	2	2	0
TUR	1113636	1	1	0
ARG/J	917112	1	1	0
MEX/DUR	111101568	2	2	0
CHL/VS	1113636	1	1	0
IRL/L	52471908	5	5	0
KWT/KU	6420221	3	3	0
UKR/21	6943848	1	1	0
ARM/ER	12643044	1	1	0
HND/FM	4978608	1	1	0
ETH/OR	1113636	1	1	0
USA/RI	89333334	18	0	1
URY	2161764	1	1	0
GRC	1048128	1	1	0
NLD/NH	17294112	1	1	0
BRA/RS	7860960	4	4	0
IRQ/SU	13691172	1	1	0
UKR/51	1441176	1	1	0
USA/AZ	1703208	1	1	0
IDN/JB	2030748	1	1	0
BOL/C	4651068	1	1	0
ARG/T	52013352	1	1	0
IDN/JK	408279724	2	2	0
IND/KL	2489304	2	2	0
VNM/37	1048128	1	1	0
AUT/4	1048128	1	1	0
FRA/OCC	9105612	2	2	0
POL/22	9826200	1	1	0
VEN/K	16770048	3	3	0
VEN/A	5437164	2	2	0
BRA/AM	1113636	1	1	0
IRQ/WA	1375668	1	1	0
SWE/E	6877310122	5	5	0
HUN/VA	6223260	1	1	0
TUN/11	1375668	1	1	0
KAZ/63	5699196	1	1	0
MYS/04	1113636	1	1	0
FRA/GES	1375668	1	1	0
EGY/FYM	2423796	1	1	0
GRC/B	982620	1	1	0
RUS	1113636	1	1	0
BLR/HM	1244652	1	1	0
SRB/VO	1048128	1	1	0
EGY/BH	2030748	2	2	0
ZAF/LP	1244652	1	1	0
NGA/RI	5502672	1	1	0
USA/OH	20766036	1	1	0
ARG/M	1048128	1	1	0
CHL/LL	1375668	1	1	0
EGY/GH	1375668	1	1	0
USA/MO	2423796	1	1	0
MYS/14	3144384	2	2	0
VEN/S	6616308	1	1	0
MEX/SIN	1441176	1	1	0
ALB/12	12249996	1	1	0
PER/CAJ	1113636	1	1	0
COL	11922456	2	2	0
LBN/BA	3602940	1	1	0
TUR/31	851604	1	1	0
COD/KN	1506684	1	1	0
DZA/16	8385024	2	2	0
SEN/DK	1048128	1	1	0
ALB/11	4389036	1	1	0
GBR/SCT	1310160	1	1	0
USA/IN	4783395	4	4	0
DZA/26	851604	1	1	0
AUS/NT	9498660	1	1	0
IND/JK	1113636	1	1	0
MEX/SLP	1113636	1	1	0
IDN/JI	917112	1	1	0
VNM/56	1899732	2	2	0
MTQ	10546788	1	1	0
FRA/HDF	2161764	1	1	0
USA/NJ	874	2	2	0
ISR/JM	437	1	1	0
BLR/MI	3013368	1	1	0
ESP/AN	12970584	2	2	0
NLD/LI	1310160	1	1	0
USA/MN	11267376	1	1	0
USA/LA	90532056	4	4	0
TWN/MIA	1048128	1	1	0
KGZ/GB	4454544	1	1	0
IDN/ST	917112	1	1	0
OMN/ZU	1113636	1	1	0
IND/WB	1048128	1	1	0
KAZ	1048128	1	1	0
IDN/BA	1048128	1	1	0
BRA/BA	1375668	1	1	0
VNM/57	851604	1	1	0
PAK/IS	917112	1	1	0
COL/VAC	10350264	1	1	0
EGY/C	11201868	1	1	0
VNM/34	34260684	1	1	0
KAZ/79	5306148	1	1	0
CHL/LI	3668448	1	1	0
DEU/BE	15787428	1	1	0
SAU/03	1375668	1	1	0
IND/TS	1834224	2	2	0
PAN/4	1899732	1	1	0
RUS/MOS	1441176	1	1	0
MDA/CU	851604	1	1	0
COL/HUI	8188500	1	1	0
POL/02	5895720	1	1	0
PHL/02	1048128	1	1	0
VNM/39	4913100	1	1	0
MAR/07	1310160	1	1	0
VNM/49	1048128	1	1	0
MEX/CHH	3668448	1	1	0
VNM/69	851604	1	1	0
KEN	1048128	1	1	0
COL/CUN	2292780	1	1	0
ZAF/KZN	851604	1	1	0
VNM/27	851604	1	1	0
VNM/29	851604	1	1	0
BEL/BRU	4782084	1	1	0
OMN/MA	3078876	3	3	0
IDN/YO	1113636	1	1	0
IND/KA	917112	1	1	0
ARG/L	1113636	1	1	0
CZE/10	1310160	1	1	0
TUR/64	2227272	1	1	0
PRY/10	1113636	1	1	0
NZL/AUK	19652400	2	2	0
MAR/04	1048128	1	1	0
MEX/TAB	1113636	1	1	0
THA/83	6616308	1	1	0
GTM/01	6878340	1	1	0
IND/TN	1113636	1	1	0
MYS/05	1048128	1	1	0
JOR/AZ	1113636	1	1	0
VNM/DN	1899732	2	2	0
AZE/BA	1113636	1	1	0
IRQ/AR	917112	1	1	0
VNM/66	851604	1	1	0
VNM/54	851604	1	1	0
UKR/18	12970584	1	1	0
ROU/CT	17490636	1	1	0
VNM/22	1048128	1	1	0
VNM/52	851604	1	1	0
USA/ME	1703208	1	1	0
VNM/HP	7991976	1	1	0
MYS/08	1113636	1	1	0
KEN/42	1113636	1	1	0
VEN/D	1113636	1	1	0
VNM/21	851604	1	1	0
COG/BZV	7271388	1	1	0
USA/MS	7533420	1	1	0
PSE/RBH	1113636	1	1	0
BRA/RO	7205880	1	1	0
TUR/42	917112	1	1	0
DEU/HH	1048128	1	1	0
DZA/31	1916948194	1	1	0
AGO/LUA	1375668	1	1	0
BIH/BIH	26530740	1	1	0
KAZ/11	1113636	1	1	0
