region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
DEU/BW	1345317924	1	1	0
USA/OR	1441768336	19	2	1
POL/18	104007248	1	1	0
POL/26	112568204	1	1	0
USA/WI	562553780	2	2	0
RUS/MOW	12011884	1	1	0
USA/DC	5538884	34	2	1
VNM/CT	862732	1	1	0
KEN	4579116	2	2	0
ZAF	1194552	1	1	0
IRQ/BG	1061824	1	1	0
IND/CH	929096	1	1	0
VNM/37	2256376	2	2	0
AGO/LUA	3119108	1	1	0
TUR/55	1128188	1	1	0
VEN	796368	1	1	0
MEX/HID	1128188	1	1	0
PRY/11	9091868	1	1	0
ARG/H	2654560	1	1	0
NIC/MN	19245560	1	1	0
BRA/BA	7764588	1	1	0
IND/PB	502877684	2	2	0
IDN/SA	929096	1	1	0
DEU/NI	83566253	1	1	0
IND/UP	929096	1	1	0
BLR/VI	14135532	1	1	0
IDN/JB	7631860	1	1	0
ITA/55	1611436572	1	1	0
BGD	8096408	2	2	0
VNM/56	1128188	1	1	0
DEU/ST	1393644	1	1	0
ARE/AZ	1194552	1	1	0
VNM/45	35703832	1	1	0
USA/NC	4977300	1	1	0
ARG/B	1460008	1	1	0
MEX/SIN	1128188	1	1	0
JOR	1128188	1	1	0
CAN/NS	15794632	1	1	0
VNM/27	862732	1	1	0
VNM/21	862732	1	1	0
DZA/19	1128188	1	1	0
BRA/PA	6702764	1	1	0
VNM/13	10618240	1	1	0
VNM/HN	12675524	2	2	0
ITA/34	1403953812	1	1	0
ESP/CT	49936068	24	1	2
ARG/N	1128188	1	1	0
THA/30	1128188	1	1	0
ITA/75	6238216	1	1	0
ARG/S	929096	1	1	0
IND/KL	14865536	1	1	0
PAK/IS	12808252	1	1	0
RUS/TUL	3583656	1	1	0
ECU/H	1659100	1	1	0
KAZ/75	1393644	1	1	0
TUN/21	1128188	1	1	0
TWN/TPE	6570036	1	1	0
VEN/P	1327280	1	1	0
