region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
ISR/D	7860960	2	2	0
ALB/03	7991976	1	1	0
IRQ/AR	28430472	3	3	0
MAR/06	9171120	1	1	0
COL/CHO	4978608	1	1	0
VNM/13	7991976	1	1	0
BGD/D	15787428	2	2	0
MYS/14	61774044	6	6	0
ZAF	23582880	2	2	0
GEO/TB	5961228	1	1	0
PER/LMA	42187152	3	3	0
VEN/T	1375668	1	1	0
GBR/ENG	206992106	6	6	0
USA/WV	1048128	1	1	0
USA/TX	12970584	1	1	0
PRY/ASU	7991976	2	2	0
JAM	15394380	2	2	0
BRA/MG	91989100	7	7	0
BWA/GA	2751336	1	1	0
NPL	49393032	4	4	0
IDN	20176464	2	2	0
IDN/SU	34064160	3	3	0
CHE/VD	5705713	32	2	2
CHN/JL	32033412	1	1	0
CHN/SH	186666456	87	3	1
USA/NY	32622985	5	4	1
TUR/35	1	1	0	1
PAK/PB	41073516	10	10	0
SAU/01	24368977	4	3	1
IDN/YO	151126956	27	27	0
IND/DL	1768716	1	1	0
PAN/8	52209876	5	5	0
IRQ/WA	14215236	2	2	0
PER/ARE	4061496	1	1	0
MKD	15263364	2	2	0
UKR/63	11332885	2	1	1
IND/RJ	1375668	1	1	0
BRA/DF	41466564	3	3	0
EGY/C	1703208	1	1	0
UKR/12	19586892	1	1	0
NGA/LA	13756680	2	2	0
VEN/V	55616292	4	4	0
IND/UP	10546788	2	2	0
SAU/04	46572619	3	2	1
IRN	1048128	1	1	0
TUR/34	3864972	2	2	0
THA/50	16245984	1	1	0
COL/CUN	3995988	1	1	0
IDN/JI	23320848	2	2	0
ETH/AA	8974596	3	3	0
ESP/AN	12512028	1	1	0
HUN/KE	9891708	1	1	0
NPL/P3	43235280	5	5	0
ARG/M	68136105	3	3	0
IRN/23	8778072	1	1	0
JAM/06	1113636	1	1	0
SYR	13298124	5	5	0
PRT/15	15459888	1	1	0
MEX/NLE	15394380	3	3	0
UKR/32	24303468	3	3	0
SYR/DI	1113636	1	1	0
MYS/05	24696516	2	2	0
USA/NH	35194936	177	1	1
MEX/MEX	47886348	4	4	0
ARE/AZ	22272720	3	3	0
FRA/GES	22862292	2	2	0
USA/NC	34391700	2	2	0
VNM/39	61870406	2	2	0
VEN/R	4520052	1	1	0
IRQ/NA	1179144	1	1	0
LBN/BA	15852936	1	1	0
USA/MD	41858534	10	0	1
VEN/D	28528766	1	1	0
MDA/NI	7795452	1	1	0
COL/VAC	7926468	3	3	0
TUR/38	18407748	2	2	0
VNM/49	21945180	2	2	0
ZAF/GP	26858280	2	2	0
UZB	1048128	1	1	0
KAZ/71	24106944	2	2	0
IRQ/KA	7009356	4	4	0
AUT	16704540	2	2	0
MYS/04	15852936	1	1	0
BRA/GO	67316029	3	2	1
PHL/02	6943848	1	1	0
IRQ/SU	7271388	1	1	0
FRA/NAQ	18014700	1	1	0
PAK/KP	2423796	1	1	0
NGA/RI	4389036	1	1	0
MNG/1	12315504	1	1	0
ECU/O	3406416	1	1	0
MYS/07	851604	1	1	0
KEN	1113636	1	1	0
ISR/Z	4258020	1	1	0
IDN/JT	10743312	2	2	0
IDN/KS	13232616	1	1	0
CHL/AR	6354276	1	1	0
EGY/GZ	5502672	1	1	0
PAK	10153740	3	3	0
BGD/B	11987964	3	3	0
BRA/AL	3406416	1	1	0
IND/MH	49841952	2	2	0
CRI/A	1	1	0	1
BGR/16	2030748	1	1	0
KAZ/47	1703208	1	1	0
DEU/NI	11332884	1	1	0
USA/VA	13625664	1	1	0
QAT/DA	45266028	2	2	0
DEU/BE	8909088	1	1	0
MAR/04	3406416	1	1	0
COL/MET	10219248	2	2	0
VEN/E	51751320	1	1	0
IRL/L	12970584	1	1	0
BRN/BM	1113636	1	1	0
EST/37	36097798	2	2	0
ARE/SH	15721920	3	3	0
HND/CR	17883684	1	1	0
VNM/63	11136360	1	1	0
CHL/VS	17752668	1	1	0
COL/ANT	13167108	2	2	0
TUR/07	3340908	1	1	0
PRI	3799464	1	1	0
VNM/35	12905076	1	1	0
TUN/13	1375668	1	1	0
IRQ/BB	14346252	1	1	0
BGR/22	50375652	1	1	0
DEU/HE	17949192	1	1	0
GRC/A	5830212	1	1	0
ITA/62	3733956	1	1	0
XK	7271388	1	1	0
IDN/KR	2947860	1	1	0
DOM/25	11398392	2	2	0
BRA/ES	4192512	1	1	0
BLR/HM	8581548	1	1	0
BRA/MS	18800796	1	1	0
BWA/NE	2292780	1	1	0
VNM/CT	2358288	1	1	0
FRA/PAC	17556144	1	1	0
MEX/GUA	21945180	1	1	0
USA/LA	1	1	0	1
IND/GJ	7991976	1	1	0
KAZ/75	10153740	1	1	0
VNM/45	3995988	1	1	0
MLT/09	3995988	1	1	0
TWN/NAN	917112	1	1	0
USA/KY	22272720	1	1	0
VNM/66	17163096	2	2	0
JAM/01	51882336	4	4	0
IDN/BT	1113636	1	1	0
VNM/61	9433152	1	1	0
BRA/PE	31705872	3	3	0
PAK/SD	4192512	2	2	0
TUN/21	18866304	1	1	0
ISR/HA	15852936	2	2	0
SAU/03	7664436	1	1	0
URY/MO	33278064	3	3	0
EGY	2030748	1	1	0
HRV/05	15656412	1	1	0
PHL/40	7336896	1	1	0
USA/FL	43729383	1	1	0
IND	31378332	3	3	0
ALB/10	6943848	1	1	0
DZA/25	1768716	1	1	0
PRT/11	2489304	1	1	0
ZAF/KZN	1768716	1	1	0
KAZ/39	4389036	1	1	0
KAZ/11	1703208	1	1	0
VNM/18	10939836	1	1	0
DZA/05	5699196	1	1	0
MEX/ZAC	11660424	1	1	0
ARG/S	2423796	1	1	0
MDA/CU	14477268	1	1	0
USA/NV	3340908	1	1	0
TTO/CHA	1375668	1	1	0
MAR/02	4454544	1	1	0
IND/PB	1375668	1	1	0
ESP/MD	4520052	1	1	0
DOM/32	19848924	1	1	0
UKR/23	1	1	0	1
CHN/HN	11791440	1	1	0
CHN/LN	3602940	1	1	0
BRA/RR	3930480	1	1	0
ARG/E	6354276	1	1	0
PHL/03	13560156	1	1	0
DOM/06	1768716	1	1	0
VNM/53	10088232	1	1	0
ITA/25	8909088	1	1	0
GTM/20	24696516	1	1	0
MAR/07	7336896	1	1	0
USA/GA	18211224	1	1	0
MEX/JAL	8909088	1	1	0
BRA/CE	12577536	1	1	0
KHM/12	12708552	1	1	0
IND/AP	6878340	1	1	0
ETH/SI	1113636	1	1	0
IND/KA	11070852	1	1	0
HND/FM	12905076	1	1	0
VNM/20	10612296	1	1	0
KWT/KU	6288768	1	1	0
VNM/56	9826200	1	1	0
VNM/26	19455876	1	1	0
VEN/F	2685828	1	1	0
MEX/PUE	3602940	1	1	0
BGR	59022708	1	1	0
KGZ/GB	28168440	1	1	0
