region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
JPN	1612370163	1	1	0
DEU/NW	12643044	1	1	0
ALB/03	3995988	1	1	0
UKR/21	12512028	1	1	0
GEO/TB	20372988	1	1	0
VEN/K	8909088	1	1	0
IRQ/DA	9105612	1	1	0
TWN/NWT	12446520	1	1	0
PHL/00	1310160	1	1	0
IND	15590904	2	2	0
VNM/72	7140372	1	1	0
ZAF/MP	1768716	1	1	0
MEX/COA	5633688	1	1	0
PSE	9367644	1	1	0
UKR/46	12053472	1	1	0
IND/MH	1113636	1	1	0
SYR	917112	1	1	0
KAZ/71	6354276	1	1	0
RUS/ROS	15066840	1	1	0
BRA/RJ	7396815	2	2	0
FRA/20R	8122992	1	1	0
KAZ/75	13691172	1	1	0
ZAF	3995988	1	1	0
ISR/HA	9367644	1	1	0
VNM/68	8188500	1	1	0
COL/TOL	1965240	1	1	0
COG/BZV	1375668	1	1	0
VNM/34	917245	1	1	0
DOM/01	8712564	1	1	0
USA/TX	8581548	1	1	0
ARG/W	3013368	1	1	0
ROU/BC	15918444	1	1	0
CAN/AB	2489304	1	1	0
PSE/JEN	15263364	1	1	0
BGR	12970584	1	1	0
IDN/JI	4323528	1	1	0
ARE/SH	9564168	1	1	0
IRQ/NI	1113636	1	1	0
BRA/DF	2030748	1	1	0
BRA/MG	15983952	1	1	0
MEX/VER	10284756	1	1	0
