region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/AZ	1	1	0	1
ARG/M	2096256	1	1	0
MYS/10	23058816	2	2	0
ARG	5371656	2	2	0
PAK/SD	13756680	2	2	0
EGY/BH	1506684	1	1	0
IND/NL	14411760	1	1	0
URY/MO	16901064	1	1	0
BRA/PI	16442508	2	2	0
VNM/35	64197840	3	3	0
VEN	4454544	1	1	0
COL/VAC	1703208	1	1	0
JOR/AQ	10284756	1	1	0
BRA/PE	9367644	2	2	0
MEX/MIC	12905076	2	2	0
IDN/JI	19652400	3	3	0
NPL/P3	58760676	4	4	0
TUR/42	5371656	1	1	0
MDA/CU	23189832	1	1	0
ARG/B	31378332	6	6	0
PER/LMA	8319516	1	1	0
UKR/53	10088232	1	1	0
DZA/35	21748656	1	1	0
RUS/SPE	9171120	1	1	0
UKR/46	15132348	1	1	0
ETH/AA	6747324	2	2	0
ISR/TA	17883684	1	1	0
IRQ/BG	9433152	4	4	0
IND/GJ	12053472	2	2	0
USA/NH	154238345	361	3	3
BGD/C	17949192	1	1	0
ARG/S	17359620	2	2	0
PHL/40	14018712	1	1	0
USA/NY	1274154124	4456	56	4
MEX/GUA	5175132	2	2	0
IDN/BT	18931812	2	2	0
SWE/E	10612296	1	1	0
ROU/CJ	4651068	1	1	0
SVK/BC	4716576	1	1	0
BRA/RJ	18735288	3	3	0
VNM/37	12381012	1	1	0
EST/37	28856759	1	1	0
IND/DL	7795452	1	1	0
FRA/IDF	41062152	26	5	3
BLR/HM	10153740	1	1	0
USA/CA	81193712	31	7	4
CHN/SH	97446082	2	2	0
VNM/27	11005344	1	1	0
DZA/06	8647056	1	1	0
USA/PA	934354865	3433	25	8
DOM/13	6354276	1	1	0
VEN/H	12774060	1	1	0
IDN/JB	1768716	1	1	0
MEX/SIN	57450516	3	3	0
BRA/GO	10284756	2	2	0
KWT/KU	4323528	1	1	0
ARE/AZ	13101600	1	1	0
UKR/51	9105612	1	1	0
BRA/AL	57122976	4	4	0
JAM/01	23255340	2	2	0
MAR/05	36160416	1	1	0
KEN/30	11660424	3	3	0
VNM/61	6550800	2	2	0
KEN	6026736	2	2	0
VNM/DN	20569512	3	3	0
SUR/PM	3013368	1	1	0
IRQ/SU	1965240	1	1	0
CHL/AR	31116300	1	1	0
LBN/BH	851604	1	1	0
COL/CHO	3340908	1	1	0
VNM/49	7271388	1	1	0
CHL/AT	13167108	1	1	0
VNM/51	3078876	1	1	0
IRQ/KI	2489304	1	1	0
ZAF/LP	917112	1	1	0
BRA/PA	13953204	1	1	0
QAT/DA	41204532	1	1	0
UKR/63	6681816	1	1	0
VNM/34	12774060	1	1	0
MYS/14	5830212	2	2	0
GBR/ENG	22403736	2	2	0
IDN/SU	1244652	1	1	0
IDN/KI	3668448	1	1	0
PAK	3013368	1	1	0
ECU/O	4847592	1	1	0
USA/IL	33830574	119	2	2
ECU	1375668	1	1	0
BRA/MA	19652400	2	2	0
VNM/56	11922456	1	1	0
AWS/us-west-2	204787658	792	6	2
USA/WA	179155828	7	5	2
TUR/34	14804808	1	1	0
KAZ/31	6157752	1	1	0
COL/CUN	13167108	1	1	0
ARG/E	13429140	1	1	0
ESP/VC	11791440	1	1	0
ZAF/GP	6747324	1	1	0
FRA/ARA	29282076	2	2	0
MYS/01	1179144	1	1	0
AZE/BA	2030748	1	1	0
USA/TX	18473256	1	1	0
VNM/24	1113636	1	1	0
IRQ/DA	1441176	1	1	0
CAN/NS	42036821	1	1	0
RUS/BEL	6026736	1	1	0
COL/ATL	2423796	1	1	0
MEX/JAL	15132348	1	1	0
HND/CR	2947860	1	1	0
VEN/V	12315504	1	1	0
OMN/MA	15066840	3	3	0
SWE/AC	9040104	1	1	0
IRQ/WA	10808820	1	1	0
ESP/CT	48763321	1	1	0
COL/ANT	17490636	1	1	0
CHL/VS	7598928	1	1	0
ARG/X	7926468	1	1	0
MMR	1310160	1	1	0
BRA/SC	7336897	2	1	1
TUR/27	10284756	1	1	0
PHL/00	4323528	1	1	0
VNM/06	2685828	1	1	0
SLV/SM	12708552	1	1	0
DOM/25	8974596	1	1	0
VNM/13	10350264	1	1	0
BLZ/CY	65434776	1	1	0
IND/TS	14804808	1	1	0
NGA	1113636	1	1	0
BRA/BA	5764704	1	1	0
USA/LA	11529408	1	1	0
CAN/QC	14280744	1	1	0
JAM	9236628	1	1	0
TUR/01	7009356	1	1	0
