region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
PHL/00	3995988	3	3	0
VNM/44	13101600	1	1	0
PSE	2947860	1	1	0
BRA/BA	22600260	5	5	0
IDN	20766036	3	3	0
COL/CUN	5699196	2	2	0
RUS/SAM	1048128	1	1	0
PHL/07	1048128	1	1	0
HUN/BU	2816844	1	1	0
BRA/MG	11922456	8	8	0
VNM/69	1048128	1	1	0
DZA/25	851604	1	1	0
DZA/09	1179144	1	1	0
IDN/JT	4847592	4	4	0
NGA/FC	1113636	1	1	0
MEX/BCN	202353812	2	2	0
SAU/01	2161764	2	2	0
USA/MD	877666624	43	18	11
FRA/PAC	199658016	3	3	0
THA/10	2041472720	8	8	0
UGA/C	1048128	1	1	0
ROU/B	917112	1	1	0
ESP/VC	1048128	1	1	0
PSE/HBN	15263364	2	2	0
VEN/V	2816844	2	2	0
IND/DL	2030748	2	2	0
GBR/SCT	266246508	48	3	1
BGR/07	7533420	1	1	0
NPL	1113636	1	1	0
VNM/29	7205880	1	1	0
ARE/AZ	8122992	2	2	0
IRQ/NA	1375668	1	1	0
ECU/I	1113636	1	1	0
OMN/MA	13756680	3	3	0
GEO/IM	1048128	1	1	0
SAU/02	1113636	1	1	0
SGP	16745680	18	8	2
PHL/03	8319516	4	4	0
SAU/04	3668448	2	2	0
JOR	424194872	3	3	0
TUN/31	1375668	1	1	0
KEN	1113636	1	1	0
COL/ANT	425433275	7	5	1
AGO/LUA	10153740	2	2	0
ARG/C	1375668	1	1	0
IRQ/NI	1637700	1	1	0
CAN/MB	851604	1	1	0
VNM/52	11791440	1	1	0
IDN/BA	1113636	1	1	0
KEN/30	1244652	1	1	0
BGR/02	4978608	1	1	0
JPN/26	1068845172	4	4	0
ITA/25	86922496	2	2	0
IND/GJ	1244652	1	1	0
IRQ/BG	10481280	4	4	0
MEX/TAB	1703208	1	1	0
GCP/asia-east1	34093104	7	0	2
GCP/us-west3	5710915255	738	11	4
VNM/HP	4978608	3	3	0
GHA/AA	1113636	1	1	0
FRA/ARA	6092244	2	2	0
MEX/OAX	2227272	1	1	0
CZE	4192512	1	1	0
RUS/VGG	5502672	1	1	0
COL/SAN	4585560	1	1	0
SYR	917112	1	1	0
IRQ/SU	3471924	2	2	0
IND/BR	1113636	1	1	0
BRA/RS	5240640	3	3	0
BRA/MT	1441176	1	1	0
DZA/43	1113636	1	1	0
MEX/NLE	20372988	3	3	0
VNM/34	8057484	1	1	0
ESP/MC	1048128	1	1	0
CAN/AB	6419784	1	1	0
MAR/09	3406416	3	3	0
IDN/JK	1113636	1	1	0
VNM/63	3340908	1	1	0
VEN/K	1113636	1	1	0
VEN/R	1244652	1	1	0
IDN/YO	4978608	2	2	0
ARG/S	9760692	3	3	0
ZAF	1113636	1	1	0
CAN/NS	13232616	1	1	0
SYR/DI	1965240	2	2	0
TUR/52	1113636	1	1	0
MAR/06	4192512	3	3	0
MEX/SON	5830212	1	1	0
ARG	15590904	3	3	0
IND/TS	103937612	6	0	6
NZL/WKO	9695184	1	1	0
MKD	2947860	1	1	0
PAK/SD	10219248	5	5	0
BGR/22	1244652	1	1	0
BRA/PE	7009356	1	1	0
IDN/SU	11201868	1	1	0
AZE/BA	6485292	1	1	0
IDN/LA	851604	1	1	0
BRA/SC	1768716	1	1	0
VNM/21	12643044	1	1	0
ITA/72	23713896	2	2	0
UKR/46	4389036	1	1	0
ESP/MD	1441176	1	1	0
COL/MAG	2030748	1	1	0
BOL/C	851604	1	1	0
VEN/O	4061496	1	1	0
MEX/QUE	1113636	1	1	0
MEX/JAL	2685828	1	1	0
CHL/BI	9629676	1	1	0
USA/GA	13363632	1	1	0
TUR/34	2161764	2	2	0
ARG/M	917112	1	1	0
NLD/NH	17556144	1	1	0
EST/37	25582000	1	1	0
ESP/CN	25582000	1	1	0
VNM	7926468	1	1	0
GIN/C	1179144	1	1	0
ARE/SH	1113636	1	1	0
CHN/SN	12381012	1	1	0
JPN/11	25582000	1	1	0
UKR/74	12315504	1	1	0
PRT/11	571538004	609	28	2
TWN/TXG	22212956	5	2	1
USA/MS	98487196	1	1	0
USA/OH	201240176	1	1	0
SWE/M	1048128	1	1	0
VNM/66	851604	1	1	0
ITA/21	48885864	3	3	0
SEN/DK	70290084	2	2	0
BGD/E	12774060	1	1	0
JOR/AZ	4389036	1	1	0
PAK/PB	1768716	1	1	0
PHL/11	1113636	1	1	0
ARG/J	1310160	1	1	0
BRA/RJ	1244652	1	1	0
ARG/T	1113636	1	1	0
PHL/40	27268224	1	1	0
TUR	1048128	1	1	0
GRC/B	1768716	1	1	0
IRQ	1113636	1	1	0
IND/PB	8319516	1	1	0
IND/JH	3144384	1	1	0
PRT	37877798	7	1	1
UKR/43	14608284	1	1	0
BEL/WAL	1375668	1	1	0
UKR/26	2423796	2	2	0
VNM/DN	851604	1	1	0
COL/HUI	18604272	1	1	0
AUS/SA	4127004	1	1	0
PRT/13	16180476	1	1	0
IND/NL	17359620	1	1	0
TGO/M	1113636	1	1	0
POL/24	851604	1	1	0
PAK/BA	1768716	1	1	0
HND/FM	1113636	1	1	0
PER/LMA	1375668	1	1	0
BRA/PA	1113636	1	1	0
COL/NSA	1113636	1	1	0
TUN/11	1703208	1	1	0
MAR/03	1310160	1	1	0
VNM/27	917112	1	1	0
ECU/M	4978608	1	1	0
BGR	11332884	1	1	0
COL/ATL	7860960	1	1	0
ZAF/EC	7009356	1	1	0
FRA/OCC	2161764	1	1	0
ECU/T	1703208	1	1	0
VEN/A	917112	1	1	0
MEX/HID	2096256	1	1	0
VEN/N	1244652	1	1	0
EGY/C	1113636	1	1	0
