region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
NLD/NH	1113353	1	1	0
NPL/P3	386854	1	1	0
ARE/AZ	386854	1	1	0
MEX/QUE	929096	1	1	0
DEU/NI	1991652	1	1	0
IRQ/MA	1194573	1	1	0
ALB/11	1194573	1	1	0
TUN/51	1194573	1	1	0
IND/MP	929096	1	1	0
SYC	909778	2	2	0
COL/COR	323063	1	1	0
DZA/15	342998	1	1	0
DEU/BW	360213	1	1	0
ECU/I	343851	1	1	0
CRI/A	404639	1	1	0
LTU/VL	227227	1	1	0
DEU/SH	638479	1	1	0
VNM/13	638479	1	1	0
COL/ATL	387284	1	1	0
PAK/SD	2015946	3	3	0
MAR/01	360446	1	1	0
QAT/DA	575553	1	1	0
ARG/L	584018	1	1	0
VNM	2036745	3	3	0
GHA/AA	584018	1	1	0
TUR	584018	1	1	0
USA/MO	2159211	3	1	1
DEU/BY	1088903	1	1	0
AGO/LUA	1088903	1	1	0
CHL/LI	586715	1	1	0
GEO/AJ	1217533	1	1	0
RUS/MOS	1217533	1	1	0
COL/CES	391907	1	1	0
KOR/47	929096	1	1	0
MEX/CHH	1027421	1	1	0
ARG/S	1124129	1	1	0
VEN/U	1110356	1	1	0
UZB/TK	1110356	1	1	0
KEN/30	1111185	1	1	0
AUS/NSW	573415	1	1	0
ITA	1046737	1	1	0
VNM/61	630418	1	1	0
RUS/ALT	1229749	1	1	0
IRL/C	1395387	1	1	0
MEX/NAY	317306	1	1	0
CRI/H	1018121	1	1	0
BGR/22	1018121	1	1	0
TGO/M	667552	1	1	0
VNM/69	274420	1	1	0
MEX/MEX	342021	1	1	0
VNM/06	1065673	1	1	0
IND/TN	1065673	1	1	0
BRA/PA	386891	1	1	0
PHL/00	386891	1	1	0
KAZ/33	342371	1	1	0
