region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
SGP	2850384	4	4	0
MYS/12	506152	1	1	0
ARG/S	1517224	2	2	0
CHE/ZH	619192	1	1	0
BRA/GO	2967404	3	3	0
BRA/RJ	3160344	4	4	0
VNM	1421684	2	2	0
VNM/51	743656	1	1	0
ARG/T	743656	1	1	0
NIC/MN	2124800	2	2	0
IND/UP	3288064	4	4	0
ESP/MD	743656	1	1	0
IRQ/AR	1439712	2	2	0
CRI/SJ	696056	1	1	0
SAU/03	696056	1	1	0
ARG/J	1534168	2	2	0
URY/MO	1739496	2	2	0
SEN/DK	696056	1	1	0
FRA/HDF	696056	1	1	0
TCD/ND	664840	1	1	0
SAU/01	1563408	2	2	0
IDN	2058456	3	3	0
ZAF/WC	664840	1	1	0
BRA/PR	664840	1	1	0
BRA/BA	2905072	3	3	0
URY/MA	898568	1	1	0
BGD/D	716048	1	1	0
VEN/S	716048	1	1	0
GHA/AA	716048	1	1	0
COL/ANT	838112	1	1	0
VNM/39	838112	1	1	0
GBR/SCT	638016	1	1	0
USA/AZ	987912	1	1	0
USA/NM	987912	1	1	0
DEU/ST	556424	1	1	0
MEX/VER	556424	1	1	0
KEN/30	556424	1	1	0
CHL/CO	556424	1	1	0
MAR/07	556424	1	1	0
ARG/E	838112	1	1	0
USA/NY	5800160	10	6	1
UKR/51	898168	1	1	0
VNM/69	2698100	3	3	0
UKR/46	912472	1	1	0
COL/DC	1631520	2	2	0
POL/12	949784	1	1	0
RUS/SPE	949784	1	1	0
ECU/G	949784	1	1	0
IND/UK	949784	1	1	0
NGA/LA	835432	1	1	0
FRA/IDF	7847904	24	8	3
BGR/22	1197944	1	1	0
VNM/06	917112	1	1	0
ALB/11	1381144	1	1	0
COL/VAC	1703328	2	2	0
DOM/25	696056	1	1	0
IDN/YO	2663248	2	2	0
IRN	1331624	1	1	0
CRI/G	1331624	1	1	0
ZAF/LP	1805892	2	2	0
KAZ/71	681736	1	1	0
USA/TX	1411392	2	2	0
DEU/NW	2472648	3	3	0
MEX/NLE	718424	1	1	0
TZA/02	1465256	2	2	0
VNM/22	851604	1	1	0
ARG/M	529568	1	1	0
ARG	898568	1	1	0
MAR/09	898568	1	1	0
ARG/A	898568	1	1	0
BGD	2049108	2	2	0
BES/SE	831936	1	1	0
COL/CES	831936	1	1	0
GBR	831936	1	1	0
ESP/VC	747944	1	1	0
GUY/DE	935472	1	1	0
LBY/TB	613800	1	1	0
MEX/CAM	581392	1	1	0
IRQ/BG	1427776	2	2	0
MEX	898624	1	1	0
ETH/AA	956728	1	1	0
PAK/SD	924896	1	1	0
DZA/16	696056	1	1	0
IND/TN	696056	1	1	0
RUS/TA	696056	1	1	0
IDN/JK	696056	1	1	0
ESP/EX	696056	1	1	0
IND/HR	696056	1	1	0
CAN/AB	1180200	2	2	0
USA/RI	1922184	3	0	1
JPN/13	1102984	5	1	1
USA/MO	640728	1	1	0
KOR/11	640728	1	1	0
KOR/30	1281456	2	2	0
PHL/40	509104	1	1	0
MEX/MEX	509104	1	1	0
ITA/36	809704	1	1	0
MEX/JAL	809704	1	1	0
MAR/06	1577312	2	2	0
MDG	912472	1	1	0
ARG/C	912472	1	1	0
VNM/52	912472	1	1	0
ECU	827256	1	1	0
USA/GA	827256	1	1	0
SRB/00	827256	1	1	0
ESP/CT	827256	1	1	0
ISR/HA	827256	1	1	0
USA/OR	827256	1	1	0
DOM/01	713384	1	1	0
CHL/BI	832976	1	1	0
