region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
MEX/SON	37732608	2	2	0
COL/HUI	1113636	1	1	0
HND/CR	16180476	2	2	0
ECU/P	12643044	4	4	0
PER/LIM	22862292	2	2	0
TGO/M	14935824	3	3	0
AUT/9	12970584	1	1	0
MEX/VER	7205880	1	1	0
ITA/34	16901064	1	1	0
SLV/US	4978608	1	1	0
LVA/RIX	20569512	1	1	0
LTU/VL	12774060	1	1	0
BGD/E	31574856	4	4	0
DZA/07	3602940	1	1	0
VNM/21	59546772	4	4	0
JAM/14	24958548	1	1	0
RUS/CHE	20831544	2	2	0
VEN/T	10808820	2	2	0
DEU/SN	24631008	2	2	0
BGR/11	13822188	1	1	0
TWN/NWT	1113636	1	1	0
AUT	4913100	1	1	0
VNM/37	30002664	3	3	0
BGD/F	4323528	1	1	0
COL/CUN	917112	1	1	0
ECU/A	5830212	1	1	0
IND/MP	1113636	1	1	0
ZAF/NW	8057484	1	1	0
ARG/Q	4258020	1	1	0
TUR/31	3144384	2	2	0
MYS/01	917112	1	1	0
EGY/SHR	3995988	1	1	0
PHL/01	19783416	2	2	0
USA/KS	8254008	1	1	0
VEN/R	54502656	1	1	0
CHL/LL	7271388	1	1	0
BRA/PB	4127004	2	2	0
UKR/05	16770048	1	1	0
VNM/29	26334216	3	3	0
COG	4585560	1	1	0
IRQ/BB	13560156	4	4	0
KOR/11	123421592	85	0	2
TTO/CTT	7664436	1	1	0
VEN/D	5764704	2	2	0
CHL/LI	33409080	2	2	0
VNM/41	13691172	1	1	0
USA/CO	40108040	613	0	1
TUR/28	7926468	1	1	0
MEX/QUE	18866304	3	3	0
JAM/01	11529408	3	3	0
MNG/1	16508016	2	2	0
BEL/BRU	14935824	1	1	0
VEN/G	12839568	3	3	0
CRI/C	7074864	2	2	0
ITA/25	15066840	1	1	0
IRQ/NA	22272720	3	3	0
IRQ/MU	6812832	1	1	0
IDN/RI	18014700	2	2	0
VNM/22	917112	1	1	0
COL/CAL	5044116	1	1	0
KEN/17	2030748	1	1	0
TTO/CHA	17752668	3	3	0
CHE/VS	12812603346	1071	15	3
LKA/1	4127004	1	1	0
DZA/31	11201868	2	2	0
MEX/GRO	19586892	2	2	0
GEO/TB	11005344	3	3	0
ROU/DJ	12643044	1	1	0
BLR/VI	2685828	1	1	0
NGA/FC	1048128	1	1	0
TUR/20	7205880	1	1	0
TUR/16	7467912	1	1	0
ARG/W	1506684	1	1	0
KAZ/59	8254008	1	1	0
TUR/06	10219248	1	1	0
GAB/1	917112	1	1	0
IND/TS	8712564	2	2	0
MEX	6681816	1	1	0
VNM/46	10153740	1	1	0
URY/SA	10415772	1	1	0
MEX/SIN	11463900	2	2	0
BIH/SRP	2685828	1	1	0
FRA/PDL	15328872	1	1	0
JAM	6026736	2	2	0
BRA/RO	3340908	1	1	0
ISR/JM	8122992	2	2	0
UKR/56	17097588	1	1	0
URY/MA	13560156	1	1	0
VEN/K	7795452	1	1	0
GEO/SZ	16180476	1	1	0
IND/UP	44938488	3	3	0
EGY/KFS	2423796	1	1	0
HTI/CE	2358288	1	1	0
AZE	8450532	1	1	0
MYS/12	851604	1	1	0
IDN/AC	12708552	1	1	0
BHR/17	6288768	1	1	0
ARG	9826200	2	2	0
GBR/WLS	13625664	1	1	0
ECU/L	3471924	1	1	0
HUN/BZ	13298124	1	1	0
ARG/G	3995988	1	1	0
ESP/VC	7860960	1	1	0
HUN/GS	5764704	1	1	0
VNM/23	12970584	1	1	0
ARG/J	17883684	1	1	0
UZB/AN	1310160	1	1	0
TUR/26	2292780	1	1	0
USA/NV	20766036	1	1	0
USA/SC	2030748	1	1	0
IND/GJ	4454544	1	1	0
IND/CH	5830212	1	1	0
BGR	2685828	1	1	0
MEX/COL	3471924	1	1	0
EGY/GZ	11070852	1	1	0
CRI/A	7467912	1	1	0
SVK/TA	3340908	1	1	0
ECU/SE	5830212	1	1	0
UKR/46	3406416	1	1	0
ECU/U	4127004	1	1	0
ROU/SV	9629676	1	1	0
SAU/04	5306148	1	1	0
UKR/63	3013368	1	1	0
PHL/07	1113636	1	1	0
BRA/AL	3733956	1	1	0
KAZ	2620320	1	1	0
ARG/U	2685828	1	1	0
PRT/11	15001332	1	1	0
CHL/VS	6288768	1	1	0
MDA/CU	10743312	1	1	0
DZA/30	1703208	1	1	0
JPN/14	331543706	357	0	1
DEU/BY	2751336	1	1	0
UKR/61	12970584	1	1	0
ROU/B	10939836	1	1	0
EGY/DT	2685828	1	1	0
KAZ/55	2620320	1	1	0
