region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
IDN/JI	862732	1	1	0
ARG/B	694004935	2	2	0
SAU/02	862732	1	1	0
POL/02	1128188	1	1	0
IDN/JK	929096	1	1	0
UKR/30	1393644	1	1	0
JPN/23	694004935	2	2	0
KOR/29	690612247	1	1	0
IDN/JB	34764628	26	2	2
AWS/us-west-1	694004935	2	2	0
ESP/PV	697397623	3	3	0
ECU/P	2190012	1	1	0
GCP/australia-southeast1	694004935	2	2	0
ZMB/09	699088219	3	2	1
THA	2798943	16	1	1
ARG/J	19494927	17	5	1
COL/NSA	1128188	1	1	0
USA/OH	693851118	15	2	1
BGD	995460	1	1	0
VNM/HN	15604176	3	2	1
USA/LA	694004935	2	2	0
VNM/SG	303653440	72	3	1
CHN/FJ	727020519	11	5	1
DEU/NW	690612247	1	1	0
DNK/84	694004935	2	2	0
COL/CAU	690612247	1	1	0
USA/WY	694004935	2	2	0
KOR/50	37319568	11	11	0
IND/TN	3392688	1	1	0
USA/MN	3392688	1	1	0
IND/CG	3392688	1	1	0
IND/HR	3392688	1	1	0
IND/MP	4454512	2	2	0
BRA/RJ	1990092	1	1	0
VEN/V	1194552	1	1	0
DEU/SN	3392688	1	1	0
