region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
PHL/03	13429140	2	2	0
UZB/TK	27382344	3	3	0
IND	1768716	1	1	0
BRA/PB	6878340	1	1	0
SEN/DK	27447852	3	3	0
USA/FL	19586892	2	2	0
AZE/BA	31312824	3	3	0
ECU/X	7271388	1	1	0
IDN/JB	10546788	2	2	0
ECU/G	8385024	1	1	0
NGA/LA	4978608	1	1	0
IND/UP	11267376	1	1	0
VNM/CT	11267376	1	1	0
IDN/JI	9957216	2	2	0
ARG	5633688	1	1	0
MAR/09	11529408	2	2	0
CHL/RM	7533420	1	1	0
ZAF/GP	37077528	5	5	0
RUS/IRK	4127004	1	1	0
ALB/11	13887696	2	2	0
IDN	10874328	2	2	0
BRA/SC	7533420	1	1	0
IRQ	917112	1	1	0
IND/PB	2030748	1	1	0
VNM/66	2096256	1	1	0
BOL	8712564	1	1	0
PAK/KP	5044116	1	1	0
UZB/SA	11660424	2	2	0
ZAF/KZN	29020044	1	1	0
MEX/MEX	24696516	1	1	0
MEX/JAL	12315504	1	1	0
JAM/13	4716576	1	1	0
UKR/63	14280744	1	1	0
MAR/07	2030748	1	1	0
IRQ/KA	2096256	1	1	0
VNM/35	15394380	1	1	0
DZA/42	15197856	1	1	0
MAR/04	13167108	1	1	0
USA/OH	7271388	1	1	0
PRY/10	2358288	1	1	0
TUR/01	12970584	1	1	0
BRA/PA	1703208	1	1	0
PRY/ASU	14149728	1	1	0
NGA/RI	3602940	1	1	0
OMN/MA	9236628	1	1	0
UKR/51	4127004	1	1	0
VEN/V	30592236	1	1	0
FRA/HDF	1179144	1	1	0
CIV/AB	6419784	1	1	0
GEO/TB	2685828	1	1	0
SAU/02	12839568	1	1	0
BHR/13	11725932	1	1	0
MEX/TAM	3471924	1	1	0
VNM/56	7664436	1	1	0
BRA/MT	20307480	1	1	0
BOL/L	3013368	1	1	0
KGZ/GB	15459888	1	1	0
ARG/C	2358288	1	1	0
IRQ/SU	15197856	1	1	0
DZA/19	1113636	1	1	0
ECU/P	8778072	1	1	0
IND/TN	1048128	1	1	0
BRA/RS	11660424	1	1	0
PAN/8	12577536	1	1	0
KAZ/79	3668448	1	1	0
