region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
MNG/1	221	1	1	0
BRA/SC	5633910	4	3	1
NPL	21749313	6	6	0
HND/CH	221	1	1	0
VEN/S	221	1	1	0
UKR/12	221	1	1	0
DZA/08	221	1	1	0
MDA/CU	221	1	1	0
AGO	221	1	1	0
CAN/BC	221	1	1	0
UKR/32	221	1	1	0
MAR/04	221	1	1	0
MEX/CHH	13887696	1	1	0
DOM/13	6943848	1	1	0
SVN/011	5633688	1	1	0
DZA/31	1113636	1	1	0
AZE/SM	29347584	1	1	0
MAR/06	46641907	4	4	0
BOL/C	4716576	1	1	0
TUN/14	3078876	1	1	0
VNM/61	917112	1	1	0
USA/NY	801109399	2	2	0
BRA/AP	4978608	1	1	0
ARG	6026736	2	2	0
UKR/71	7336896	1	1	0
VEN/I	10677804	2	2	0
BRA/ES	8647056	1	1	0
BRA	3995988	1	1	0
KHM/12	5699196	4	4	0
ARG/C	2358289	2	1	1
RUS/KDA	3406416	1	1	0
ARM/ER	17097588	1	1	0
ARG/S	20635020	2	2	0
IDN/JT	1113859	2	2	0
ESP/MD	12446520	1	1	0
EGY/C	32688715	3	3	0
TTO/PRT	225	1	1	0
NGA/LA	3014015	4	4	0
BRA/PE	15198292	4	4	0
BOL	225	1	1	0
VNM/45	225	1	1	0
CRI/SJ	3734181	2	2	0
USA/NV	225	1	1	0
MEX/BCN	436	2	2	0
VNM/13	436	2	2	0
MEX/HID	450	2	2	0
PER/LMA	450	2	2	0
BRA/AL	225	1	1	0
IRQ/DA	4127229	2	2	0
URY	225	1	1	0
DZA/43	225	1	1	0
USA/NM	496713792	3	3	0
USA/VA	105421584	2	2	0
KAZ/71	3340908	1	1	0
TUN/11	1703208	1	1	0
GEO/TB	7336896	2	2	0
COL/NSA	4913100	1	1	0
IND/UK	917112	1	1	0
UKR/30	5895720	1	1	0
USA/AL	16049460	1	1	0
USA/MI	13756680	1	1	0
DOM/01	9498660	1	1	0
UKR/21	1768716	1	1	0
THA/10	15590904	1	1	0
ARG/J	10874328	1	1	0
ARG/H	4323528	1	1	0
PRY/10	1048128	1	1	0
VEN/R	2816844	1	1	0
COL/RIS	5109624	1	1	0
TUN	2489304	1	1	0
TUR/59	7467912	1	1	0
IND/HR	13887696	1	1	0
ARG/X	8647490	3	3	0
IDN/LA	917112	1	1	0
AUS/QLD	211	1	1	0
IRQ/BB	211	1	1	0
ITA/72	211	1	1	0
COL/BOL	211	1	1	0
VNM/21	211	1	1	0
UKR	211	1	1	0
URY/MA	211	1	1	0
VNM/63	211	1	1	0
VNM/39	211	1	1	0
ECU/O	211	1	1	0
PSE	211	1	1	0
ITA/62	211	1	1	0
VNM/06	211	1	1	0
HND/FM	434	2	2	0
ARG/N	211	1	1	0
LKA/1	211	1	1	0
BGD/F	211	1	1	0
USA/TN	211	1	1	0
ZAF	917112	1	1	0
IRQ/NA	14280967	3	3	0
MAR/03	1244875	2	2	0
DZA/16	1048128	1	1	0
MYS/07	252503580	1	1	0
ARG/D	15197856	1	1	0
IND/TN	4585560	1	1	0
ARE/SH	6288768	1	1	0
IRL/L	22665768	1	1	0
NIC/ES	17097588	1	1	0
DZA/19	2030748	2	2	0
TUR/41	2096256	1	1	0
NPL/P5	1048128	1	1	0
NIC/MN	9760692	1	1	0
ARG/T	2358288	1	1	0
GRC/I	5724	1	1	0
USA/IN	11448	2	2	0
BRA/RN	5724	1	1	0
DZA/30	1113636	1	1	0
BRA/MS	4323528	1	1	0
USA/CA	18800796	1	1	0
QAT/DA	223	1	1	0
IRQ/NI	223	1	1	0
VNM/66	223	1	1	0
PHL/03	223	1	1	0
MEX/JAL	223	1	1	0
BWA/GA	223	1	1	0
COL/TOL	223	1	1	0
CRI/H	29544108	1	1	0
PHL/06	32819508	1	1	0
KWT/KU	9433152	1	1	0
VNM/44	12512028	1	1	0
NGA/AB	7926468	1	1	0
ITA/75	917112	1	1	0
BRA/PI	8516040	1	1	0
VEN/F	14411760	1	1	0
UKR/56	12118980	1	1	0
MEX/SON	14542776	1	1	0
ARG/F	8712564	1	1	0
VNM/23	13756680	1	1	0
DEU/NW	20700528	1	1	0
