week_start	sub-01/sub-01_ses-3_behavior+ecephys.nwb	sub-01/sub-01_ses-4_behavior+ecephys.nwb	sub-01/sub-01_ses-5_behavior+ecephys.nwb	sub-01/sub-01_ses-7_behavior+ecephys.nwb	sub-02/sub-02_ses-3_behavior+ecephys.nwb	sub-02/sub-02_ses-4_behavior+ecephys.nwb	sub-02/sub-02_ses-5_behavior+ecephys.nwb	sub-02/sub-02_ses-6_behavior+ecephys.nwb	sub-03/sub-03_ses-3_behavior+ecephys.nwb	sub-03/sub-03_ses-4_behavior+ecephys.nwb	sub-03/sub-03_ses-5_behavior+ecephys.nwb	sub-03/sub-03_ses-6_behavior+ecephys.nwb	sub-04/sub-04_ses-3_behavior+ecephys.nwb	sub-04/sub-04_ses-4_behavior+ecephys.nwb	sub-04/sub-04_ses-5_behavior+ecephys.nwb	sub-04/sub-04_ses-6_behavior+ecephys.nwb	sub-04/sub-04_ses-7_behavior+ecephys.nwb	sub-05/sub-05_ses-3_behavior+ecephys.nwb	sub-05/sub-05_ses-4_behavior+ecephys.nwb	sub-05/sub-05_ses-7_behavior+ecephys.nwb	sub-06/sub-06_ses-3_behavior+ecephys.nwb	sub-06/sub-06_ses-4_behavior+ecephys.nwb	sub-06/sub-06_ses-5_behavior+ecephys.nwb	sub-06/sub-06_ses-6_behavior+ecephys.nwb	sub-06/sub-06_ses-7_behavior+ecephys.nwb	sub-07/sub-07_ses-3_behavior+ecephys.nwb	sub-07/sub-07_ses-4_behavior+ecephys.nwb	sub-07/sub-07_ses-5_behavior+ecephys.nwb	sub-07/sub-07_ses-6_behavior+ecephys.nwb	sub-07/sub-07_ses-7_behavior+ecephys.nwb	sub-08/sub-08_ses-3_behavior+ecephys.nwb	sub-08/sub-08_ses-4_behavior+ecephys.nwb	sub-08/sub-08_ses-5_behavior+ecephys.nwb	sub-08/sub-08_ses-6_behavior+ecephys.nwb	sub-08/sub-08_ses-7_behavior+ecephys.nwb	sub-09/sub-09_ses-3_behavior+ecephys.nwb	sub-09/sub-09_ses-4_behavior+ecephys.nwb	sub-09/sub-09_ses-5_behavior+ecephys.nwb	sub-09/sub-09_ses-6_behavior+ecephys.nwb	sub-09/sub-09_ses-7_behavior+ecephys.nwb	sub-10/sub-10_ses-3_behavior+ecephys.nwb	sub-10/sub-10_ses-4_behavior+ecephys.nwb	sub-10/sub-10_ses-5_behavior+ecephys.nwb	sub-10/sub-10_ses-6_behavior+ecephys.nwb	sub-10/sub-10_ses-7_behavior+ecephys.nwb	sub-11/sub-11_ses-3_behavior+ecephys.nwb	sub-11/sub-11_ses-4_behavior+ecephys.nwb	sub-11/sub-11_ses-5_behavior+ecephys.nwb	sub-11/sub-11_ses-6_behavior+ecephys.nwb	sub-11/sub-11_ses-7_behavior+ecephys.nwb	sub-12/sub-12_ses-3_behavior+ecephys.nwb	sub-12/sub-12_ses-4_behavior+ecephys.nwb	sub-12/sub-12_ses-5_behavior+ecephys.nwb	sub-12/sub-12_ses-6_behavior+ecephys.nwb	sub-12/sub-12_ses-7_behavior+ecephys.nwb
2025-08-11	16019810874	27972210182	4114568	0	0	0	7718396	0	0	12760437436	9608645	0	0	0	10280191081	0	0	0	0	11368470193	0	0	0	9280629983	0	0	6934919139	10773335	0	6194785705	0	0	2297476	0	0	0	0	19942059478	0	15180373386	0	18021093905	13481926427	0	0	0	0	14464400618	0	0	0	0	15707171060	0	12376791750
2025-08-18	21276761128	0	10928573557	31989123	6920401268	0	0	10321142501	7331411251	0	0	0	0	0	0	0	10171187200	10549566111	0	0	0	0	0	12961864126	7764165718	0	0	0	0	0	0	0	13230636676	0	11295774371	0	14103347200	0	0	0	16203200899	0	0	0	11377049600	0	0	0	0	0	0	0	0	0	0
2025-08-25	302425217174	293268614759	0	122592635851	0	0	8740641204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8690934804	9930993468	0	0	0	0	5819596800	0	6194785705	7933786876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17203827078	0	0	0	0	0	11138600793	13763124528	0	12373196800
2025-09-01	5843150400	0	0	15052997400	0	0	0	0	8650752000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9655927083	0	0	0	0	0	0	0	0	10276044800	0	0	15151923200	0	0	0	16595950986	0	13431823309	0	0	0	0	0	12307189079	0	0	0	0	0	0	0
2025-09-08	15915214303	8636270339	15928356769	9693815662	13919699476	8864090445	9709028780	18329620465	8041408376	5667627364	16969445494	11360861543	2395729588	5389776306	7132652416	18865661456	5512824456	16107018911	0	0	14282627409	11300825980	12971863868	12898217183	0	0	0	0	0	0	81539411	10651321163	0	10489757118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8204579689	0	0	0	19968968331	19611966150
2025-09-15	55103713400	28975895817	79581592689	32538280388	58754615072	43833402272	27925859612	73256391057	49882566840	67933992012	49575094833	51216930455	16963296196	39704815136	49017998063	25982177536	33908599232	110679177376	85854534325	67913407172	17294085107	55983877588	38915591604	46651922257	51399037272	10082254470	41580879756	41636186396	49242873768	31167269115	44758476048	52206636289	29816716552	44195457050	50697810380	39691115910	39526359024	59397652802	59018426797	39731117162	52099658089	67792113746	67361906205	36762749720	61478419404	18899069760	33990281410	49916567993	51469794243	68281888584	36587264990	91863296656	77848471508	59922540153	47821656146
2025-09-22	15903785359	0	15909602501	10273614013	14496669596	14082456377	0	14122056789	146541495	316748448	12882908477	0	0	13233736922	13534463081	0	13574276744	17155594911	17170906865	16978351793	8620317009	12885238804	12971863868	12898217183	12849759318	20193261960	10395219939	0	10431086594	0	29723252316	0	14908358276	14686305858	14860932771	19801127439	19741644394	0	19678132251	19584392586	19715930499	0	19242804839	19616485214	19486355432	17160159566	0	17130638679	17150028045	17065046889	27235001217	39893278386	0	19968968331	19611966150
2025-09-29	315675213	76744451	76104901	25908827	6280212748	12747458913	781417336	8933575320	9311174739	79262932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-06	32429580385	16848689835	16849244465	18108201144	14038795124	13960515989	13931092404	6170878693	13121960206	13039582432	12882908477	0	46505749	13233736922	0	0	13574276744	17190554547	17170906865	16978351793	37176214	12885238804	12971863868	0	12849759318	10046934233	10395219939	0	10431086594	10389089705	44170752	14898053963	0	14686305858	14860932771	19840681000	0	0	0	19584392586	46838965	19723279309	0	19616485214	0	17198509492	16985717017	17130638679	17150028045	17065046889	19956234172	19946639193	19949722928	19968968331	0
2025-10-13	116606543	0	0	0	66741260	0	0	0	86269763	0	0	0	78215409	0	0	0	0	43108216	0	0	46493420	0	0	0	0	71555677	0	0	0	0	71485048	0	0	0	0	19844348466	21451087986	19775078934	19678132251	1402369428	78414743	0	0	0	0	71701086	0	0	0	0	56526576	0	0	0	0
2025-10-20	26602839867	16423141071	15909602501	13285718664	13963499348	13935231305	14356043892	21307483445	9136176205	7372005580	13254886633	457403484	8855971021	470890236	467955360	0	13949042188	17648290840	0	0	501622955	424686032	0	12898217183	0	25070998	0	0	0	970582448	17389572	0	0	0	0	27544480	0	0	0	0	17772066	0	0	0	0	34316688	0	0	0	0	11879278822	13771850836	10324331048	9172794928	7568089416
2025-10-27	683501111	0	0	3830912552	165833608	0	0	0	4661717606	0	0	0	182825192	0	0	0	0	124468182	0	0	135769905	0	0	0	0	174560593	0	0	0	0	151727940	0	0	0	0	134358702	0	0	0	0	161806786	0	0	0	0	138645430	0	0	0	0	125027966	0	0	0	0
2025-11-03	16176719791	0	15909602501	10333115777	100690532	13009112737	0	15649686789	8392520697	2613753164	12882908477	12766259947	94000792	0	13534463081	12991088768	13574276744	17811087879	0	16978351793	8701822877	12885238804	0	12898217183	12849759318	10142757243	10395219939	10409046599	0	5612228625	15032556588	13547698223	0	4374671452	17991031543	23103491234	20293551206	20229799130	37592373702	30241638154	19819974699	19741728501	0	19616485214	20015247804	17265181880	16985717017	0	17150028045	17065046889	25690035458	23771935565	7010245496	26392354971	22350274642
2025-11-10	39796523621	40038411562	24209490741	10364215733	76195940	14102365577	23742245480	14025814129	13205941879	13097015028	15833759077	12766259947	15239864808	13233736922	0	12991088768	0	13627897253	17170906865	2990797145	8686898662	12885238804	12985202040	12966702847	12907240442	62921060	10395219939	10409046599	10431086594	0	14996119172	14898053963	0	14686305858	14860932771	61675614	0	19775078934	19678132251	19584392586	39515279480	19723279309	19242804839	19616485214	0	17230850226	16985717017	0	17150028045	17065046889	19986303935	0	39899445856	0	0
2025-11-17	23314667262	15956365403	15919955285	10273614013	13962307520	13935231305	13931092404	0	63065630	13013447892	12882908477	12766259947	8453664517	13233736922	13534463081	12991088768	13574276744	34441767	0	16978351793	26465364	12885238804	0	0	0	48011051	0	0	0	0	30099380	0	0	0	0	49049836	0	0	0	0	34787689	0	0	0	0	38829440	0	0	0	0	38099807	0	0	19968968331	0
2025-11-24	28150098317	76744451	0	26937661386	15881812028	0	0	0	71427494	0	0	0	53268711	0	0	0	0	41183660	0	0	47442575	0	0	0	0	42362814	0	0	0	0	48319604	0	0	0	0	986101648	0	0	0	0	51590734	0	0	0	0	54313718	0	0	0	0	35393530	0	0	0	0
2025-12-01	209878856	0	0	0	37270196	0	0	0	54365336	0	0	0	51543247	0	0	0	0	40759390	0	0	26266272	0	0	0	0	55104702	0	0	0	0	47024404	0	0	0	0	36870332	0	0	0	0	53515290	0	0	0	0	49631806	0	0	0	0	29273395	0	0	0	0
2025-12-08	32327021729	16037078887	15909602501	20547228026	38000200	0	0	0	61804714	0	0	0	25607255	0	0	314572800	0	25761126	0	0	29252652	0	0	0	0	38122815	0	0	0	0	50045068	0	0	0	0	22465924	0	0	0	0	38530512	0	0	0	0	37752650	0	0	0	0	33815441	0	0	0	0
2025-12-15	41552984	15942495327	15918760733	10290337741	13970998480	13948105921	13943568836	18449192	13067906556	13019155196	6437308	21976718942	44852815	13245947898	13541033117	4247296	13578391312	17198306092	17170906865	16987443661	8671230571	12900037976	12981685740	12910959071	12865553950	33750088	9556416	10413161167	9103563988	8361864	14973885028	12675524	14916720140	14692942258	4114568	19825864382	34400880536	19789546286	19696116895	12011884	19793164176	19730048437	6702764	19625709810	19501751880	17202189444	16991357957	17145106031	4048204	17072413293	43622666	19965022021	19966313928	0	19624442582
2025-12-22	15916129063	25817386502	15909602501	10273614013	0	0	0	0	0	0	0	0	0	9852079322	9439773801	0	9264168960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11838990605	0	13091601831	0	0	0	0
2025-12-29	32061283217	0	11447911621	0	10286844596	10501488640	0	0	0	0	0	0	8425145	0	0	0	0	6583079	0	12273582080	4114568	0	0	0	0	4173635	0	0	0	0	8396148	0	0	0	0	2472914	0	0	0	0	14456525367	0	0	0	0	4114568	0	0	0	0	6518319	0	0	0	0
2026-01-05	16201490698	0	15909602501	3317791157	28658744032	13978434269	27862184808	14002190809	13136837125	13101461416	12882908477	12766259947	8476371135	0	0	0	13574276744	17193708064	17170906865	16978351793	8661190695	0	9330720292	3150654687	12849759318	54101945	8032092160	10409046599	0	0	8325438444	7697661664	0	0	3033038952	19851433282	19741644394	19775078934	0	19584392586	47542530	19723279309	19242804839	19616485214	0	17197779488	16985717017	17130638679	21236480	0	19990215869	0	1036828580	19989926479	19611966150
2026-01-12	43373674248	18226132067	33510399481	2108176063	13932801912	0	19111972576	13938729701	23047958391	27420372436	21776077514	39165314362	28973374163	17010515258	4968149616	13376072284	1708869092	86818972	20544522120	0	11385646541	12943174576	12971863868	12898217183	12849759318	14351393552	0	12321077947	16018774634	0	26472584440	0	4844447616	7346307852	0	19449661684	4524151908	0	0	0	0	0	10291134436	0	0	0	0	10684604	16366318572	0	20299298460	0	0	0	0
2026-01-19	47621623143	15925970691	15909602501	20547228026	27886845752	27870462610	27862184808	13938729701	26019938395	10056463572	0	36631609125	8440931878	19126386866	21923602234	35233459640	17710878724	38776535700	27960005197	7690545856	8632660713	21111567004	703814172	12957489143	12849759318	10080173582	343574364	10107056711	10431086594	10389089705	14949957500	0	14908358276	14686305858	24662486342	49771850	19741644394	19879390886	35637083546	19574356762	5993551724	19738979841	13213492839	32610677098	0	7937500842	30733895150	13137661271	17173639761	17084968965	19962962688	20036813009	327897600	20015687595	19628941466
2026-01-26	9785910401	0	0	78825527272	29736520	0	9301629364	36700160	8971087390	136934612	8106644797	151890667	5841809359	5541042612	55018601	62146688	63374984	87152171	63389425	14734208354	82285498	61154324	21876231604	63646943	9708734636	13330068522	3309629382	10489606226	10513258484	10444462930	25182792300	60703563	24542379272	9757998658	55039651	34758547388	65115754	56607254	19782801138	19667315608	109920439	19796747182	19367101526	19694361908	13534257104	29315098972	17052660274	101764439	17208267290	17169376978	20085856173	12656516786	32523278224	34252124765	34687459340
2026-02-02	334860657	0	0	0	25189224	0	0	7343186661	19414775	0	0	0	22156327	0	0	9216983040	0	11484255654	0	0	5293463069	8198104084	0	8142192640	0	17446435	0	6024069120	0	6687616425	26284552	9005056843	0	0	0	13241328	0	0	0	12540968960	16909334	12556262349	0	0	0	21604732	0	10456452439	0	11188305920	4446388	0	0	0	12680878790
2026-02-09	23814925	0	0	7068131748	25221044	6744002036	0	0	13027079476	6803080856	0	0	25537808	0	0	0	0	17944366	0	0	15800819	0	0	0	0	17048251	0	0	0	0	17423856	0	0	0	0	19762446	0	0	0	0	13020297	0	0	0	0	8280534	0	0	0	0	11296527	0	0	0	0
2026-02-16	20333699470	8841353624	12270817252	8264447333	13236554356	14522616637	14474626600	284030996	13786757569	4656290136	12896724073	5390154592	823693922	14087488018	12740186013	246346144	13652665504	17162310718	0	16978351793	8627132442	12885238804	12971863868	0	0	19000988714	0	0	0	0	14928949988	14898053963	0	14686305858	14860932771	19803098110	19741644394	0	0	19584392586	8985579	19723279309	0	19616485214	0	8280534	16985717017	0	0	0	55760407	38026572	21302844	19511016	45260248
2026-02-23	5016529369	4481557112	21819049461	8960672624	1265782280	596143864	1823299456	1456880024	1015887934	1133586300	4470195725	1078384647	8094450033	777020444	45949804	3423706004	4419361168	66815014	41902428	4376688124	1304743020	3973197960	1083663152	255598607	2494813024	16908226	0	4247296	0	0	16760216	8564495	0	4645480	4331171	23363548	8870054	4313660	0	6621518	31695020	0	0	0	4114568	6444778584	10353413340	7431647	6047683098	7434924905	1295363277	1100735128	10216842208	29492360	7776621948
2026-03-02	4031856670	16128377334	11167531260	7967522311	5689849476	14028027586	5046642996	3982265377	6739251	2504727204	12933822541	334202180	8514799085	13251441640	13599253182	5908556056	15756468764	12206896699	8840332034	15166627032	11486114302	17625139240	2924038552	22586527418	21436626306	12179260871	3486243923	20904897310	3680168246	13109160973	14923606584	53489384	14910655752	15732995930	13919855559	13532086950	35934997736	34237632312	15310185458	20369733290	34476435186	4538154876	16790473542	5506322304	16916133084	8883841438	12203370931	31886819902	10909845780	2671464092	6237749852	10028161810	30059255492	40098354302	17770175000
2026-03-09	143884096	1671999436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6746900	0	0	0	8573157376	0	0	0	8556380160	0	0	0	0	0	766734024	0	0	0	0	0	4114568	0	0	0	0	16777216	0	16777216	0	57537588	0	0	6715591	6480718
2026-03-16	33574663739	21482917835	26880906270	30939130518	13973917668	13957467794	0	13958218530	36012385	4313660	0	0	8457856865	13247606998	13546010417	12991088768	13594516936	17170353805	17253213085	16989434581	17259682112	24275746180	0	11746506668	24542363558	10039302373	10405572723	0	7565496	0	13572540	14898053963	14908358276	14686305858	0	19802532306	7233676	19775078934	19678132251	19584392586	41132194	19723279309	0	19631549842	19486355432	16612466	16985717017	17130638679	17168012689	0	19953299509	19955133785	0	0	0
2026-03-23	25641715707	20173352381	24494520545	22324945652	28115288364	28414593818	28177753068	38693686905	23043035856	4065234448	333875834	12939122134	10435447923	651532724	14871047483	1243430128	732886664	5800308666	711093730	479985566	2812022982	135319296	477699356	216287739	395536556	2105509907	938405574	837887118	652480514	416136361	3430845636	1152532254	389474104	1198364004	4180932	1161540676	2405994	538888328	662812	4313660	1318093494	1208671215	147107567	704237150	1341411392	65115034	1124430424	0	1181976845	537644361	1376168782	1388301252	394305320	497634582	1324800710
2026-03-30	337254924	0	46361464399	23361168588	27865603824	34205615067	25826118252	13938729701	26003568762	0	0	25918977494	8665831850	0	27068926162	12991088768	27148553488	17155594911	17170906865	34576167950	17479704870	13622824172	0	38694651549	25699518636	20294811270	10395219939	20818093198	31293259782	10389089705	29838984032	29796107926	14908358276	44304267974	14860932771	39588075428	39483288788	19775078934	19678132251	19584392586	39431926534	39446558618	0	19666590034	38972710864	0	16989897949	34261277358	34300056090	17065046889	39856634702	39893278386	307200	307200	39564819080
2026-04-06	36774639901	23959508233	33575736084	13189575150	18701049584	846385808	13931092404	15606036330	17273440511	524288000	13244667197	13452924374	204265668	13233736922	13534463081	12991088768	540016640	1356229244	17170906865	16995986786	1194222916	1146430484	808382268	13621734623	13457393836	11450646150	381319139	11150222478	220200960	307031465	522543536	15438070603	14908870276	0	534773760	20375997394	0	287293974	377487360	0	1612265859	20797634458	389408359	450887680	71970792	1761607680	0	0	0	17065046889	220200960	0	19950234928	0	0
2026-04-13	24550351228	9289929993	5733338703	33456723810	15534350064	15617852050	28906278172	4166046046	11915905535	3257067944	16025698231	16588013761	9173470965	4168089600	2810183680	2484357248	17370121864	4571006235	21438611185	22139252066	6250403814	0	199229440	95104223	0	1992490630	508559360	10950993038	83886080	0	17892214464	15671789206	14908358276	16007511618	0	483599222	403701760	20057130028	464580662	19649542932	545259520	20880650036	529530880	545259520	0	17784488938	17515247897	0	529530880	17065046889	21024470684	532459019	252787296	20570737942	19647018380
2026-04-20	21903675948	19330716633	15909602501	92703197	1509180672	2803360072	1034505840	2222433364	13150404914	795735092	3154180988	366746292	8500228894	13253207326	18382828	20160788	4724305368	7065092138	796795924	11281880	4094509	0	25943727736	0	14390236198	673150976	10397277223	5501590075	10449933970	0	19163712636	17615869847	6649276	0	14860932771	4769522750	21875628414	1563410966	20045888863	2125449808	8253644798	25909572137	0	82372584	20678916552	4165967	0	0	17150028045	0	9052449300	0	0	10340074176	7397010940
2026-04-27	1064304640	0	0	0	0	0	4048204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4247296	0	0	0	0	0	0	19949722928	0	0
